"","soil_name","horizon","ca_mqevL","ca_ppm","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","ca_g_cm3","ca_Mg_horizon","ca_Mg_ha"
"332","madison","40_100",0.68875,137.75,1.46444444444444,0.07650344945019,9,41.00625,17.0875,41.90625,0.25,0.000201222904166666,0.0001207337425,1.207337425
"333","malbis","0_10",1.28444444444444,256.888888888889,1.58666666666667,0.108750478926148,6,60.0388888888889,31.9444444444444,6.41666666666667,1,0.000403521066666668,4.03521066666668e-05,0.403521066666668
"334","malbis","10_20",1.040625,208.125,1.63857142857143,0.162729691147474,7,58.26875,33.7875,7.23125,1.5,0.000335912263392857,3.35912263392857e-05,0.335912263392857
"335","malbis","20_40",0.81952380952381,163.904761904762,1.67,0.0616441400296898,9,53.3095238095238,31.7619047619048,17.0047619047619,1.57142857142857,0.000269419623129252,5.38839246258503e-05,0.538839246258503
"336","malbis","40_100",0.767464788732394,153.492957746479,1.72321428571429,0.0730830867310459,28,45.630985915493,29.369014084507,24.5154929577465,1.74647887323944,0.000259881798962791,0.000155929079377675,1.55929079377675
"337","mantachie","0_10",5.02,1004,1.55,0.0294392028877595,4,44.425,31.2083333333333,24.375,0.583333333333333,0.00154712216666667,0.000154712216666667,1.54712216666667
"338","mantachie","10_20",2.26875,453.75,1.635,0.0777817459305201,2,43.1125,35.275,21.6125,1.5,0.00073075303125,7.3075303125e-05,0.73075303125
"339","mantachie","20_40",2.61181818181818,522.363636363636,1.595,0.106160256216722,6,54.4727272727273,27.8909090909091,17.6363636363636,1.45454545454545,0.000821051163636364,0.000164210232727273,1.64210232727273
"340","mantachie","40_100",1.26625,253.25,1.61384615384615,0.12692113440627,13,56.19375,24.603125,19.203125,1.5,0.000402575940384614,0.000241545564230769,2.41545564230769
"341","mascotte","0_10",0.985,197,1.3509262485482,0.246635757280942,0,33.05,6,2.4,0,0.000266132470963995,2.66132470963995e-05,0.266132470963995
"342","mascotte","10_20",0.26,52,1.5096443452381,0.210069553241103,0,63.6,4,2.7,0,7.85015059523812e-05,7.85015059523812e-06,0.0785015059523812
"343","mascotte","20_40",0.105,21,1.50104635443921,0.215883238671701,0,28.05,4.6,1.15,0,3.15219734432234e-05,6.30439468864468e-06,0.0630439468864468
"344","mascotte","40_100",0.104,20.8,1.59451747615447,0.19649269329816,0,42.5555555555556,5.32,11.36,0,3.3165963504013e-05,1.98995781024078e-05,0.198995781024078
"345","mattex","0_10",4.92,984,1.24,0.246635757280942,1,11.5,58,30.5,0,0.00122016,0.000122016,1.22016
"346","mattex","10_20",5.23,1046,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00153247109268586,0.000153247109268586,1.53247109268586
"347","mattex","20_40",5.54,1108,1.47,0.0565685424949239,2,23.3,46.25,30.45,0.5,0.0016206162,0.00032412324,3.2412324
"348","mattex","40_100",0.55,110,1.715,0.0212132034355964,2,46.3,37.35,16.35,2,0.000184877,0.0001109262,1.109262
"349","mclaurin","0_10",0.58,116,1.4,0.246635757280942,1,53.2,40.6,6.2,0,0.0001624,1.624e-05,0.1624
"350","mclaurin","10_20",0.21,42,1.59,0.210069553241103,1,56.9,39,4.1,0,6.678e-05,6.678e-06,0.06678
"351","mclaurin","20_40",0.3,60,1.62,0.215883238671701,1,50.4,39.5,10.1,0,9.72e-05,1.944e-05,0.1944
"352","mclaurin","40_100",0.45,90,1.6,0.19649269329816,1,46.7,38.3,15,0,0.000144,8.64e-05,0.864
"353","mecklenburg","0_10",6.12333333333333,1224.66666666667,1.61,0.0424264068711927,2,39.8333333333333,28.6,31.5666666666667,1.66666666666667,0.00193885144444444,0.000193885144444444,1.93885144444444
"354","mecklenburg","10_20",2.64,528,1.5096443452381,0.210069553241103,0,40.7,33.9,25.4,0,0.000797092214285717,7.97092214285717e-05,0.797092214285717
"355","mecklenburg","20_40",4.185,837,1.41,0.215883238671701,1,21.2,21.15,57.65,0,0.00118017,0.000236034,2.36034
"356","mecklenburg","40_100",5.699,1139.8,1.346,0.146901327427631,5,25.36,33.84,40.8,0.1,0.0015326366292,0.00091958197752,9.1958197752
"357","meggett","0_10",1.585,317,1.37,0.113137084989848,2,69.0333333333333,21.7166666666667,8.13333333333333,0,0.00043429,4.3429e-05,0.43429
"358","meggett","10_20",1.37333333333333,274.666666666667,1.515,0.0494974746830584,2,62.7,22.3666666666667,8.2,0,0.00041612,4.1612e-05,0.41612
"359","meggett","20_40",3.22666666666667,645.333333333333,1.7,0.0565685424949239,2,48.25,18.65,20.8166666666667,0,0.00109706666666667,0.000219413333333333,2.19413333333333
"360","meggett","40_100",14.6364285714286,2927.28571428571,1.75,0.0707106781186548,5,46.3285714285714,18.75,42.9642857142857,0.857142857142857,0.00507884071428572,0.00304730442857143,30.4730442857143
"361","moko","0_10",29.4403571428571,5888.07142857143,1.29,0.246635757280942,1,29.2196428571429,44.3776785714286,26.4017857142857,0.267857142857143,0.00757526675318878,0.000757526675318878,7.57526675318878
"362","moko","10_20",23.2975438596491,4659.50877192982,1.37,0.210069553241103,1,32.4105263157895,40.5157894736842,27.0754385964912,0.508771929824561,0.00635104942394583,0.000635104942394583,6.35104942394583
"363","moko","20_40",27.625,5525,1.52,0.215883238671701,1,29.99,42.65,27.356,0.66,0.0083425732,0.00166851464,16.6851464
"364","moko","40_100",14.9075,2981.5,1.47,0.19649269329816,1,46.1,33.075,20.825,0,0.004382805,0.002629683,26.29683
"365","mollville","0_10",3.84,768,1.335,0.388908729652601,2,39.7333333333333,46.3,13.9666666666667,0,0.00102528,0.000102528,1.02528
"366","mollville","10_20",1.55,310,1.57,0.0282842712474619,2,61.9,28,10.1,0,0.0004867,4.867e-05,0.4867
"367","mollville","20_40",3.1625,632.5,1.7125,0.199895806192459,4,46.525,37.225,16.25,0,0.00108315625,0.00021663125,2.1663125
"368","mollville","40_100",2.08111111111111,416.222222222222,1.65777777777778,0.158727579344122,9,49.4555555555556,31.0111111111111,19.5333333333333,0.111111111111111,0.000689237279561043,0.000413542367736626,4.13542367736626
"369","nikwasi","0_10",0.15,30,0.96,0.246635757280942,1,70,17.5,12.5,0,2.88e-05,2.88e-06,0.0288
"370","nikwasi","10_20",0.125,25,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,3.66269381617079e-05,3.66269381617079e-06,0.0366269381617079
"371","nikwasi","20_40",0.1,20,1.24,0.215883238671701,1,80.1,13.6,6.3,5,2.356e-05,4.712e-06,0.04712
"372","nikwasi","40_100",0.09,18,1.325,0.00707106781186548,2,92.6666666666667,4.66666666666667,2.66666666666667,34,1.5741e-05,9.4446e-06,0.094446
"373","nixa","0_10",3.58285714285714,716.571428571429,1.3509262485482,0.246635757280942,0,21.9785714285714,68.2535714285714,9.75714285714286,2.39285714285714,0.000944871453541208,9.44871453541208e-05,0.944871453541208
"374","nixa","10_20",2.155,431,1.5096443452381,0.210069553241103,0,19.2875,70.8875,9.8375,4.9375,0.000618530537603239,6.18530537603239e-05,0.618530537603239
"375","nixa","20_40",1.69677419354839,339.354838709677,1.50104635443921,0.215883238671701,0,22.6,66.0774193548387,11.3322580645161,2.41935483870968,0.000497063456163569,9.94126912327138e-05,0.994126912327138
"376","nixa","40_100",1.84183908045977,368.367816091954,1.96,0.212132034355964,2,22.3758620689655,47.9954022988506,29.6310344827586,1.64367816091954,0.000710133548104109,0.000426080128862465,4.26080128862465
"377","noark","0_10",4.24418604651163,848.837209302326,1.3509262485482,0.246635757280942,0,17.9860465116279,71.5581395348837,10.4581395348837,0,0.00114671646679091,0.000114671646679091,1.14671646679091
"378","noark","10_20",1.32727272727273,265.454545454545,1.5096443452381,0.210069553241103,0,16.5272727272727,73.5045454545455,9.95909090909091,0,0.000400741953463205,4.00741953463205e-05,0.400741953463205
"379","noark","20_40",1.778,355.6,1.50104635443921,0.215883238671701,0,14.056,67.232,18.718,0.74,0.000529822170219658,0.000105964434043932,1.05964434043932
"380","noark","40_100",2.40964912280702,481.929824561403,1.44,0.19649269329816,1,13.0622807017544,38.480701754386,48.4605263157895,0.771929824561403,0.000688621916897507,0.000413173150138504,4.13173150138504
"381","norfolk","0_10",2.18230769230769,436.461538461538,1.735,0.0443471156521669,4,76.7230769230769,13.1,4.5,0.153846153846154,0.000756095752662722,7.56095752662722e-05,0.756095752662722
"382","norfolk","10_20",1.00076923076923,200.153846153846,1.72,0.0565685424949239,2,82.6230769230769,12.0153846153846,4.52307692307692,0,0.000344264615384615,3.44264615384615e-05,0.344264615384615
"383","norfolk","20_40",0.985652173913043,197.130434782609,1.774,0.0622896460095898,5,68.3,13.5086956521739,10.9565217391304,0.260869565217391,0.000348797105935728,6.97594211871456e-05,0.697594211871456
"384","norfolk","40_100",1.34741379310345,269.48275862069,1.70833333333333,0.0649207661873529,18,63.2137931034483,11.4120689655172,25.4137931034483,0.413793103448276,0.000458461414982163,0.000275076848989298,2.75076848989298
"385","ocilla","0_10",1.11818181818182,223.636363636364,1.3509262485482,0.246635757280942,0,64.4272727272727,8.90909090909091,2.93636363636364,0,0.000302116233766234,3.02116233766234e-05,0.302116233766234
"386","ocilla","10_20",0.813333333333333,162.666666666667,1.5096443452381,0.210069553241103,0,52.4,6.6,3.4,0,0.000245568813492064,2.45568813492064e-05,0.245568813492064
"387","ocilla","20_40",0.215,43,1.50104635443921,0.215883238671701,0,55.2416666666667,8.175,3.31666666666667,0,6.4544993240886e-05,1.29089986481772e-05,0.129089986481772
"388","ocilla","40_100",0.416842105263158,83.3684210526316,1.59451747615447,0.19649269329816,0,51.8027777777778,9.11842105263158,12.9078947368421,0,0.000132932404327825,7.97594425966952e-05,0.797594425966952
"389","olustee","0_10",0.3575,71.5,1.3509262485482,0.246635757280942,0,36.025,7.75,2.225,0,9.65912267711963e-05,9.65912267711963e-06,0.0965912267711963
"390","olustee","10_20",0.21275,42.55,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,6.23390487512269e-05,6.23390487512269e-06,0.0623390487512269
"391","olustee","20_40",0.068,13.6,1.50104635443921,0.215883238671701,0,46.86,5.4,3.1,0,2.04142304203733e-05,4.08284608407465e-06,0.0408284608407465
"392","olustee","40_100",0.107272727272727,21.4545454545455,1.59451747615447,0.19649269329816,0,52.8818181818182,5.21818181818182,9.81818181818182,0,3.42096476702232e-05,2.05257886021339e-05,0.205257886021339
"393","orangeburg","0_10",1.87333333333333,374.666666666667,1.76333333333333,0.185022521151706,3,69.8076923076923,13.1230769230769,7.66538461538462,0.192307692307692,0.000659391717948717,6.59391717948717e-05,0.659391717948717
"394","orangeburg","10_20",1.41333333333333,282.666666666667,1.83,0.210069553241103,1,68.4473684210526,12.0947368421053,8.32631578947368,0.842105263157895,0.000512923957894737,5.12923957894737e-05,0.512923957894737
"395","orangeburg","20_40",1.0059375,201.1875,1.73111111111111,0.0964940988408675,9,66.3588235294118,13.4114285714286,14.8342857142857,0.257142857142857,0.000347382344880952,6.94764689761904e-05,0.694764689761904
"396","orangeburg","40_100",1.08973684210526,217.947368421053,1.683125,0.0878421880419653,16,56.6493670886076,10.6625,26.32125,0.575,0.000364723376652961,0.000218834025991776,2.18834025991776
"397","ouachita","0_10",8.53,1706,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.00224585247193716,0.000224585247193716,2.24585247193716
"398","ouachita","10_20",8.53,1706,1.54,0.210069553241103,1,16.6,60.7,22.7,1,0.0026009676,0.00026009676,2.6009676
"399","ouachita","20_40",3.07,614,1.46,0.215883238671701,1,17.9,60,22.1,0,0.00089644,0.000179288,1.79288
"400","ouachita","40_100",1.22,244,1.56,0.19649269329816,1,20.9,58,21.1,0,0.00038064,0.000228384,2.28384
"401","pacolet","0_10",0.612857142857143,122.571428571429,1.16,0.0888819441731559,3,60.1285714285714,19.9714285714286,19.9,10.2857142857143,0.000127558334693878,1.27558334693878e-05,0.127558334693878
"402","pacolet","10_20",0.412428571428571,82.4857142857143,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000120847966254687,1.20847966254687e-05,0.120847966254687
"403","pacolet","20_40",0.212,42.4,1.4325,0.177270979012358,4,50.52,20.96,28.52,12.6,5.3085012e-05,1.06170024e-05,0.106170024
"404","pacolet","40_100",0.0507142857142857,10.1428571428571,1.60272727272727,0.269224475450911,11,45.7,15.4642857142857,38.8357142857143,7.14285714285714,1.50950742115028e-05,9.05704452690165e-06,0.0905704452690165
"405","pamlico","0_10",1.63,326,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000429160554426445,4.29160554426445e-05,0.429160554426445
"406","pamlico","10_20",1.63,326,1.5096443452381,0.210069553241103,0,9.15000000000001,34.9,26.45,0,0.000492144056547621,4.92144056547621e-05,0.492144056547621
"407","pamlico","20_40",1.325,265,1.50104635443921,0.215883238671701,0,68.45,28.95,2.6,0,0.000397777283926391,7.95554567852781e-05,0.795554567852781
"408","pamlico","40_100",0.186666666666667,37.3333333333333,1.59451747615447,0.19649269329816,0,78.8066666666667,5.56666666666667,2.62666666666667,0,5.95286524431002e-05,3.57171914658601e-05,0.357171914658601
"409","pantego","0_10",0.41,82,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000107948360315854,1.07948360315854e-05,0.107948360315854
"410","pantego","10_20",0.41,82,1.5096443452381,0.210069553241103,0,38.4,26.9,19.7,0,0.000123790836309524,1.23790836309524e-05,0.123790836309524
"411","pantego","20_40",0.175,35,1.50104635443921,0.215883238671701,0,26.65,31.65,16.45,0,5.25366224053724e-05,1.05073244810745e-05,0.105073244810745
"412","pantego","40_100",0.095,19,1.59451747615447,0.19649269329816,0,47.925,28.225,18.95,0,3.02958320469349e-05,1.8177499228161e-05,0.18177499228161
"413","pelham","0_10",0.401818181818182,80.3636363636364,1.6,0.246635757280942,1,67.0181818181818,8.90909090909091,4.19090909090909,0.0909090909090909,0.000128464925619835,1.28464925619835e-05,0.128464925619835
"414","pelham","10_20",0.02,4,1.5096443452381,0.210069553241103,0,31.2,7,2.2,0,6.0385773809524e-06,6.0385773809524e-07,0.0060385773809524
"415","pelham","20_40",0.06,12,1.65,0.215883238671701,1,60.9,9.24,3.54,0,1.98e-05,3.96e-06,0.0396
"416","pelham","40_100",0.0951612903225806,19.0322580645161,1.8,0.0360555127546399,3,63.6935483870968,8.23870967741935,11.3387096774194,0.032258064516129,3.42470135275754e-05,2.05482081165453e-05,0.205482081165453
"417","plott","0_10",11.8,2360,0.95,0.246635757280942,1,46.2,37.3,16.5,2,0.00219716,0.000219716,2.19716
"418","plott","10_20",6.475,1295,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00189727539677647,0.000189727539677647,1.89727539677647
"419","plott","20_40",1.15,230,0.96,0.215883238671701,1,46.9,40.7,12.4,8,0.000203136,4.06272e-05,0.406272
"420","plott","40_100",0.57,114,1.18666666666667,0.128970280814354,3,56.9666666666667,29.3666666666667,13.6666666666667,9.33333333333333,0.000122653866666667,7.35923200000002e-05,0.735923200000002
"421","plummer","0_10",0.254,50.8,1.3509262485482,0.246635757280942,0,40.34,7.56,4.52,0,6.86270534262486e-05,6.86270534262486e-06,0.0686270534262486
"422","plummer","10_20",0.713333333333333,142.666666666667,1.5096443452381,0.210069553241103,0,52.3666666666667,5.96666666666667,2.4,0,0.000215375926587302,2.15375926587302e-05,0.215375926587302
"423","plummer","20_40",0.05,10,1.50104635443921,0.215883238671701,0,66.675,7.35,3.225,0,1.50104635443921e-05,3.00209270887842e-06,0.0300209270887842
"424","plummer","40_100",0.0422222222222222,8.44444444444444,1.59451747615447,0.19649269329816,0,52.2722222222222,4.71111111111111,2.12222222222222,0,1.34648142430822e-05,8.07888854584932e-06,0.0807888854584932
"425","poarch","0_10",0.34,68,1.3509262485482,0.246635757280942,0,51.3,25.2,4.66666666666667,0,9.18629849012776e-05,9.18629849012776e-06,0.0918629849012776
"426","poarch","10_20",0.228333333333333,45.6666666666667,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,6.69052070420531e-05,6.69052070420531e-06,0.0669052070420531
"427","poarch","20_40",0.116666666666667,23.3333333333333,1.50104635443921,0.215883238671701,0,55.8333333333333,25.6333333333333,7.86666666666667,0.333333333333333,3.49076668871252e-05,6.98153337742504e-06,0.0698153337742504
"428","poarch","40_100",0.166666666666667,33.3333333333333,1.59451747615447,0.19649269329816,0,70.2555555555556,20.4666666666667,14.6,0.222222222222222,5.30324701328413e-05,3.18194820797048e-05,0.318194820797048
"429","ponzer","0_10",13.11,2622,0.8,0.246635757280942,1,59.5,13.6,46.6,0,0.0020976,0.00020976,2.0976
"430","ponzer","10_20",7.37666666666667,1475.33333333333,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00216147771071626,0.000216147771071626,2.16147771071626
"431","ponzer","20_40",1.64333333333333,328.666666666667,0.72,0.215883238671701,1,69.1666666666667,42.6333333333333,24.8666666666667,0,0.00023664,4.7328e-05,0.47328
"432","ponzer","40_100",0.4,80,1.15,0.240416305603426,2,33.3857142857143,49.9285714285714,13.7571428571429,0.142857142857143,9.18685714285714e-05,5.51211428571429e-05,0.551211428571429
"433","portia","0_10",3.25833333333333,651.666666666667,1.3509262485482,0.246635757280942,0,34.0458333333333,55.7708333333333,10.1833333333333,0,0.00088035360530391,8.8035360530391e-05,0.88035360530391
"434","portia","10_20",1.03846153846154,207.692307692308,1.5096443452381,0.210069553241103,0,38.0384615384615,51.0538461538462,10.9,0,0.000313541517857144,3.13541517857144e-05,0.313541517857144
"435","portia","20_40",1.50645161290323,301.290322580645,1.50104635443921,0.215883238671701,0,28.7516129032258,53.6387096774194,17.6129032258065,0,0.000452250740337491,9.04501480674982e-05,0.904501480674982
"436","portia","40_100",2.89859154929577,579.718309859155,1.59451747615447,0.19649269329816,0,27.6267605633803,37.1450704225352,35.230985915493,0,0.000924370976317155,0.000554622585790293,5.54622585790293
"437","pottsburg","0_10",0.19125,38.25,1.3509262485482,0.246635757280942,0,47.425,4.175,1.7625,0,5.16729290069687e-05,5.16729290069687e-06,0.0516729290069687
"438","pottsburg","10_20",0.045,9,1.5096443452381,0.210069553241103,0,47.6,5,1.85,0,1.35867991071429e-05,1.35867991071429e-06,0.0135867991071429
"439","pottsburg","20_40",0.02125,4.25,1.50104635443921,0.215883238671701,0,47.2,4.8375,1.6875,0,6.37944700636664e-06,1.27588940127333e-06,0.0127588940127333
"440","pottsburg","40_100",0.0188888888888889,3.77777777777778,1.59451747615447,0.19649269329816,0,44.3944444444444,4.37777777777778,1.92777777777778,0,6.02373268769466e-06,3.6142396126168e-06,0.036142396126168
"441","providence","0_10",4.10666666666667,821.333333333333,1.21333333333333,0.204287379280594,3,14.5,75.5,10,0,0.000996551111111108,9.96551111111109e-05,0.996551111111109
"442","providence","10_20",1.825,365,1.5275,0.0846069343099804,4,15.625,68.425,15.95,0,0.0005575375,5.575375e-05,0.5575375
"443","providence","20_40",2.47333333333333,494.666666666667,1.56666666666667,0.0152752523165195,3,11.1666666666667,65.0333333333333,23.8,0,0.00077497777777778,0.000154995555555556,1.54995555555556
"444","providence","40_100",1.38214285714286,276.428571428571,1.635,0.0988571053224161,12,19.2285714285714,57.4071428571429,23.3642857142857,0,0.000451960714285714,0.000271176428571429,2.71176428571429
"445","rains","0_10",1.04153846153846,208.307692307692,1.35,0.06557438524302,3,58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154,0.00028078274556213,2.8078274556213e-05,0.28078274556213
"446","rains","10_20",1.318,263.6,1.465,0.0777817459305203,2,61.8,25.74,8.72,0,0.000386174,3.86174e-05,0.386174
"447","rains","20_40",0.392666666666667,78.5333333333333,1.5725,0.0602079728939614,4,69.58,20.0333333333333,12.1066666666667,0.133333333333333,0.000123329008444444,2.46658016888889e-05,0.246658016888889
"448","rains","40_100",1.11633333333333,223.266666666667,1.69714285714286,0.0446147530585589,7,61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333,0.000378410208000001,0.0002270461248,2.270461248
"449","reddies","0_10",2.8025,560.5,0.91,0.197989898732233,2,64.475,31.025,8.05,0,0.000510055,5.10055e-05,0.510055
"450","reddies","10_20",2.27333333333333,454.666666666667,1.34,0.210069553241103,1,68.2,21.8,10,3.33333333333333,0.000588944888888889,5.88944888888889e-05,0.588944888888889
"451","reddies","20_40",0.2,40,1.24333333333333,0.280059517483933,3,69.95,23.375,6.675,0,4.97333333333332e-05,9.94666666666664e-06,0.0994666666666664
"452","reddies","40_100",0.934545454545455,186.909090909091,1.23,0.13076696830622,3,80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273,0.000123518023140496,7.41108138842975e-05,0.741108138842975
"453","rexor","0_10",3.86,772,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.00101629431907121,0.000101629431907121,1.01629431907121
"454","rexor","10_20",3.86,772,1.5096443452381,0.210069553241103,0,26.7,62.3,10.9,0,0.00116544543452381,0.000116544543452381,1.16544543452381
"455","rexor","20_40",3.8375,767.5,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.00112412443549187,0.000224824887098374,2.24824887098374
"456","rexor","40_100",3.815,763,1.59451747615447,0.19649269329816,0,27.35,54.45,20.2,0,0.00121661683430586,0.000729970100583516,7.29970100583516
"457","rosman","0_10",4.87,974,1.1,0.212132034355964,2,43.3,41.35,15.35,0,0.0010714,0.00010714,1.0714
"458","rosman","10_20",9.36,1872,1.33,0.210069553241103,1,62.4,25.2,12.4,1,0.0024648624,0.00024648624,2.4648624
"459","rosman","20_40",4.005,801,1.24,0.127279220613579,2,43.7,41.7,14.6,0,0.00099324,0.000198648,1.98648
"460","rosman","40_100",2.57444444444444,514.888888888889,1.29,0.132233559604642,8,69.6222222222222,23.7555555555556,6.62222222222222,0,0.000664206666666667,0.000398524,3.98524
"461","ruston","0_10",1.94466666666667,388.933333333333,1.49,0.0367423461417477,5,65.26,29.2666666666667,5.47333333333333,0.0666666666666667,0.000579124326222222,5.79124326222222e-05,0.579124326222222
"462","ruston","10_20",1.88777777777778,377.555555555556,1.7175,0.17423642940939,4,57.8,31.1888888888889,11.0111111111111,0,0.000648451666666667,6.48451666666667e-05,0.648451666666667
"463","ruston","20_40",1.11933333333333,223.866666666667,1.7025,0.0394757309410901,4,57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667,0.000380878911333333,7.61757822666667e-05,0.761757822666667
"464","ruston","40_100",1.26162790697674,252.325581395349,1.75352941176471,0.0561183098986628,17,56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442,0.000441945839563517,0.00026516750373811,2.6516750373811
"465","rutlege","0_10",0.045,9,1.3509262485482,0.246635757280942,0,76.75,7,3.25,0,1.21583362369338e-05,1.21583362369338e-06,0.0121583362369338
"466","rutlege","10_20",0.01,2,1.5096443452381,0.210069553241103,0,44,11.6,2.6,0,3.0192886904762e-06,3.0192886904762e-07,0.0030192886904762
"467","rutlege","20_40",0.09,18,1.50104635443921,0.215883238671701,0,58.3666666666667,5.83333333333333,2.96666666666667,0,2.70188343799058e-05,5.40376687598116e-06,0.0540376687598116
"468","rutlege","40_100",1.165,233,1.59451747615447,0.19649269329816,0,50.0444444444444,4.46666666666667,4.2,0,0.000371522571943992,0.000222913543166395,2.22913543166395
"469","sacul","0_10",2.484,496.8,1.435,0.0919238815542511,2,50.0142857142857,41.5428571428571,30.3,1.28571428571429,0.00070374204,7.0374204e-05,0.70374204
"470","sacul","10_20",1.67666666666667,335.333333333333,1.48,0.210069553241103,1,36.82,41.44,36.78,0,0.000496293333333333,4.96293333333333e-05,0.496293333333333
"471","sacul","20_40",2.69,538,1.62666666666667,0.0513160143944688,3,37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143,0.000862644571428573,0.000172528914285715,1.72528914285715
"472","sacul","40_100",0.727272727272727,145.454545454545,1.64,0.0728010988928051,5,30.3095238095238,36.5,35.4904761904762,1.57142857142857,0.000234796883116883,0.00014087812987013,1.4087812987013
"473","saffell","0_10",3.03375,606.75,1.3509262485482,0.246635757280942,0,32.65,55.9875,11.3625,6.25,0.000768444844974957,7.68444844974957e-05,0.768444844974957
"474","saffell","10_20",1.255,251,1.38,0.210069553241103,1,18,65.775,16.225,11.75,0.00030568035,3.0568035e-05,0.30568035
"475","saffell","20_40",0.834285714285714,166.857142857143,1.36,0.215883238671701,1,32.9285714285714,50.7714285714286,16.3,15.2857142857143,0.000192238497959184,3.84476995918367e-05,0.384476995918367
"476","saffell","40_100",0.384285714285714,76.8571428571429,1.21,0.19649269329816,1,47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143,7.50619795918367e-05,4.5037187755102e-05,0.45037187755102
"477","sapelo","0_10",0.832857142857143,166.571428571429,1.3509262485482,0.246635757280942,0,53.2846153846154,7.10714285714286,1.12857142857143,0,0.000225025715115315,2.25025715115315e-05,0.225025715115315
"478","sapelo","10_20",0.485,97,1.52,0.210069553241103,1,79.46,6.76666666666667,1.01666666666667,0,0.00014744,1.4744e-05,0.14744
"479","sapelo","20_40",0.0865,17.3,1.50104635443921,0.215883238671701,0,55.26,6.45,1.435,0,2.59681019317983e-05,5.19362038635967e-06,0.0519362038635967
"480","sapelo","40_100",0.106166666666667,21.2333333333333,1.61,0.0692820323027551,6,56.3903225806452,5.73548387096774,4.24354838709677,0,3.41856666666667e-05,2.05114e-05,0.205114
"481","saucier","0_10",1.6025,320.5,1.42,0.127279220613579,2,40.75,29.55,12.525,2.5,0.00044373225,4.4373225e-05,0.44373225
"482","saucier","10_20",2.9,580,1.59,0.210069553241103,1,44.3,39.5,16.2,1,0.000912978,9.12978e-05,0.912978
"483","saucier","20_40",0.3325,66.5,1.67,0.014142135623731,2,53.65,25.925,14.175,1,0.00010994445,2.198889e-05,0.2198889
"484","saucier","40_100",0.438,87.6,1.685,0.0404145188432738,4,45.32,27.27,27.61,0.5,0.00014686797,8.8120782e-05,0.88120782
"485","saunook","0_10",11.9,2380,1.3,0.246635757280942,1,43.1,32.2,24.7,16,0.00259896,0.000259896,2.59896
"486","saunook","10_20",10.6166666666667,2123.33333333333,1.29,0.175214154679352,3,40.8666666666667,37.9,21.2333333333333,7.66666666666667,0.00252910233333333,0.000252910233333333,2.52910233333333
"487","saunook","20_40",5.29333333333333,1058.66666666667,1.43,0.229128784747792,3,43.4333333333333,34.8,21.7666666666667,10.6666666666667,0.00135241137777778,0.000270482275555555,2.70482275555555
"488","saunook","40_100",3.1975,639.5,1.26,0.208885933785244,7,44.8,33.8375,21.3625,29.875,0.0005650462125,0.0003390277275,3.390277275
"489","sharkey","0_10",25.7906666666667,5158.13333333333,1.54,0.346121365997536,7,5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619,0.00792839480888889,0.000792839480888889,7.92839480888889
"490","sharkey","10_20",26.2828571428571,5256.57142857143,1.852,0.055703295619354,15,1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455,0.00973074520831169,0.000973074520831169,9.73074520831169
"491","sharkey","20_40",25.474,5094.8,1.80785714285714,0.0867515082048962,14,3.63076923076923,31.5384615384615,64.8307692307692,0,0.00921067057142856,0.00184213411428571,18.4213411428571
"492","sharkey","40_100",26.7409523809524,5348.19047619048,1.81230769230769,0.104280686315643,26,3.2125,30.6825,66.105,0.0125,0.00969135516908424,0.00581481310145054,58.1481310145054
