"","soil_name","horizon","mg_mqevL","mg_ppm","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","mg_g_cm3","mg_Mg_horizon","mg_Mg_ha"
"326","lynchburg","10_20",0.244,29.28,1.7,0.0565685424949239,2,74.02,21.9,7.8,0,4.9776e-05,4.9776e-06,0.049776
"327","lynchburg","20_40",0.103,12.36,1.71,0.0989949493661167,2,56.32,18.9,9.27,0,2.11356e-05,4.22712e-06,0.0422712
"328","lynchburg","40_100",0.261764705882353,31.4117647058824,1.816,0.0931665175908169,5,61.5529411764706,16.3294117647059,17.8058823529412,0,5.70437647058824e-05,3.42262588235294e-05,0.342262588235294
"329","madison","0_10",2.04,244.8,1.35,0.306104557300279,3,59.84,19.96,20.2,4.4,0.00031593888,3.1593888e-05,0.31593888
"330","madison","10_20",0.648333333333333,77.8,1.765,0.0212132034355964,2,49.45,21.5666666666667,28.9833333333333,4.5,0.000131137735,1.31137735e-05,0.131137735
"331","madison","20_40",1.015,121.8,1.47666666666667,0.0929157324317756,3,37.65,18.1333333333333,44.2166666666667,0.833333333333333,0.000178359183333334,3.56718366666668e-05,0.356718366666668
"332","madison","40_100",0.745625,89.475,1.46444444444444,0.07650344945019,9,41.00625,17.0875,41.90625,0.25,0.00013070358875,7.84221532499998e-05,0.784221532499998
"333","malbis","0_10",0.252777777777778,30.3333333333333,1.58666666666667,0.108750478926148,6,60.0388888888889,31.9444444444444,6.41666666666667,1,4.76476000000001e-05,4.76476000000001e-06,0.0476476000000001
"334","malbis","10_20",0.226875,27.225,1.63857142857143,0.162729691147474,7,58.26875,33.7875,7.23125,1.5,4.39409555357143e-05,4.39409555357143e-06,0.0439409555357143
"335","malbis","20_40",0.448095238095238,53.7714285714286,1.67,0.0616441400296898,9,53.3095238095238,31.7619047619048,17.0047619047619,1.57142857142857,8.83871697959184e-05,1.76774339591837e-05,0.176774339591837
"336","malbis","40_100",0.77056338028169,92.4676056338028,1.72321428571429,0.0730830867310459,28,45.630985915493,29.369014084507,24.5154929577465,1.74647887323944,0.000156558633377732,9.39351800266389e-05,0.939351800266389
"337","mantachie","0_10",1.03,123.6,1.55,0.0294392028877595,4,44.425,31.2083333333333,24.375,0.583333333333333,0.00019046245,1.9046245e-05,0.19046245
"338","mantachie","10_20",0.605,72.6,1.635,0.0777817459305201,2,43.1125,35.275,21.6125,1.5,0.000116920485,1.16920485e-05,0.116920485
"339","mantachie","20_40",0.490909090909091,58.9090909090909,1.595,0.106160256216722,6,54.4727272727273,27.8909090909091,17.6363636363636,1.45454545454545,9.25933090909091e-05,1.85186618181818e-05,0.185186618181818
"340","mantachie","40_100",0.818125,98.175,1.61384615384615,0.12692113440627,13,56.19375,24.603125,19.203125,1.5,0.000156062755961538,9.36376535769228e-05,0.936376535769228
"341","mascotte","0_10",0.465,55.8,1.3509262485482,0.246635757280942,0,33.05,6,2.4,0,7.53816846689896e-05,7.53816846689896e-06,0.0753816846689896
"342","mascotte","10_20",0.1,12,1.5096443452381,0.210069553241103,0,63.6,4,2.7,0,1.81157321428572e-05,1.81157321428572e-06,0.0181157321428572
"343","mascotte","20_40",0.02,2.4,1.50104635443921,0.215883238671701,0,28.05,4.6,1.15,0,3.6025112506541e-06,7.20502250130821e-07,0.00720502250130821
"344","mascotte","40_100",0.164,19.68,1.59451747615447,0.19649269329816,0,42.5555555555556,5.32,11.36,0,3.138010393072e-05,1.8828062358432e-05,0.18828062358432
"345","mattex","0_10",1.4,168,1.24,0.246635757280942,1,11.5,58,30.5,0,0.00020832,2.0832e-05,0.20832
"346","mattex","10_20",1.195,143.4,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000210092117295557,2.10092117295557e-05,0.210092117295557
"347","mattex","20_40",0.99,118.8,1.47,0.0565685424949239,2,23.3,46.25,30.45,0.5,0.00017376282,3.4752564e-05,0.34752564
"348","mattex","40_100",0.555,66.6,1.715,0.0212132034355964,2,46.3,37.35,16.35,2,0.00011193462,6.7160772e-05,0.67160772
"349","mclaurin","0_10",0.16,19.2,1.4,0.246635757280942,1,53.2,40.6,6.2,0,2.688e-05,2.688e-06,0.02688
"350","mclaurin","10_20",0.07,8.4,1.59,0.210069553241103,1,56.9,39,4.1,0,1.3356e-05,1.3356e-06,0.013356
"351","mclaurin","20_40",0.16,19.2,1.62,0.215883238671701,1,50.4,39.5,10.1,0,3.1104e-05,6.2208e-06,0.062208
"352","mclaurin","40_100",0.49,58.8,1.6,0.19649269329816,1,46.7,38.3,15,0,9.408e-05,5.6448e-05,0.56448
"353","mecklenburg","0_10",1.89333333333333,227.2,1.61,0.0424264068711927,2,39.8333333333333,28.6,31.5666666666667,1.66666666666667,0.000359695466666667,3.59695466666667e-05,0.359695466666667
"354","mecklenburg","10_20",0.79,94.8,1.5096443452381,0.210069553241103,0,40.7,33.9,25.4,0,0.000143114283928572,1.43114283928572e-05,0.143114283928572
"355","mecklenburg","20_40",1.175,141,1.41,0.215883238671701,1,21.2,21.15,57.65,0,0.00019881,3.9762e-05,0.39762
"356","mecklenburg","40_100",3.054,366.48,1.346,0.146901327427631,5,25.36,33.84,40.8,0.1,0.00049278879792,0.000295673278752,2.95673278752
"357","meggett","0_10",0.448333333333333,53.8,1.37,0.113137084989848,2,69.0333333333333,21.7166666666667,8.13333333333333,0,7.3706e-05,7.3706e-06,0.073706
"358","meggett","10_20",0.34,40.8,1.515,0.0494974746830584,2,62.7,22.3666666666667,8.2,0,6.1812e-05,6.1812e-06,0.061812
"359","meggett","20_40",1.70666666666667,204.8,1.7,0.0565685424949239,2,48.25,18.65,20.8166666666667,0,0.00034816,6.9632e-05,0.69632
"360","meggett","40_100",5.07428571428571,608.914285714286,1.75,0.0707106781186548,5,46.3285714285714,18.75,42.9642857142857,0.857142857142857,0.00105646628571429,0.000633879771428571,6.33879771428571
"361","moko","0_10",8.13607142857143,976.328571428571,1.29,0.246635757280942,1,29.2196428571429,44.3776785714286,26.4017857142857,0.267857142857143,0.0012560902932398,0.00012560902932398,1.2560902932398
"362","moko","10_20",9.48561403508772,1138.27368421053,1.37,0.210069553241103,1,32.4105263157895,40.5157894736842,27.0754385964912,0.508771929824561,0.00155150098009234,0.000155150098009234,1.55150098009234
"363","moko","20_40",8.2844,994.128,1.52,0.215883238671701,1,29.99,42.65,27.356,0.66,0.001501101467904,0.0003002202935808,3.002202935808
"364","moko","40_100",6.425,771,1.47,0.19649269329816,1,46.1,33.075,20.825,0,0.00113337,0.000680022,6.80022
"365","mollville","0_10",0.873333333333333,104.8,1.335,0.388908729652601,2,39.7333333333333,46.3,13.9666666666667,0,0.000139908,1.39908e-05,0.139908
"366","mollville","10_20",0.315,37.8,1.57,0.0282842712474619,2,61.9,28,10.1,0,5.9346e-05,5.9346e-06,0.059346
"367","mollville","20_40",2.2975,275.7,1.7125,0.199895806192459,4,46.525,37.225,16.25,0,0.00047213625,9.442725e-05,0.9442725
"368","mollville","40_100",1.73222222222222,207.866666666667,1.65777777777778,0.158727579344122,9,49.4555555555556,31.0111111111111,19.5333333333333,0.111111111111111,0.000344213855473251,0.000206528313283951,2.06528313283951
"369","nikwasi","0_10",0.15,18,0.96,0.246635757280942,1,70,17.5,12.5,0,1.728e-05,1.728e-06,0.01728
"370","nikwasi","10_20",0.085,10.2,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.49437907699768e-05,1.49437907699768e-06,0.0149437907699768
"371","nikwasi","20_40",0.02,2.4,1.24,0.215883238671701,1,80.1,13.6,6.3,5,2.8272e-06,5.6544e-07,0.0056544
"372","nikwasi","40_100",0.0133333333333333,1.6,1.325,0.00707106781186548,2,92.6666666666667,4.66666666666667,2.66666666666667,34,1.3992e-06,8.3952e-07,0.0083952
"373","nixa","0_10",0.721428571428571,86.5714285714286,1.3509262485482,0.246635757280942,0,21.9785714285714,68.2535714285714,9.75714285714286,2.39285714285714,0.000114153130152706,1.14153130152706e-05,0.114153130152706
"374","nixa","10_20",0.444375,53.325,1.5096443452381,0.210069553241103,0,19.2875,70.8875,9.8375,4.9375,7.65270090897743e-05,7.65270090897743e-06,0.0765270090897743
"375","nixa","20_40",0.490322580645161,58.8387096774194,1.50104635443921,0.215883238671701,0,22.6,66.0774193548387,11.3322580645161,2.41935483870968,8.61828654032652e-05,1.7236573080653e-05,0.17236573080653
"376","nixa","40_100",1.33816091954023,160.579310344828,1.96,0.212132034355964,2,22.3758620689655,47.9954022988506,29.6310344827586,1.64367816091954,0.00030956221044788,0.000185737326268728,1.85737326268728
"377","noark","0_10",0.809302325581395,97.1162790697674,1.3509262485482,0.246635757280942,0,17.9860465116279,71.5581395348837,10.4581395348837,0,0.000131196930556681,1.31196930556681e-05,0.131196930556681
"378","noark","10_20",0.340909090909091,40.9090909090909,1.5096443452381,0.210069553241103,0,16.5272727272727,73.5045454545455,9.95909090909091,0,6.17581777597405e-05,6.17581777597405e-06,0.0617581777597405
"379","noark","20_40",0.568,68.16,1.50104635443921,0.215883238671701,0,14.056,67.232,18.718,0.74,0.000101554215754139,2.03108431508278e-05,0.203108431508278
"380","noark","40_100",2.15438596491228,258.526315789474,1.44,0.19649269329816,1,13.0622807017544,38.480701754386,48.4605263157895,0.771929824561403,0.000369404170637119,0.000221642502382271,2.21642502382271
"381","norfolk","0_10",0.495384615384615,59.4461538461538,1.735,0.0443471156521669,4,76.7230769230769,13.1,4.5,0.153846153846154,0.000102980401420118,1.02980401420118e-05,0.102980401420118
"382","norfolk","10_20",0.303076923076923,36.3692307692308,1.72,0.0565685424949239,2,82.6230769230769,12.0153846153846,4.52307692307692,0,6.25550769230769e-05,6.25550769230769e-06,0.0625550769230769
"383","norfolk","20_40",0.320434782608696,38.4521739130435,1.774,0.0622896460095898,5,68.3,13.5086956521739,10.9565217391304,0.260869565217391,6.80362065482042e-05,1.36072413096408e-05,0.136072413096408
"384","norfolk","40_100",0.579827586206897,69.5793103448276,1.70833333333333,0.0649207661873529,18,63.2137931034483,11.4120689655172,25.4137931034483,0.413793103448276,0.000118372801426873,7.10236808561235e-05,0.710236808561235
"385","ocilla","0_10",0.317272727272727,38.0727272727273,1.3509262485482,0.246635757280942,0,64.4272727272727,8.90909090909091,2.93636363636364,0,5.14334466265442e-05,5.14334466265442e-06,0.0514334466265442
"386","ocilla","10_20",0.173333333333333,20.8,1.5096443452381,0.210069553241103,0,52.4,6.6,3.4,0,3.14006023809525e-05,3.14006023809525e-06,0.0314006023809525
"387","ocilla","20_40",0.0775,9.3,1.50104635443921,0.215883238671701,0,55.2416666666667,8.175,3.31666666666667,0,1.39597310962847e-05,2.79194621925693e-06,0.0279194621925693
"388","ocilla","40_100",0.249473684210526,29.9368421052632,1.59451747615447,0.19649269329816,0,51.8027777777778,9.11842105263158,12.9078947368421,0,4.77348179177191e-05,2.86408907506314e-05,0.286408907506314
"389","olustee","0_10",0.165,19.8,1.3509262485482,0.246635757280942,0,36.025,7.75,2.225,0,2.67483397212544e-05,2.67483397212544e-06,0.0267483397212544
"390","olustee","10_20",0.0955,11.46,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.67897884533269e-05,1.67897884533269e-06,0.0167897884533269
"391","olustee","20_40",0.026,3.12,1.50104635443921,0.215883238671701,0,46.86,5.4,3.1,0,4.68326462585034e-06,9.36652925170067e-07,0.00936652925170067
"392","olustee","40_100",0.158181818181818,18.9818181818182,1.59451747615447,0.19649269329816,0,52.8818181818182,5.21818181818182,9.81818181818182,0,3.02668408200958e-05,1.81601044920575e-05,0.181601044920575
"393","orangeburg","0_10",0.5,60,1.76333333333333,0.185022521151706,3,69.8076923076923,13.1230769230769,7.66538461538462,0.192307692307692,0.000105596538461538,1.05596538461538e-05,0.105596538461538
"394","orangeburg","10_20",0.322222222222222,38.6666666666667,1.83,0.210069553241103,1,68.4473684210526,12.0947368421053,8.32631578947368,0.842105263157895,7.01641263157895e-05,7.01641263157895e-06,0.0701641263157895
"395","orangeburg","20_40",0.310967741935484,37.3161290322581,1.73111111111111,0.0964940988408675,9,66.3588235294118,13.4114285714286,14.8342857142857,0.257142857142857,6.44322555084485e-05,1.28864511016897e-05,0.128864511016897
"396","orangeburg","40_100",0.572567567567568,68.7081081081081,1.683125,0.0878421880419653,16,56.6493670886076,10.6625,26.32125,0.575,0.000114979379536318,6.89876277217905e-05,0.689876277217905
"397","ouachita","0_10",0.8,96,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000126378568174659,1.26378568174659e-05,0.126378568174659
"398","ouachita","10_20",0.8,96,1.54,0.210069553241103,1,16.6,60.7,22.7,1,0.0001463616,1.463616e-05,0.1463616
"399","ouachita","20_40",0.16,19.2,1.46,0.215883238671701,1,17.9,60,22.1,0,2.8032e-05,5.6064e-06,0.056064
"400","ouachita","40_100",0.12,14.4,1.56,0.19649269329816,1,20.9,58,21.1,0,2.2464e-05,1.34784e-05,0.134784
"401","pacolet","0_10",0.234285714285714,28.1142857142857,1.16,0.0888819441731559,3,60.1285714285714,19.9714285714286,19.9,10.2857142857143,2.92581355102041e-05,2.92581355102041e-06,0.0292581355102041
"402","pacolet","10_20",0.277142857142857,33.2571428571429,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,4.87242925945463e-05,4.87242925945463e-06,0.0487242925945463
"403","pacolet","20_40",0.32,38.4,1.4325,0.177270979012358,4,50.52,20.96,28.52,12.6,4.8076992e-05,9.6153984e-06,0.096153984
"404","pacolet","40_100",0.42,50.4,1.60272727272727,0.269224475450911,11,45.7,15.4642857142857,38.8357142857143,7.14285714285714,7.50076363636362e-05,4.50045818181817e-05,0.450045818181817
"405","pamlico","0_10",3.14,376.8,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000496035880085535,4.96035880085535e-05,0.496035880085535
"406","pamlico","10_20",3.14,376.8,1.5096443452381,0.210069553241103,0,9.15000000000001,34.9,26.45,0,0.000568833989285716,5.68833989285716e-05,0.568833989285716
"407","pamlico","20_40",2.945,353.4,1.50104635443921,0.215883238671701,0,68.45,28.95,2.6,0,0.000530469781658817,0.000106093956331763,1.06093956331763
"408","pamlico","40_100",0.416666666666667,50,1.59451747615447,0.19649269329816,0,78.8066666666667,5.56666666666667,2.62666666666667,0,7.97258738077235e-05,4.78355242846341e-05,0.478355242846341
"409","pantego","0_10",0.24,28.8,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,3.79135704523976e-05,3.79135704523976e-06,0.0379135704523976
"410","pantego","10_20",0.24,28.8,1.5096443452381,0.210069553241103,0,38.4,26.9,19.7,0,4.34777571428573e-05,4.34777571428573e-06,0.0434777571428573
"411","pantego","20_40",0.155,18.6,1.50104635443921,0.215883238671701,0,26.65,31.65,16.45,0,2.79194621925693e-05,5.58389243851386e-06,0.0558389243851386
"412","pantego","40_100",0.12,14.4,1.59451747615447,0.19649269329816,0,47.925,28.225,18.95,0,2.29610516566244e-05,1.37766309939746e-05,0.137766309939746
"413","pelham","0_10",0.134545454545455,16.1454545454545,1.6,0.246635757280942,1,67.0181818181818,8.90909090909091,4.19090909090909,0.0909090909090909,2.58092429752066e-05,2.58092429752066e-06,0.0258092429752066
"414","pelham","10_20",0.02,2.4,1.5096443452381,0.210069553241103,0,31.2,7,2.2,0,3.62314642857144e-06,3.62314642857144e-07,0.00362314642857144
"415","pelham","20_40",0.021,2.52,1.65,0.215883238671701,1,60.9,9.24,3.54,0,4.158e-06,8.316e-07,0.008316
"416","pelham","40_100",0.0635483870967742,7.6258064516129,1.8,0.0360555127546399,3,63.6935483870968,8.23870967741935,11.3387096774194,0.032258064516129,1.37220237252862e-05,8.2332142351717e-06,0.082332142351717
"417","plott","0_10",1.64,196.8,0.95,0.246635757280942,1,46.2,37.3,16.5,2,0.0001832208,1.832208e-05,0.1832208
"418","plott","10_20",0.93,111.6,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000163502651953864,1.63502651953864e-05,0.163502651953864
"419","plott","20_40",0.22,26.4,0.96,0.215883238671701,1,46.9,40.7,12.4,8,2.331648e-05,4.663296e-06,0.04663296
"420","plott","40_100",0.266666666666667,32,1.18666666666667,0.128970280814354,3,56.9666666666667,29.3666666666667,13.6666666666667,9.33333333333333,3.44291555555557e-05,2.06574933333334e-05,0.206574933333334
"421","plummer","0_10",0.096,11.52,1.3509262485482,0.246635757280942,0,40.34,7.56,4.52,0,1.55626703832753e-05,1.55626703832753e-06,0.0155626703832753
"422","plummer","10_20",0.0833333333333333,10,1.5096443452381,0.210069553241103,0,52.3666666666667,5.96666666666667,2.4,0,1.5096443452381e-05,1.5096443452381e-06,0.015096443452381
"423","plummer","20_40",0.025,3,1.50104635443921,0.215883238671701,0,66.675,7.35,3.225,0,4.50313906331763e-06,9.00627812663526e-07,0.00900627812663526
"424","plummer","40_100",0.0188888888888889,2.26666666666667,1.59451747615447,0.19649269329816,0,52.2722222222222,4.71111111111111,2.12222222222222,0,3.6142396126168e-06,2.16854376757008e-06,0.0216854376757008
"425","poarch","0_10",0.0833333333333333,10,1.3509262485482,0.246635757280942,0,51.3,25.2,4.66666666666667,0,1.3509262485482e-05,1.3509262485482e-06,0.013509262485482
"426","poarch","10_20",0.0616666666666667,7.4,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.08415736958655e-05,1.08415736958655e-06,0.0108415736958655
"427","poarch","20_40",0.04,4.8,1.50104635443921,0.215883238671701,0,55.8333333333333,25.6333333333333,7.86666666666667,0.333333333333333,7.18100575963718e-06,1.43620115192744e-06,0.0143620115192744
"428","poarch","40_100",0.09,10.8,1.59451747615447,0.19649269329816,0,70.2555555555556,20.4666666666667,14.6,0.222222222222222,1.71825203230406e-05,1.03095121938243e-05,0.103095121938243
"429","ponzer","0_10",3.27,392.4,0.8,0.246635757280942,1,59.5,13.6,46.6,0,0.00031392,3.1392e-05,0.31392
"430","ponzer","10_20",1.88,225.6,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000330521489971252,3.30521489971252e-05,0.330521489971252
"431","ponzer","20_40",0.49,58.8,0.72,0.215883238671701,1,69.1666666666667,42.6333333333333,24.8666666666667,0,4.2336e-05,8.4672e-06,0.084672
"432","ponzer","40_100",0.241428571428571,28.9714285714286,1.15,0.240416305603426,2,33.3857142857143,49.9285714285714,13.7571428571429,0.142857142857143,3.32695469387755e-05,1.99617281632653e-05,0.199617281632653
"433","portia","0_10",0.983333333333333,118,1.3509262485482,0.246635757280942,0,34.0458333333333,55.7708333333333,10.1833333333333,0,0.000159409297328688,1.59409297328688e-05,0.159409297328688
"434","portia","10_20",0.569230769230769,68.3076923076923,1.5096443452381,0.210069553241103,0,38.0384615384615,51.0538461538462,10.9,0,0.000103120321428572,1.03120321428572e-05,0.103120321428572
"435","portia","20_40",0.8,96,1.50104635443921,0.215883238671701,0,28.7516129032258,53.6387096774194,17.6129032258065,0,0.000144100450026164,2.88200900052328e-05,0.288200900052328
"436","portia","40_100",2.59154929577465,310.985915492958,1.59451747615447,0.19649269329816,0,27.6267605633803,37.1450704225352,35.230985915493,0,0.000495872477091418,0.000297523486254851,2.97523486254851
"437","pottsburg","0_10",0.06,7.2,1.3509262485482,0.246635757280942,0,47.425,4.175,1.7625,0,9.72666898954704e-06,9.72666898954704e-07,0.00972666898954704
"438","pottsburg","10_20",0.015,1.8,1.5096443452381,0.210069553241103,0,47.6,5,1.85,0,2.71735982142858e-06,2.71735982142858e-07,0.00271735982142858
"439","pottsburg","20_40",0.01875,2.25,1.50104635443921,0.215883238671701,0,47.2,4.8375,1.6875,0,3.37735429748822e-06,6.75470859497645e-07,0.00675470859497645
"440","pottsburg","40_100",0.0111111111111111,1.33333333333333,1.59451747615447,0.19649269329816,0,44.3944444444444,4.37777777777778,1.92777777777778,0,2.12602330153929e-06,1.27561398092358e-06,0.0127561398092358
"441","providence","0_10",1.26333333333333,151.6,1.21333333333333,0.204287379280594,3,14.5,75.5,10,0,0.000183941333333333,1.83941333333333e-05,0.183941333333333
"442","providence","10_20",1.035,124.2,1.5275,0.0846069343099804,4,15.625,68.425,15.95,0,0.0001897155,1.897155e-05,0.1897155
"443","providence","20_40",2.29666666666667,275.6,1.56666666666667,0.0152752523165195,3,11.1666666666667,65.0333333333333,23.8,0,0.000431773333333334,8.63546666666669e-05,0.863546666666669
"444","providence","40_100",2.96142857142857,355.371428571429,1.635,0.0988571053224161,12,19.2285714285714,57.4071428571429,23.3642857142857,0,0.000581032285714286,0.000348619371428571,3.48619371428571
"445","rains","0_10",0.336923076923077,40.4307692307692,1.35,0.06557438524302,3,58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154,5.44975668639053e-05,5.44975668639053e-06,0.0544975668639053
"446","rains","10_20",0.388,46.56,1.465,0.0777817459305203,2,61.8,25.74,8.72,0,6.82104e-05,6.82104e-06,0.0682104
"447","rains","20_40",0.202,24.24,1.5725,0.0602079728939614,4,69.58,20.0333333333333,12.1066666666667,0.133333333333333,3.80665768e-05,7.61331536e-06,0.0761331536
"448","rains","40_100",0.368666666666667,44.24,1.69714285714286,0.0446147530585589,7,61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333,7.49814912000001e-05,4.49888947200001e-05,0.449888947200001
"449","reddies","0_10",0.71,85.2,0.91,0.197989898732233,2,64.475,31.025,8.05,0,7.7532e-05,7.7532e-06,0.077532
"450","reddies","10_20",0.573333333333333,68.8,1.34,0.210069553241103,1,68.2,21.8,10,3.33333333333333,8.91189333333333e-05,8.91189333333333e-06,0.0891189333333333
"451","reddies","20_40",0.0475,5.7,1.24333333333333,0.280059517483933,3,69.95,23.375,6.675,0,7.08699999999998e-06,1.4174e-06,0.014174
"452","reddies","40_100",0.321818181818182,38.6181818181818,1.23,0.13076696830622,3,80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273,2.55206499173554e-05,1.53123899504132e-05,0.153123899504132
"453","rexor","0_10",2.08,249.6,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000328584277254113,3.28584277254113e-05,0.328584277254113
"454","rexor","10_20",2.08,249.6,1.5096443452381,0.210069553241103,0,26.7,62.3,10.9,0,0.00037680722857143,3.7680722857143e-05,0.37680722857143
"455","rexor","20_40",2.3875,286.5,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.000419624300675467,8.39248601350934e-05,0.839248601350934
"456","rexor","40_100",2.695,323.4,1.59451747615447,0.19649269329816,0,27.35,54.45,20.2,0,0.000515666951788356,0.000309400171073013,3.09400171073013
"457","rosman","0_10",1.095,131.4,1.1,0.212132034355964,2,43.3,41.35,15.35,0,0.00014454,1.4454e-05,0.14454
"458","rosman","10_20",1.53,183.6,1.33,0.210069553241103,1,62.4,25.2,12.4,1,0.00024174612,2.4174612e-05,0.24174612
"459","rosman","20_40",0.695,83.4,1.24,0.127279220613579,2,43.7,41.7,14.6,0,0.000103416,2.06832e-05,0.206832
"460","rosman","40_100",0.533333333333333,64,1.29,0.132233559604642,8,69.6222222222222,23.7555555555556,6.62222222222222,0,8.256e-05,4.9536e-05,0.49536
"461","ruston","0_10",0.394,47.28,1.49,0.0367423461417477,5,65.26,29.2666666666667,5.47333333333333,0.0666666666666667,7.04002352e-05,7.04002352e-06,0.0704002352
"462","ruston","10_20",0.656666666666667,78.8,1.7175,0.17423642940939,4,57.8,31.1888888888889,11.0111111111111,0,0.000135339,1.35339e-05,0.135339
"463","ruston","20_40",0.502,60.24,1.7025,0.0394757309410901,4,57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667,0.0001024902276,2.049804552e-05,0.2049804552
"464","ruston","40_100",1.13302325581395,135.962790697674,1.75352941176471,0.0561183098986628,17,56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442,0.000238137525937709,0.000142882515562626,1.42882515562626
"465","rutlege","0_10",0.045,5.4,1.3509262485482,0.246635757280942,0,76.75,7,3.25,0,7.29500174216028e-06,7.29500174216028e-07,0.00729500174216028
"466","rutlege","10_20",0.04,4.8,1.5096443452381,0.210069553241103,0,44,11.6,2.6,0,7.24629285714288e-06,7.24629285714288e-07,0.00724629285714288
"467","rutlege","20_40",0.02,2.4,1.50104635443921,0.215883238671701,0,58.3666666666667,5.83333333333333,2.96666666666667,0,3.6025112506541e-06,7.20502250130821e-07,0.00720502250130821
"468","rutlege","40_100",0.01875,2.25,1.59451747615447,0.19649269329816,0,50.0444444444444,4.46666666666667,4.2,0,3.58766432134756e-06,2.15259859280853e-06,0.0215259859280853
"469","sacul","0_10",0.98,117.6,1.435,0.0919238815542511,2,50.0142857142857,41.5428571428571,30.3,1.28571428571429,0.00016658628,1.6658628e-05,0.16658628
"470","sacul","10_20",0.583333333333333,70,1.48,0.210069553241103,1,36.82,41.44,36.78,0,0.0001036,1.036e-05,0.1036
"471","sacul","20_40",1.888,226.56,1.62666666666667,0.0513160143944688,3,37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143,0.000363272777142858,7.26545554285716e-05,0.726545554285716
"472","sacul","40_100",4.85727272727273,582.872727272727,1.64,0.0728010988928051,5,30.3095238095238,36.5,35.4904761904762,1.57142857142857,0.00094088980987013,0.000564533885922078,5.64533885922078
"473","saffell","0_10",0.37125,44.55,1.3509262485482,0.246635757280942,0,32.65,55.9875,11.3625,6.25,5.64222790995209e-05,5.64222790995209e-06,0.0564222790995209
"474","saffell","10_20",0.4125,49.5,1.38,0.210069553241103,1,18,65.775,16.225,11.75,6.0283575e-05,6.0283575e-06,0.060283575
"475","saffell","20_40",0.262857142857143,31.5428571428571,1.36,0.215883238671701,1,32.9285714285714,50.7714285714286,16.3,15.2857142857143,3.63409763265306e-05,7.26819526530612e-06,0.0726819526530612
"476","saffell","40_100",0.765714285714286,91.8857142857143,1.21,0.19649269329816,1,47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143,8.97395265306122e-05,5.38437159183673e-05,0.538437159183673
"477","sapelo","0_10",0.284285714285714,34.1142857142857,1.3509262485482,0.246635757280942,0,53.2846153846154,7.10714285714286,1.12857142857143,0,4.60858840219015e-05,4.60858840219015e-06,0.0460858840219015
"478","sapelo","10_20",0.2,24,1.52,0.210069553241103,1,79.46,6.76666666666667,1.01666666666667,0,3.648e-05,3.648e-06,0.03648
"479","sapelo","20_40",0.0435,5.22,1.50104635443921,0.215883238671701,0,55.26,6.45,1.435,0,7.83546197017268e-06,1.56709239403454e-06,0.0156709239403454
"480","sapelo","40_100",0.0376666666666667,4.52,1.61,0.0692820323027551,6,56.3903225806452,5.73548387096774,4.24354838709677,0,7.2772e-06,4.36632e-06,0.0436632
"481","saucier","0_10",0.4475,53.7,1.42,0.127279220613579,2,40.75,29.55,12.525,2.5,7.434765e-05,7.434765e-06,0.07434765
"482","saucier","10_20",0.8,96,1.59,0.210069553241103,1,44.3,39.5,16.2,1,0.0001511136,1.511136e-05,0.1511136
"483","saucier","20_40",0.16,19.2,1.67,0.014142135623731,2,53.65,25.925,14.175,1,3.174336e-05,6.348672e-06,0.06348672
"484","saucier","40_100",0.452,54.24,1.685,0.0404145188432738,4,45.32,27.27,27.61,0.5,9.0937428e-05,5.45624568e-05,0.545624568
"485","saunook","0_10",1.76,211.2,1.3,0.246635757280942,1,43.1,32.2,24.7,16,0.0002306304,2.306304e-05,0.2306304
