"","soil_name","horizon","c_per","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","c_g_cm3","c_Mg_horizon","c_Mg_ha"
"188","enon","40_100",0.265,1.76333333333333,0.0873689494805411,3,32.3857142857143,17.5285714285714,50.0857142857143,2.57142857142857,0.00455267476190475,0.00273160485714285,27.3160485714285
"189","escambia","0_10",2.35,1.3509262485482,0.246635757280942,0,60.7333333333333,29.2666666666667,7.6,0,0.0317467668408827,0.00317467668408827,31.7467668408827
"190","escambia","10_20",1.325,1.33,0.210069553241103,1,48.525,31.9,6.7,0.5,0.0175343875,0.00175343875,17.5343875
"191","escambia","20_40",0.55,1.7,0.215883238671701,1,49.56,29.92,9.44,0.6,0.0092939,0.00185878,18.5878
"192","escambia","40_100",0.202857142857143,1.78,0.0282842712474619,2,57.0076923076923,29.0076923076923,15.3538461538462,0.615384615384615,0.00358863648351648,0.00215318189010989,21.5318189010989
"193","estate","0_10",2.7,1.3509262485482,0.246635757280942,0,45.975,45.375,8.65,0,0.0364750087108014,0.00364750087108014,36.4750087108014
"194","estate","10_20",0.6,1.64,0.210069553241103,1,37.175,47.8,15.025,0,0.00984,0.000984,9.84
"195","estate","20_40",0.5,1.50104635443921,0.215883238671701,0,23.96,49.14,26.9,0,0.00750523177219605,0.00150104635443921,15.0104635443921
"196","estate","40_100",0.25,1.74,0.19649269329816,1,29.3923076923077,30,40.6076923076923,0,0.00435,0.00261,26.1
"197","esto","0_10",1.562,1.3509262485482,0.246635757280942,0,57.84,13.68,11.89,0,0.0211014680023229,0.00211014680023229,21.1014680023229
"198","esto","10_20",0.846,1.5096443452381,0.210069553241103,0,38.78,18.04,21.58,0,0.0127715911607143,0.00127715911607143,12.7715911607143
"199","esto","20_40",0.514545454545455,1.50104635443921,0.215883238671701,0,38.5363636363636,13.2272727272727,39.6,0,0.00772356578738721,0.00154471315747744,15.4471315747744
"200","esto","40_100",0.164782608695652,1.59451747615447,0.19649269329816,0,44.1565217391304,8.68695652173913,53.5130434782609,0,0.00262748749331541,0.00157649249598925,15.7649249598925
"201","evard","0_10",1.98,1.3509262485482,0.246635757280942,0,49.9,28.7,21.4,6,0.0251434393379791,0.00251434393379791,25.1434393379791
"202","evard","10_20",1.175,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0172146609360027,0.00172146609360027,17.2146609360027
"203","evard","20_40",0.37,1.49,0.215883238671701,1,40.6,32.8,26.6,4,0.00529248,0.001058496,10.58496
"204","evard","40_100",0.095,1.555,0.0636396103067893,2,42.05,26.35,31.6,4,0.00141816,0.000850896,8.50896
"205","evergreen","0_10",2.79666666666667,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.0368165342703259,0.00368165342703259,36.8165342703259
"206","evergreen","10_20",2.79666666666667,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0409733348235639,0.00409733348235639,40.9733348235639
"207","evergreen","20_40",2.79666666666667,1.50104635443921,0.215883238671701,0,56.1333333333333,4.9,4.2,0,0.0419792630458166,0.00839585260916332,83.9585260916332
"208","evergreen","40_100",0.716666666666667,1.59451747615447,0.19649269329816,0,44.9,1.45,1.75,0,0.0114273752457737,0.00685642514746422,68.5642514746422
"209","fannin","0_10",12.225,1.19,0.212132034355964,2,40.3833333333333,29.0833333333333,21.1,4.5,0.1389310125,0.01389310125,138.9310125
"210","fannin","10_20",0.89,1.305,0.0212132034355964,2,61.55,18.7,19.75,13.5,0.0100465425,0.00100465425,10.0465425
"211","fannin","20_40",0.7075,1.3075,0.0590903263374528,4,48.36,17.68,33.96,2.8,0.00899154675,0.00179830935,17.9830935
"212","fannin","40_100",0.157777777777778,1.35818181818182,0.124082084268292,11,62.5631578947368,17.3736842105263,20.0631578947368,9.05263157894737,0.00194891942583732,0.00116935165550239,11.6935165550239
"213","forestdale","0_10",2.16111111111111,1.595,0.141539158303748,4,14.2272727272727,52.6,33.1636363636364,0,0.0344697222222222,0.00344697222222222,34.4697222222222
"214","forestdale","10_20",1.125,1.5096443452381,0.210069553241103,0,12.8125,52.2875,34.9,0,0.0169834988839286,0.00169834988839286,16.9834988839286
"215","forestdale","20_40",0.474545454545455,1.686,0.133341666406266,5,9.60769230769231,52.8,37.5923076923077,0,0.00800083636363636,0.00160016727272727,16.0016727272727
"216","forestdale","40_100",0.30875,1.70538461538462,0.08471672253412,13,12.1447368421053,44.3947368421053,43.4631578947368,0,0.00526537500000001,0.00315922500000001,31.5922500000001
"217","foxworth","0_10",1.06125,1.3509262485482,0.246635757280942,0,44.8055555555556,3.75,1.8,0,0.0143367048127178,0.00143367048127178,14.3367048127178
"218","foxworth","10_20",0.452857142857143,1.5096443452381,0.210069553241103,0,78.3222222222222,3.52222222222222,1.74444444444444,0,0.00683653224914968,0.000683653224914968,6.83653224914968
"219","foxworth","20_40",0.488571428571429,1.50104635443921,0.215883238671701,0,58.0875,4.1625,1.8125,0,0.007333683617403,0.0014667367234806,14.667367234806
"220","foxworth","40_100",0.1896875,1.795,0.00707106781186548,2,69.3025641025641,3.5325,2.055,0,0.003404890625,0.002042934375,20.42934375
"221","fuquay","0_10",0.99375,1.43,0.246635757280942,1,75.1590909090909,12.25,4.24090909090909,3.04545454545455,0.013777846875,0.0013777846875,13.777846875
"222","fuquay","10_20",0.83,1.805,0.106066017177982,2,77.2076923076923,9.32307692307692,3.96153846153846,5.69230769230769,0.0141287069230769,0.00141287069230769,14.1287069230769
"223","fuquay","20_40",0.33,1.69,0.215883238671701,1,65.6533333333333,11.1866666666667,5.38666666666667,7.2,0.005175456,0.0010350912,10.350912
"224","fuquay","40_100",0.176451612903226,1.704,0.045752959831396,10,67.2641509433962,9.54339622641509,13.9320754716981,1.75471698113208,0.00295397578575776,0.00177238547145466,17.7238547145466
"225","glenmora","0_10",1.2,1.42,0.246635757280942,1,43.3,50.9,5.8,0,0.01704,0.001704,17.04
"226","glenmora","10_20",0.86,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0125996667276275,0.00125996667276275,12.5996667276275
"227","glenmora","20_40",0.52,1.59,0.215883238671701,1,35.7,52.1,12.2,1,0.00818532,0.001637064,16.37064
"228","glenmora","40_100",0.15,1.635,0.0353553390593273,2,30.15,51.2,18.65,2,0.00240345,0.00144207,14.4207
"229","goldsboro","0_10",3.6225,1.38,0.246635757280942,1,64.5333333333333,28.7,10,0,0.0499905,0.00499905,49.9905
"230","goldsboro","10_20",0.785,1.5096443452381,0.210069553241103,0,74.78,18.88,6.34,0.2,0.0118270066938988,0.00118270066938988,11.8270066938989
"231","goldsboro","20_40",0.325,1.55,0.062449979983984,3,61.5916666666667,26.8666666666667,11.5416666666667,0.166666666666667,0.00502910416666667,0.00100582083333333,10.0582083333333
"232","goldsboro","40_100",0.118181818181818,1.668,0.0396232255123179,5,56.004,22.38,21.62,0.2,0.00196733018181818,0.00118039810909091,11.8039810909091
"233","greenville","0_10",0.9225,1.765,0.109498858441538,6,64.2727272727273,17.5272727272727,20.4818181818182,0,0.016282125,0.0016282125,16.282125
"234","greenville","10_20",1.23,1.69,0.0707106781186548,2,51.3,24.32,24.38,0,0.020787,0.0020787,20.787
"235","greenville","20_40",0.299166666666667,1.6375,0.0747854072854935,8,45.08,16.9333333333333,40.22,0,0.00489885416666667,0.000979770833333333,9.79770833333333
"236","greenville","40_100",0.106153846153846,1.62611111111111,0.0825433140406324,18,41.9485714285714,14.68,43.0828571428571,0,0.00172617948717949,0.00103570769230769,10.3570769230769
"237","guyton","0_10",0.76,1.4525,0.097082439194738,4,29.45,54.3666666666667,15.9666666666667,0,0.011039,0.0011039,11.039
"238","guyton","10_20",0.61,1.655,0.120208152801713,2,20.65,59.5,19.85,0,0.0100955,0.00100955,10.0955
"239","guyton","20_40",0.46,1.58,0.0724568837309472,5,21.06,64.76,14.18,0,0.007268,0.0014536,14.536
"240","guyton","40_100",0.31,1.646,0.135088448391744,10,19.3916666666667,57.5333333333333,23.075,0.25,0.0050898435,0.0030539061,30.539061
"241","gwinnett","0_10",NA,1.3509262485482,0.246635757280942,0,48.6333333333333,31,20.3666666666667,0,NA,NA,NA
"242","gwinnett","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA,NA
"243","gwinnett","20_40",NA,1.50104635443921,0.215883238671701,0,26,35.6,38.4,0,NA,NA,NA
"244","gwinnett","40_100",NA,1.59451747615447,0.19649269329816,0,37.55,20.75,41.7,0,NA,NA,NA
"245","hard labor","0_10",NA,1.3509262485482,0.246635757280942,0,75.3,17.9,6.8,0,NA,NA,NA
"246","hard labor","10_20",NA,1.5096443452381,0.210069553241103,0,79.9,15.3,4.8,0,NA,NA,NA
"247","hard labor","20_40",NA,1.50104635443921,0.215883238671701,0,75.9,18.1,6,0,NA,NA,NA
"248","hard labor","40_100",NA,1.59451747615447,0.19649269329816,0,36.75,14,49.25,0,NA,NA,NA
"249","harleston","0_10",2.74,1.28,0.246635757280942,1,67.8333333333333,27.5666666666667,4.6,0.333333333333333,0.0349550933333333,0.00349550933333333,34.9550933333333
"250","harleston","10_20",0.44,1.49,0.210069553241103,1,44.5,45,10.5,2,0.00642488,0.000642488,6.42488
"251","harleston","20_40",0.15,1.565,0.0494974746830584,2,53.45,34.9,11.65,0.25,0.00234163125,0.00046832625,4.6832625
"252","harleston","40_100",0.05,1.7,0.03,3,55.775,27.2375,16.9875,0.375,0.0008468125,0.0005080875,5.080875
"253","helena","0_10",0.98,1.3509262485482,0.246635757280942,0,76.75,32.45,11.3,0,0.0132390772357724,0.00132390772357724,13.2390772357724
"254","helena","10_20",0.535,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00783816476660549,0.000783816476660549,7.83816476660549
"255","helena","20_40",0.09,1.50104635443921,0.215883238671701,0,27.4,31.6,17.75,0,0.00135094171899529,0.000270188343799058,2.70188343799058
"256","helena","40_100",0.173333333333333,1.59451747615447,0.19649269329816,0,21.875,20.575,48.175,0,0.00276383029200108,0.00165829817520065,16.5829817520065
"257","hemphill","0_10",3.62,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.0476552517491942,0.00476552517491942,47.6552517491942
"258","hemphill","10_20",3.62,1.53,0.15556349186104,2,26.3,37.2,36.5,0,0.055386,0.0055386,55.386
"259","hemphill","20_40",2.53,1.64,0.215883238671701,1,8.8,33.8,57.4,0,0.041492,0.0082984,82.984
"260","hemphill","40_100",1.15,1.45571428571429,0.11355720186425,7,35.5857142857143,35.3142857142857,29.1,0,0.0167407142857143,0.0100444285714286,100.444285714286
"261","hiwassee","0_10",1.22285714285714,1.60333333333333,0.159457413332421,6,31.3769230769231,29.2,39.4230769230769,1.46153846153846,0.01931992,0.001931992,19.31992
"262","hiwassee","10_20",0.825,1.645,0.0881286937760152,4,57.1,22.525,20.375,3.25,0.013130184375,0.0013130184375,13.130184375
"263","hiwassee","20_40",0.64125,1.625,0.0808879295250975,8,23.7066666666667,22.0066666666667,54.2866666666667,1.13333333333333,0.010302215625,0.002060443125,20.60443125
"264","hiwassee","40_100",0.125384615384615,1.56769230769231,0.0953199739608516,13,22.7269230769231,23.0730769230769,55.0192307692308,0.846153846153846,0.00194901258989531,0.00116940755393719,11.6940755393719
"265","hurricane","0_10",1.01055555555556,1.3509262485482,0.246635757280942,0,46.3666666666667,3.52631578947368,1.56315789473684,0,0.0136518602561621,0.00136518602561621,13.6518602561621
"266","hurricane","10_20",0.435714285714286,1.5096443452381,0.210069553241103,0,62.3428571428571,3.44285714285714,1.3,0,0.00657773607568029,0.000657773607568029,6.57773607568029
"267","hurricane","20_40",0.514545454545455,1.50104635443921,0.215883238671701,0,56.68,4.65454545454545,1.80909090909091,0,0.00772356578738721,0.00154471315747744,15.4471315747744
"268","hurricane","40_100",0.146341463414634,1.59451747615447,0.19649269329816,0,51.8738095238095,3.25581395348837,1.62790697674419,0,0.00233344020900654,0.00140006412540393,14.0006412540392
"269","kingsferry","0_10",1.14,1.3509262485482,0.246635757280942,0,46.6,4.3,1.1,0,0.0154005592334495,0.00154005592334495,15.4005592334495
"270","kingsferry","10_20",0.79,1.5096443452381,0.210069553241103,0,55.8,3.6,1.3,0,0.011926190327381,0.0011926190327381,11.926190327381
"271","kingsferry","20_40",0.66,1.50104635443921,0.215883238671701,0,32.4,5.5,1.4,0,0.00990690593929879,0.00198138118785976,19.8138118785976
"272","kingsferry","40_100",0.504,1.59451747615447,0.19649269329816,0,67.22,4.6,2.52,0,0.00803636807981853,0.00482182084789112,48.2182084789112
"273","kinston","0_10",5.09,1.3509262485482,0.246635757280942,0,1.3,40.6,46.3,0,0.0687621460511034,0.00687621460511034,68.7621460511034
"274","kinston","10_20",0.56,1.5096443452381,0.210069553241103,0,21.1,33.7,29.3,0,0.00845400833333336,0.000845400833333336,8.45400833333336
"275","kinston","20_40",0.7675,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.0112412443549187,0.00224824887098374,22.4824887098374
"276","kinston","40_100",0.975,1.59451747615447,0.19649269329816,0,41.05,34.15,32.7,0,0.0155465453925061,0.00932792723550365,93.2792723550365
"277","kolin","0_10",1.21,1.435,0.0494974746830584,2,33.9333333333333,57.8666666666667,8.2,0,0.0173635,0.00173635,17.3635
"278","kolin","10_20",0.465,1.53,0.210069553241103,1,23.1,64.6,12.3,0,0.0071145,0.00071145,7.1145
"279","kolin","20_40",0.2,1.56,0.215883238671701,1,26.8666666666667,57.1333333333333,16,0.333333333333333,0.0031096,0.00062192,6.2192
"280","kolin","40_100",0.206,1.706,0.105261578935526,5,20.1545454545455,51.7818181818182,28.0636363636364,0.545454545454545,0.00349519076363636,0.00209711445818182,20.9711445818182
"281","lakeland","0_10",0.849411764705882,1.3509262485482,0.246635757280942,0,65.7052631578947,4.18421052631579,2.32631578947368,0,0.0114749264876682,0.00114749264876682,11.4749264876682
"282","lakeland","10_20",0.397142857142857,1.5096443452381,0.210069553241103,0,42.3857142857143,5.55714285714286,2.45714285714286,0,0.00599544468537417,0.000599544468537417,5.99544468537417
"283","lakeland","20_40",0.235555555555556,1.50104635443921,0.215883238671701,0,63.5625,4.87777777777778,3.25555555555556,0,0.0035357980793457,0.000707159615869139,7.07159615869139
"284","lakeland","40_100",0.130645161290323,1.59451747615447,0.19649269329816,0,75.0088888888889,4.51333333333333,3.22888888888889,0,0.00208315992852439,0.00124989595711463,12.4989595711463
"285","latonia","0_10",1.25,1.51,0.246635757280942,1,58.7,36,5.3,1,0.01868625,0.001868625,18.68625
"286","latonia","10_20",0.72,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0105485581905719,0.00105485581905719,10.5485581905719
"287","latonia","20_40",0.19,1.58,0,2,52.95,35.9,11.15,0,0.003002,0.0006004,6.004
"288","latonia","40_100",0.0733333333333333,1.65333333333333,0.0305505046330388,3,51.3666666666667,32.7333333333333,15.9,0.666666666666667,0.00120436148148148,0.000722616888888887,7.22616888888887
"289","leadvale","0_10",1.70444444444444,1.3509262485482,0.246635757280942,0,23.6461538461538,63.9,12.4615384615385,0,0.0230257873919215,0.00230257873919215,23.0257873919215
"290","leadvale","10_20",0.68,1.5096443452381,0.210069553241103,0,21.3333333333333,63.6666666666667,15,0,0.0102655815476191,0.00102655815476191,10.2655815476191
"291","leadvale","20_40",0.41875,1.50104635443921,0.215883238671701,0,15.575,62.75,21.6833333333333,0,0.00628563160921419,0.00125712632184284,12.5712632184284
"292","leadvale","40_100",0.249473684210526,1.59451747615447,0.19649269329816,0,16.4655172413793,55.3344827586207,28.2034482758621,0,0.00397790149314326,0.00238674089588595,23.8674089588595
"293","leefield","0_10",1.3,1.3509262485482,0.246635757280942,0,38.7666666666667,8.31666666666667,5.63333333333333,0,0.0175620412311266,0.00175620412311266,17.5620412311266
"294","leefield","10_20",1.232,1.5096443452381,0.210069553241103,0,56.58,7.98,5.02,0,0.0185988183333334,0.00185988183333334,18.5988183333334
"295","leefield","20_40",0.41375,1.50104635443921,0.215883238671701,0,33.8571428571429,10.7875,5.25,0,0.00621057929149223,0.00124211585829845,12.4211585829845
"296","leefield","40_100",0.099375,1.59451747615447,0.19649269329816,0,52.0571428571429,8.46111111111111,11.4777777777778,0,0.0015845517419285,0.000950731045157103,9.50731045157103
"297","lenoir","0_10",NA,1.41,0,2,14.0333333333333,52.6333333333333,33.3333333333333,0,NA,NA,NA
"298","lenoir","10_20",NA,1.61,0.210069553241103,1,6,45.2,48.8,0,NA,NA,NA
"299","lenoir","20_40",NA,1.47,0.215883238671701,1,16.5,48.55,34.95,0,NA,NA,NA
"300","lenoir","40_100",NA,1.486,0.0702139587261679,5,7.74285714285714,46.4714285714286,45.7857142857143,0,NA,NA,NA
"301","leon","0_10",1.91818181818182,1.05,0.29698484809835,2,50.95,8.12916666666667,1.325,0,0.0201409090909091,0.00201409090909091,20.1409090909091
"302","leon","10_20",0.653333333333333,1.5096443452381,0.210069553241103,0,68.85,4.9125,0.6125,0,0.00986300972222225,0.000986300972222226,9.86300972222226
"303","leon","20_40",1.11884615384615,1.47666666666667,0.21594752448994,3,64.9035714285714,3.72142857142857,1.00357142857143,0,0.0165216282051282,0.00330432564102565,33.0432564102565
"304","leon","40_100",0.975833333333333,1.45,0.321403173599764,3,64.0475,4.40740740740741,2.3,0,0.0141495833333333,0.00848975,84.8975
"305","lexington","0_10",0.833333333333333,1.3509262485482,0.246635757280942,0,19.16,67.86,12.98,0,0.0112577187379017,0.00112577187379017,11.2577187379017
"306","lexington","10_20",0.385,1.5096443452381,0.210069553241103,0,6.45,65.45,28.1,0,0.00581213072916669,0.000581213072916669,5.81213072916669
"307","lexington","20_40",0.31,1.50104635443921,0.215883238671701,0,7.825,59.825,32.35,0,0.00465324369876155,0.00093064873975231,9.3064873975231
"308","lexington","40_100",0.12125,1.59451747615447,0.19649269329816,0,24.5272727272727,52.9818181818182,22.4909090909091,0,0.0019333524398373,0.00116001146390238,11.6001146390238
"309","lily","0_10",2.12428571428571,1.39333333333333,0.300222139978605,3,43.6695652173913,43.9326086956522,11.1130434782609,1.1304347826087,0.0292637905590061,0.00292637905590061,29.2637905590061
"310","lily","10_20",0.673823529411765,1.35833333333333,0.128127540625217,6,43.1093023255814,44.2767441860465,12.6186046511628,2.23255813953488,0.00894842870497034,0.000894842870497034,8.94842870497034
"311","lily","20_40",0.429268292682927,1.55875,0.122408858222878,8,41.4625,39.3395833333333,19.1958333333333,1.6875,0.00657830518292683,0.00131566103658537,13.1566103658537
"312","lily","40_100",0.236896551724138,1.65714285714286,0.112552795914326,14,51.4365384615385,28.2048076923077,20.3586538461538,1.27884615384615,0.00387551043956045,0.00232530626373627,23.2530626373627
"313","lloyd","0_10",NA,1.415,0.558614357137373,2,58.725,20.675,20.6,7.25,NA,NA,NA
"314","lloyd","10_20",NA,1.51,0.210069553241103,1,50.65,24.05,25.3,11,NA,NA,NA
"315","lloyd","20_40",NA,1.57,0.254558441227157,2,35.6,20.6571428571429,43.7428571428571,2.42857142857143,NA,NA,NA
"316","lloyd","40_100",NA,1.558,0.228516957795259,5,33.81,23.39,42.8,1.7,NA,NA,NA
"317","louisburg","0_10",NA,1.3509262485482,0.246635757280942,0,65.2,27.8,7,0,NA,NA,NA
"318","louisburg","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA,NA
"319","louisburg","20_40",NA,1.50104635443921,0.215883238671701,0,60.2,30.9,8.9,0,NA,NA,NA
"320","louisburg","40_100",NA,1.59451747615447,0.19649269329816,0,62.4,24.6333333333333,12.9666666666667,0,NA,NA,NA
"321","lucy","0_10",0.945,1.3509262485482,0.246635757280942,0,71.9,7.88571428571429,4.21428571428571,1.85714285714286,0.0125291654921603,0.00125291654921603,12.5291654921603
"322","lucy","10_20",0.795,1.58,0.210069553241103,1,73.3,5.65,5.45,0,0.012561,0.0012561,12.561
"323","lucy","20_40",0.282,1.50104635443921,0.215883238671701,0,59.0428571428571,8.75714285714286,6.37142857142857,0.142857142857143,0.00422690364706212,0.000845380729412423,8.45380729412423
"324","lucy","40_100",0.125882352941176,1.616,0.0512835256198323,5,61.7863636363636,7.00909090909091,13.7954545454545,0.0454545454545455,0.00203333416042781,0.00122000049625668,12.2000049625668
"325","lynchburg","0_10",3.37,1.33,0.29698484809835,2,52.36,27.4,10.38,0,0.044821,0.0044821,44.821
"326","lynchburg","10_20",0.826,1.7,0.0565685424949239,2,74.02,21.9,7.8,0,0.014042,0.0014042,14.042
"327","lynchburg","20_40",0.252857142857143,1.71,0.0989949493661167,2,56.32,18.9,9.27,0,0.00432385714285714,0.000864771428571429,8.64771428571429
"328","lynchburg","40_100",0.0714285714285714,1.816,0.0931665175908169,5,61.5529411764706,16.3294117647059,17.8058823529412,0,0.00129714285714286,0.000778285714285714,7.78285714285714
"329","madison","0_10",1.41,1.35,0.306104557300279,3,59.84,19.96,20.2,4.4,0.01819746,0.001819746,18.19746
"330","madison","10_20",0.47,1.765,0.0212132034355964,2,49.45,21.5666666666667,28.9833333333333,4.5,0.0079222025,0.00079222025,7.9222025
"331","madison","20_40",0.175,1.47666666666667,0.0929157324317756,3,37.65,18.1333333333333,44.2166666666667,0.833333333333333,0.00256263194444445,0.00051252638888889,5.1252638888889
"332","madison","40_100",0.143333333333333,1.46444444444444,0.07650344945019,9,41.00625,17.0875,41.90625,0.25,0.00209378944444444,0.00125627366666666,12.5627366666666
"333","malbis","0_10",1.26571428571429,1.58666666666667,0.108750478926148,6,60.0388888888889,31.9444444444444,6.41666666666667,1,0.01988184,0.001988184,19.88184
"334","malbis","10_20",0.698333333333333,1.63857142857143,0.162729691147474,7,58.26875,33.7875,7.23125,1.5,0.0112710501190476,0.00112710501190476,11.2710501190476
"335","malbis","20_40",0.244666666666667,1.67,0.0616441400296898,9,53.3095238095238,31.7619047619048,17.0047619047619,1.57142857142857,0.00402172580952381,0.000804345161904762,8.04345161904762
"336","malbis","40_100",0.142241379310345,1.72321428571429,0.0730830867310459,28,45.630985915493,29.369014084507,24.5154929577465,1.74647887323944,0.00240831540969958,0.00144498924581975,14.4498924581975
"337","mantachie","0_10",1.56,1.55,0.0294392028877595,4,44.425,31.2083333333333,24.375,0.583333333333333,0.02403895,0.002403895,24.03895
"338","mantachie","10_20",1.215,1.635,0.0777817459305201,2,43.1125,35.275,21.6125,1.5,0.01956727125,0.001956727125,19.56727125
"339","mantachie","20_40",0.4025,1.595,0.106160256216722,6,54.4727272727273,27.8909090909091,17.6363636363636,1.45454545454545,0.006326495,0.001265299,12.65299
"340","mantachie","40_100",0.208,1.61384615384615,0.12692113440627,13,56.19375,24.603125,19.203125,1.5,0.00330644799999999,0.0019838688,19.838688
"341","mascotte","0_10",4.28,1.3509262485482,0.246635757280942,0,33.05,6,2.4,0,0.057819643437863,0.0057819643437863,57.819643437863
"342","mascotte","10_20",0.48,1.5096443452381,0.210069553241103,0,63.6,4,2.7,0,0.00724629285714288,0.000724629285714288,7.24629285714288
"343","mascotte","20_40",0.15,1.50104635443921,0.215883238671701,0,28.05,4.6,1.15,0,0.00225156953165882,0.000450313906331763,4.50313906331763
"344","mascotte","40_100",0.979,1.59451747615447,0.19649269329816,0,42.5555555555556,5.32,11.36,0,0.0156103260915523,0.00936619565493136,93.6619565493136
"345","mattex","0_10",2.08,1.24,0.246635757280942,1,11.5,58,30.5,0,0.025792,0.0025792,25.792
"346","mattex","10_20",1.5975,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0234046134853314,0.00234046134853314,23.4046134853314
"347","mattex","20_40",1.115,1.47,0.0565685424949239,2,23.3,46.25,30.45,0.5,0.0163085475,0.0032617095,32.617095
"348","mattex","40_100",0.11,1.715,0.0212132034355964,2,46.3,37.35,16.35,2,0.00184877,0.001109262,11.09262
"349","mclaurin","0_10",1.58,1.4,0.246635757280942,1,53.2,40.6,6.2,0,0.02212,0.002212,22.12
"350","mclaurin","10_20",0.98,1.59,0.210069553241103,1,56.9,39,4.1,0,0.015582,0.0015582,15.582
"351","mclaurin","20_40",0.31,1.62,0.215883238671701,1,50.4,39.5,10.1,0,0.005022,0.0010044,10.044
"352","mclaurin","40_100",0.13,1.6,0.19649269329816,1,46.7,38.3,15,0,0.00208,0.001248,12.48
"353","mecklenburg","0_10",1.81,1.61,0.0424264068711927,2,39.8333333333333,28.6,31.5666666666667,1.66666666666667,0.0286553166666667,0.00286553166666667,28.6553166666667
"354","mecklenburg","10_20",1.19,1.5096443452381,0.210069553241103,0,40.7,33.9,25.4,0,0.0179647677083334,0.00179647677083334,17.9647677083334
"355","mecklenburg","20_40",0.57,1.41,0.215883238671701,1,21.2,21.15,57.65,0,0.008037,0.0016074,16.074
"356","mecklenburg","40_100",0.156666666666667,1.346,0.146901327427631,5,25.36,33.84,40.8,0.1,0.0021066246,0.00126397476,12.6397476
"357","meggett","0_10",1.635,1.37,0.113137084989848,2,69.0333333333333,21.7166666666667,8.13333333333333,0,0.0223995,0.00223995,22.3995
"358","meggett","10_20",0.69,1.515,0.0494974746830584,2,62.7,22.3666666666667,8.2,0,0.0104535,0.00104535,10.4535
"359","meggett","20_40",0.53,1.7,0.0565685424949239,2,48.25,18.65,20.8166666666667,0,0.00901,0.001802,18.02
"360","meggett","40_100",0.245714285714286,1.75,0.0707106781186548,5,46.3285714285714,18.75,42.9642857142857,0.857142857142857,0.00426314285714286,0.00255788571428571,25.5788571428571
"361","moko","0_10",4.98990909090909,1.29,0.246635757280942,1,29.2196428571429,44.3776785714286,26.4017857142857,0.267857142857143,0.0641974080925325,0.00641974080925325,64.1974080925325
"362","moko","10_20",3.61666666666667,1.37,0.210069553241103,1,32.4105263157895,40.5157894736842,27.0754385964912,0.508771929824561,0.0492962453216374,0.00492962453216374,49.2962453216374
"363","moko","20_40",3.024,1.52,0.215883238671701,1,29.99,42.65,27.356,0.66,0.04566143232,0.009132286464,91.32286464
"364","moko","40_100",1.425,1.47,0.19649269329816,1,46.1,33.075,20.825,0,0.0209475,0.0125685,125.685
"365","mollville","0_10",3.11,1.335,0.388908729652601,2,39.7333333333333,46.3,13.9666666666667,0,0.0415185,0.00415185,41.5185
"366","mollville","10_20",0.99,1.57,0.0282842712474619,2,61.9,28,10.1,0,0.015543,0.0015543,15.543
"367","mollville","20_40",0.3,1.7125,0.199895806192459,4,46.525,37.225,16.25,0,0.0051375,0.0010275,10.275
"368","mollville","40_100",0.286666666666667,1.65777777777778,0.158727579344122,9,49.4555555555556,31.0111111111111,19.5333333333333,0.111111111111111,0.0047470159670782,0.00284820958024692,28.4820958024692
"369","nikwasi","0_10",7.34,0.96,0.246635757280942,1,70,17.5,12.5,0,0.070464,0.0070464,70.464
"370","nikwasi","10_20",5.165,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0756712542420885,0.00756712542420885,75.6712542420885
"371","nikwasi","20_40",2.99,1.24,0.215883238671701,1,80.1,13.6,6.3,5,0.0352222,0.00704444,70.4444
"372","nikwasi","40_100",1.26666666666667,1.325,0.00707106781186548,2,92.6666666666667,4.66666666666667,2.66666666666667,34,0.011077,0.0066462,66.462
"373","nixa","0_10",2.92346153846154,1.3509262485482,0.246635757280942,0,21.9785714285714,68.2535714285714,9.75714285714286,2.39285714285714,0.0385487788527229,0.00385487788527229,38.5487788527229
