"soil_name","horizon","ca_Mg_horizon","k_Mg_horizon","mg_Mg_horizon","p_Mg_horizon","n_Mg_ha","c_Mg_ha.x","c_Mg_ha.y","base_sat","ph.cacl","ph.h2o","bulk_density","bulk_density_sd","sand","silt","clay","frag"
"harleston","40_100",3.734443125e-05,2.972311875e-05,3.65823e-05,NA,NA,5.080875,NA,37.6,NA,5.0125,1.7,0.03,55.775,27.2375,16.9875,0.375
"helena","0_10",2.56675987224158e-05,8.42977979094077e-06,1.81564487804878e-05,NA,0.594407549361208,13.2390772357724,5.26861236933798,NA,5.6,5.7,1.3509262485482,0.246635757280942,76.75,32.45,11.3,0
"helena","10_20",1.77274380702666e-05,7.14225294153304e-06,1.21308419191577e-05,NA,0.586031010587326,7.83816476660549,3.88245544514104,NA,4.9,5.275,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"helena","20_40",1.56108820861678e-05,1.05373454081633e-05,9.36652925170067e-06,NA,1.08075337519623,2.70188343799058,4.20292979242979,NA,4.2,4.85,1.50104635443921,0.215883238671701,27.4,31.6,17.75,0
"helena","40_100",6.6331927008026e-05,6.21861815700243e-05,7.42407336897521e-05,NA,4.30519718561707,16.5829817520065,6.69697339984877,NA,3.9,4.75,1.59451747615447,0.19649269329816,21.875,20.575,48.175,0
"hemphill","0_10",0.000333455117902511,1.07816715974006e-05,5.78971815450155e-05,NA,3.48199284189554,47.6552517491942,NA,63.5,5.25,5.7,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"hemphill","10_20",0.000387549,1.25307e-05,6.72894e-05,NA,4.04685,55.386,NA,63.5,5.25,5.7,1.53,0.15556349186104,26.3,37.2,36.5,0
"hemphill","20_40",0.000912496,1.2792e-05,0.0001794816,NA,4.3296,82.984,NA,64,4.8,5.5,1.64,0.215883238671701,8.8,33.8,57.4,0
"hemphill","40_100",0.000919096408163268,1.02191142857143e-05,0.000278049746938776,NA,8.10541714285717,100.444285714286,NA,60.5714285714286,4.85714285714286,5.47142857142857,1.45571428571429,0.11355720186425,35.5857142857143,35.3142857142857,29.1,0
"hiwassee","0_10",0.000127445266666666,3.45050159999999e-05,3.28197893333333e-05,3.47577999999999e-06,2.0475504,19.31992,30.0338989999999,69.1111111111111,4.9,5.28461538461538,1.60333333333333,0.159457413332421,31.3769230769231,29.2,39.4230769230769,1.46153846153846
"hiwassee","10_20",8.0850105e-05,2.529350971875e-05,1.480129875e-05,1.75069125e-06,1.098160875,13.130184375,11.51212125,69.5,5.4,5.9,1.645,0.0881286937760152,57.1,22.525,20.375,3.25
"hiwassee","20_40",0.000186363666666667,4.279938e-05,5.29431e-05,0,2.29865,20.60443125,22.3315083333333,58.6923076923077,4.99285714285714,5.48,1.625,0.0808879295250975,23.7066666666667,22.0066666666667,54.2866666666667,1.13333333333333
"hiwassee","40_100",0.000373166161025642,3.43528415384616e-05,0.000129639230059172,0,3.89850346508876,11.6940755393719,19.6705698977945,43.5,4.70434782608696,5.14,1.56769230769231,0.0953199739608516,22.7269230769231,23.0730769230769,55.0192307692308,0.846153846153846
"hurricane","0_10",8.93033351671863e-06,1.41420647808546e-06,1.52725767467449e-06,4.09465745934959e-05,0.972666898954704,13.6518602561621,22.8306536004646,15,4.22631578947368,4.78421052631579,1.3509262485482,0.246635757280942,46.3666666666667,3.52631578947368,1.56315789473684,0
"hurricane","10_20",1.76844051870749e-06,3.36435025510205e-07,4.14073877551022e-07,4.5420166200397e-05,0.802627576884923,6.57773607568029,19.5247335317461,10.75,4.44285714285714,4.95714285714286,1.5096443452381,0.210069553241103,62.3428571428571,3.44285714285714,1.3,0
"hurricane","20_40",5.45835037977895e-06,8.51502659245516e-07,1.31000409114695e-06,8.96524952628059e-05,1.03071849671492,15.4471315747744,26.9187646229432,6.5,4.73636363636364,5.23636363636364,1.50104635443921,0.215883238671701,56.68,4.65454545454545,1.80909090909091,0
"hurricane","40_100",7.16420410216381e-06,2.1692854036055e-06,4.29852246129828e-06,0.000283568987959311,1.48290125282366,14.0006412540392,47.8355242846341,18.8333333333333,4.73255813953488,5.03255813953488,1.59451747615447,0.19649269329816,51.8738095238095,3.25581395348837,1.62790697674419,0
"kingsferry","0_10",8.1055574912892e-07,1.0537224738676e-06,6.48444599303136e-07,NA,NA,15.4005592334495,NA,NA,3.7,4.2,1.3509262485482,0.246635757280942,46.6,4.3,1.1,0
"kingsferry","10_20",1.5096443452381e-06,5.88761294642859e-07,3.62314642857144e-07,NA,NA,11.926190327381,NA,NA,4.1,4.4,1.5096443452381,0.210069553241103,55.8,3.6,1.3,0
"kingsferry","20_40",3.6025112506541e-06,1.17081615646258e-06,1.44100450026164e-06,NA,NA,19.8138118785976,NA,NA,4.5,4.7,1.50104635443921,0.215883238671701,32.4,5.5,1.4,0
"kingsferry","40_100",5.35757871987902e-06,7.46234178840292e-07,2.29610516566244e-06,NA,NA,48.2182084789112,NA,NA,4.48,4.96,1.59451747615447,0.19649269329816,67.22,4.6,2.52,0
"kinston","0_10",0.000176971338559814,2.26550331881533e-05,1.92912268292683e-05,NA,NA,68.7621460511034,NA,NA,4.1,4.5,1.3509262485482,0.246635757280942,1.3,40.6,46.3,0
"kinston","10_20",0.000244562383928572,1.47190323660715e-05,3.11590592857144e-05,NA,NA,8.45400833333336,NA,NA,4.5,5.2,1.5096443452381,0.210069553241103,21.1,33.7,29.3,0
"kinston","20_40",0.000460927634982791,2.599034281147e-05,6.04610510711458e-05,NA,NA,22.4824887098374,NA,NA,4.575,5.25,1.50104635443921,0.215883238671701,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916
"kinston","40_100",0.00146089691165273,7.64890033311299e-05,0.00019746504424697,NA,NA,93.2792723550365,NA,NA,4.65,5.3,1.59451747615447,0.19649269329816,41.05,34.15,32.7,0
"kolin","0_10",4.68766666666667e-05,1.56702e-05,7.5194e-06,NA,0.8036,17.3635,NA,35,4.53333333333333,5.13333333333333,1.435,0.0494974746830584,33.9333333333333,57.8666666666667,8.2,0
"kolin","10_20",7.6347e-05,2.893995e-05,1.45962e-05,NA,0.5814,7.1145,NA,61,4.6,5.3,1.53,0.210069553241103,23.1,64.6,12.3,0
"kolin","20_40",0.000143456213333333,1.3340184e-05,2.8857088e-05,NA,0.808496,6.2192,NA,46,4.4,5.16666666666667,1.56,0.215883238671701,26.8666666666667,57.1333333333333,16,0.333333333333333
"kolin","40_100",0.000639499598677686,6.7133575814876e-05,0.000305960300033058,NA,3.95329829090909,20.9711445818182,25.4504181818182,41.3636363636364,4.2,5.25454545454545,1.706,0.105261578935526,20.1545454545455,51.7818181818182,28.0636363636364,0.545454545454545
"lakeland","0_10",3.03034087963812e-05,1.89050208546833e-06,1.43198182346109e-06,2.7018524970964e-07,0.195884306039489,11.4749264876682,9.25384480255517,1,4.55333333333333,5.08947368421053,1.3509262485482,0.246635757280942,65.7052631578947,4.18421052631579,2.32631578947368,0
"lakeland","10_20",7.93641598639458e-06,2.9438064732143e-06,1.3974993367347e-06,3.32121755952382e-07,0.323495216836736,5.99544468537417,7.4979002480159,2,4.8,5.48571428571429,1.5096443452381,0.210069553241103,42.3857142857143,5.55714285714286,2.45714285714286,0
"lakeland","20_40",1.67366668519972e-05,5.07353667800453e-06,3.19079567915078e-06,7.20502250130821e-07,0.851307718160523,7.07159615869139,9.2564525190418,3,5.12,5.53333333333333,1.50104635443921,0.215883238671701,63.5625,4.87777777777778,3.25555555555556,0
"lakeland","40_100",2.75757728229067e-05,1.16599090443796e-05,7.27099969126438e-06,2.48744726280097e-06,3.37582128522989,12.4989595711463,11.4805258283122,4,4.67352941176471,5.09555555555556,1.59451747615447,0.19649269329816,75.0088888888889,4.51333333333333,3.22888888888889,0
"latonia","0_10",6.756948e-05,1.166022e-06,7.713684e-06,NA,1.479951,18.68625,NA,60,4.6,4.8,1.51,0.246635757280942,58.7,36,5.3,1
"latonia","10_20",6.51959499278401e-05,5.71380235322643e-07,8.04327562031106e-06,NA,0.868058434432477,10.5485581905719,NA,67,4.825,5.275,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"latonia","20_40",0.000138408,0,1.83912e-05,NA,0.6162,6.004,NA,74,5.05,5.75,1.58,0,52.95,35.9,11.15,0
"latonia","40_100",0.000227952782222222,0,0.000134406741333333,NA,1.31384888888889,7.22616888888887,NA,43.6666666666667,4.2,4.9,1.65333333333333,0.0305505046330388,51.3666666666667,32.7333333333333,15.9,0.666666666666667
"leadvale","0_10",6.03136611274904e-05,9.28086332752614e-06,1.25449089788261e-05,3.3773156213705e-06,NA,23.0257873919215,NA,55,NA,5.3,1.3509262485482,0.246635757280942,23.6461538461538,63.9,12.4615384615385,0
"leadvale","10_20",3.67346790674605e-05,7.65389683035717e-06,1.14732970238096e-05,7.5482217261905e-07,NA,10.2655815476191,NA,41.5,NA,5.26666666666667,1.5096443452381,0.210069553241103,21.3333333333333,63.6666666666667,15,0
"leadvale","20_40",7.97055614207221e-05,9.75680130385487e-06,2.38065951814059e-05,4.08284608407465e-06,NA,12.5712632184284,NA,28,NA,4.85,1.50104635443921,0.215883238671701,15.575,62.75,21.6833333333333,0
"leadvale","40_100",0.000170690346654274,4.97918322777919e-05,0.000144456685336245,9.83285776961923e-06,NA,23.8674089588595,NA,19.5,NA,4.99655172413793,1.59451747615447,0.19649269329816,16.4655172413793,55.3344827586207,28.2034482758621,0
"leefield","0_10",2.07592333526907e-05,3.16116742160279e-06,3.21520447154472e-06,NA,NA,17.5620412311266,NA,NA,4.35,4.88333333333333,1.3509262485482,0.246635757280942,38.7666666666667,8.31666666666667,5.63333333333333,0
"leefield","10_20",6.85378532738097e-05,4.5923380982143e-06,5.0361735357143e-06,NA,NA,18.5988183333334,NA,NA,5.04,5.56,1.5096443452381,0.210069553241103,56.58,7.98,5.02,0
"leefield","20_40",1.08075337519623e-05,1.60987221513605e-06,1.98138118785976e-06,NA,NA,12.4211585829845,NA,NA,4.575,5,1.50104635443921,0.215883238671701,33.8571428571429,10.7875,5.25,0
"leefield","40_100",6.04853629287929e-05,1.39918908532555e-05,2.0346042995731e-05,NA,1.67424334996219,9.50731045157103,9.56710485692682,30,4.45833333333333,4.90555555555556,1.59451747615447,0.19649269329816,52.0571428571429,8.46111111111111,11.4777777777778,0
"lenoir","0_10",0.000353158,1.70469e-05,4.9068e-05,2.115e-06,3.2289,NA,32.7825,57,5.35,5.5,1.41,0,14.0333333333333,52.6333333333333,33.3333333333333,0
"lenoir","10_20",0.000662354,1.2558e-05,4.38564e-05,7.889e-07,2.8336,NA,25.76,95,5.9,6.7,1.61,0.210069553241103,6,45.2,48.8,0
"lenoir","20_40",0.00050715,3.03849e-05,7.26768e-05,6.4092e-06,2.7636,NA,23.814,25,4.8,5.25,1.47,0.215883238671701,16.5,48.55,34.95,0
"lenoir","40_100",0.00155698834285714,0.000116735914285714,0.000140923748571429,1.123416e-05,9.98592,NA,67.7616,21.75,4.36,5.01428571428571,1.486,0.0702139587261679,7.74285714285714,46.4714285714286,45.7857142857143,0
"leon","0_10",1.950375e-05,3.1224375e-06,6.86175e-06,NA,5.3865,20.1409090909091,223.3875,15.8333333333333,3.3,4.05,1.05,0.29698484809835,50.95,8.12916666666667,1.325,0
"leon","10_20",3.8118519717262e-06,1.030332265625e-06,1.56248189732143e-06,NA,0.332121755952382,9.86300972222226,6.18954181547621,17.25,3.4625,4.325,1.5096443452381,0.210069553241103,68.85,4.9125,0.6125,0
"leon","20_40",4.24014285714287e-06,8.63850000000002e-07,2.16437142857143e-06,NA,1.44713333333334,33.0432564102565,10.632,2.75,3.76785714285714,4.43214285714286,1.47666666666667,0.21594752448994,64.9035714285714,3.72142857142857,1.00357142857143,0
"leon","40_100",9.23703703703704e-06,7.68793670886076e-06,3.04177777777778e-06,NA,2.697,84.8975,105.9225,11.1875,4.13950617283951,4.52592592592593,1.45,0.321403173599764,64.0475,4.40740740740741,2.3,0
"lexington","0_10",9.45108003484321e-05,1.16963194599303e-05,1.22556029268293e-05,8.42077361595045e-07,3.00581090301975,11.2577187379017,56.7389024390244,47,4.15,5.32,1.3509262485482,0.246635757280942,19.16,67.86,12.98,0
"lexington","10_20",0.000166060877976191,2.06066453125001e-05,5.07240500000002e-05,7.64886468253971e-07,2.51733194568453,5.81213072916669,34.948266592262,78,4.275,5.55,1.5096443452381,0.210069553241103,6.45,65.45,28.1,0
"lexington","20_40",0.000225457162436769,3.62953008503401e-05,0.000135094171899529,1.17081615646258e-06,3.33232290685505,9.3064873975231,12.9089986481772,60.5,4.4,5.125,1.50104635443921,0.215883238671701,7.825,59.825,32.35,0
"lexington","40_100",0.000401992351351962,8.54777332126153e-05,0.000328029933439865,3.1762788124997e-06,3.02958320469349,11.6001146390238,9.24820136169593,56.9090909090909,4.36666666666667,5.14545454545455,1.59451747615447,0.19649269329816,24.5272727272727,52.9818181818182,22.4909090909091,0
"lily","0_10",0.000175593866691871,2.67110273081285e-05,2.30391707069943e-05,4.00876539130434e-06,12.0758891478261,29.2637905590061,295.666798260869,46.046511627907,4.5953488372093,5.01521739130435,1.39333333333333,0.300222139978605,43.6695652173913,43.9326086956522,11.1130434782609,1.1304347826087
"lily","10_20",4.42858966039128e-05,1.14806270155039e-05,1.0942783875969e-05,3.98402325581395e-07,1.50064875968992,8.94842870497034,18.4150408268733,35.8333333333333,4.47,5.02790697674419,1.35833333333333,0.128127540625217,43.1093023255814,44.2767441860465,12.6186046511628,2.23255813953488
"lily","20_40",0.000118113282675781,3.39666676679688e-05,5.40876848789063e-05,5.57810378125e-07,1.67547439583333,13.1566103658537,11.6903744866071,42.4772727272727,4.47555555555556,5.10833333333333,1.55875,0.122408858222878,41.4625,39.3395833333333,19.1958333333333,1.6875
"lily","40_100",0.00028178619002536,0.00010578874228022,0.000221351659881657,7.62604640743873e-07,2.6764150989011,23.2530626373627,15.7628647058824,37.2043010752688,4.16105263157895,4.87572815533981,1.65714285714286,0.112552795914326,51.4365384615385,28.2048076923077,20.3586538461538,1.27884615384615
"lloyd","0_10",7.8679129375e-05,1.50993058125e-05,1.5315853875e-05,3.13229116666667e-06,2.88293279166667,NA,37.272515,58,5.03333333333333,5.425,1.415,0.558614357137373,58.725,20.675,20.6,7.25
"lloyd","10_20",6.235696e-05,3.144726e-06,1.4191584e-05,2.4391785e-06,1.639558,NA,22.644715,43.5,5,5.5,1.51,0.210069553241103,50.65,24.05,25.3,11
"lloyd","20_40",0.000149248044897959,1.70694244897959e-05,4.35401627755102e-05,1.68505857142857e-06,2.45610052380952,NA,23.7950695238095,56.8571428571429,5.38333333333333,5.85714285714286,1.57,0.254558441227157,35.6,20.6571428571429,43.7428571428571,2.42857142857143
"lloyd","40_100",0.00025848893292,3.9779544636e-05,9.4224867336e-05,5.64472302857143e-07,3.6514518,NA,24.5203452,37.95,5.12631578947368,5.54,1.558,0.228516957795259,33.81,23.39,42.8,1.7
"louisburg","0_10",1.83725969802555e-05,5.79547360627178e-06,4.21488989547039e-06,NA,NA,NA,NA,20,NA,5.5,1.3509262485482,0.246635757280942,65.2,27.8,7,0
"louisburg","10_20",1.27461744802744e-05,5.71380235322643e-06,3.69199536670016e-06,NA,NA,NA,NA,18.5,NA,5.3,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"louisburg","20_40",1.1407952293738e-05,1.05373454081633e-05,5.76401800104657e-06,NA,NA,NA,NA,17,NA,5.1,1.50104635443921,0.215883238671701,60.2,30.9,8.9,0
"louisburg","40_100",5.03867522464812e-05,4.6017774361818e-05,5.39584713930673e-05,NA,NA,NA,NA,24,NA,5.06666666666667,1.59451747615447,0.19649269329816,62.4,24.6333333333333,12.9666666666667,0
"lucy","0_10",5.02303051930598e-05,4.35821765645666e-06,9.27328711256489e-06,5.83368552015929e-06,0.928086332752614,12.5291654921603,18.4291428932305,51.6666666666667,4.975,5.67142857142857,1.3509262485482,0.246635757280942,71.9,7.88571428571429,4.21428571428571,1.85714285714286
"lucy","10_20",4.6926e-05,7.7025e-06,1.03332e-05,6.952e-06,0.5846,12.561,13.272,39,4.7,4.85,1.58,0.210069553241103,73.3,5.65,5.45,0
"lucy","20_40",2.48389474700712e-05,1.03552715487297e-05,5.49882906061576e-06,7.19472961202063e-06,0.899341201502578,8.45380729412423,8.69363161452492,15.5,4.88,5.71428571428571,1.50104635443921,0.215883238671701,59.0428571428571,8.75714285714286,6.37142857142857,0.142857142857143
"lucy","40_100",0.000144140415471074,2.40527710413223e-05,3.46254176528926e-05,3.87663709090909e-06,1.4214336,12.2000049625668,11.6299112727273,44,4.68,5.33181818181818,1.616,0.0512835256198323,61.7863636363636,7.00909090909091,13.7954545454545,0.0454545454545455
"lynchburg","0_10",3.12816e-05,5.91318e-06,1.002288e-05,NA,NA,44.821,NA,44.5,4.2,5.02,1.33,0.29698484809835,52.36,27.4,10.38,0
"lynchburg","10_20",1.7476e-05,4.7736e-06,4.9776e-06,NA,NA,14.042,NA,33.4166666666667,4.4,4.84,1.7,0.0565685424949239,74.02,21.9,7.8,0
"lynchburg","20_40",1.25172e-05,4.40154e-06,4.22712e-06,NA,NA,8.64771428571429,NA,22.3333333333333,4.2,4.89,1.71,0.0989949493661167,56.32,18.9,9.27,0
"lynchburg","40_100",5.07625411764706e-05,2.59965741176471e-05,3.42262588235294e-05,NA,NA,7.78285714285714,NA,11,4.13333333333333,4.78823529411765,1.816,0.0931665175908169,61.5529411764706,16.3294117647059,17.8058823529412,0
"madison","0_10",0.000131796072,1.84220244e-05,3.1593888e-05,2.12949e-06,3.5201115,18.19746,53.775,55.3333333333333,4.95,5.12,1.35,0.306104557300279,59.84,19.96,20.2,4.4
"madison","10_20",4.89378608333333e-05,1.18327365e-05,1.31137735e-05,1.036628625e-06,1.4369526875,7.9222025,19.1031833333333,31,5.05,5.35,1.765,0.0212132034355964,49.45,21.5666666666667,28.9833333333333,4.5
"madison","20_40",5.73053314814816e-05,2.51284366666667e-05,3.56718366666668e-05,8.78616666666669e-08,1.48632652777778,5.1252638888889,9.66478333333335,34,5.02,5.41666666666667,1.47666666666667,0.0929157324317756,37.65,18.1333333333333,44.2166666666667,0.833333333333333
"madison","40_100",0.0001207337425,6.15281939999998e-05,7.84221532499998e-05,2.19117499999999e-07,3.49614144444443,12.5627366666666,12.4896975,24.6,4.57272727272727,5.375,1.46444444444444,0.07650344945019,41.00625,17.0875,41.90625,0.25
"malbis","0_10",4.03521066666668e-05,5.68367800000001e-06,4.76476000000001e-06,NA,0.874412000000002,19.88184,12.72348,39.9333333333333,4.58333333333333,5.15555555555556,1.58666666666667,0.108750478926148,60.0388888888889,31.9444444444444,6.41666666666667,1
"malbis","10_20",3.35912263392857e-05,7.67937801428572e-06,4.39409555357143e-06,NA,0.632391746753247,11.2710501190476,13.0733421428572,44.9285714285714,4.65,5.28125,1.63857142857143,0.162729691147474,58.26875,33.7875,7.23125,1.5
"malbis","20_40",5.38839246258503e-05,1.26930926571429e-05,1.76774339591837e-05,NA,0.669457454545455,8.04345161904762,9.04066428571429,36.5555555555556,4.45,5.14761904761905,1.67,0.0616441400296898,53.3095238095238,31.7619047619048,17.0047619047619,1.57142857142857
"malbis","40_100",0.000155929079377675,3.80686700376171e-05,9.39351800266389e-05,NA,1.91999661971831,14.4498924581975,12.1904547283702,31.4615384615385,4.36428571428571,5.04647887323944,1.72321428571429,0.0730830867310459,45.630985915493,29.369014084507,24.5154929577465,1.74647887323944
"mantachie","0_10",0.000154712216666667,1.57755609375e-05,1.9046245e-05,1.25588104166667e-06,4.45997369047619,24.03895,50.851625,43.3,4.41428571428571,4.89166666666667,1.55,0.0294392028877595,44.425,31.2083333333333,24.375,0.583333333333333
"mantachie","10_20",7.3075303125e-05,7.92957628125e-06,1.16920485e-05,3.22095e-07,1.524583,19.56727125,12.432867,31.1428571428571,4.31666666666667,4.775,1.635,0.0777817459305201,43.1125,35.275,21.6125,1.5
"mantachie","20_40",0.000164210232727273,1.09225810909091e-05,1.85186618181818e-05,1.0311008e-06,1.70278333333333,12.65299,16.849696,32,4.1,4.77272727272727,1.595,0.106160256216722,54.4727272727273,27.8909090909091,17.6363636363636,1.45454545454545
"mantachie","40_100",0.000241545564230769,5.11466174999999e-05,9.36376535769228e-05,2.66498212669683e-06,3.93700458974358,19.838688,30.1844291402714,26.6428571428571,4.105,4.775,1.61384615384615,0.12692113440627,56.19375,24.603125,19.203125,1.5
"mascotte","0_10",2.66132470963995e-05,3.42459804006969e-06,7.53816846689896e-06,NA,NA,57.819643437863,NA,NA,3.35,4.05,1.3509262485482,0.246635757280942,33.05,6,2.4,0
"mascotte","10_20",7.85015059523812e-06,5.88761294642859e-07,1.81157321428572e-06,NA,NA,7.24629285714288,NA,NA,3.3,4.5,1.5096443452381,0.210069553241103,63.6,4,2.7,0
"mascotte","20_40",6.30439468864468e-06,0,7.20502250130821e-07,NA,NA,4.50313906331763,NA,NA,3.95,5.1,1.50104635443921,0.215883238671701,28.05,4.6,1.15,0
"mascotte","40_100",1.98995781024078e-05,3.73117089420146e-06,1.8828062358432e-05,NA,NA,93.6619565493136,NA,NA,4.16,4.81,1.59451747615447,0.19649269329816,42.5555555555556,5.32,11.36,0
"mattex","0_10",0.000122016,8.2212e-06,2.0832e-05,0,2.48,25.792,22.444,49,3.9,4.1,1.24,0.246635757280942,11.5,58,30.5,0
"mattex","10_20",0.000153247109268586,8.57070352983965e-06,2.10092117295557e-05,NA,2.38441367432718,23.4046134853314,NA,54,4.175,4.525,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"mattex","20_40",0.00032412324,1.4831271e-05,3.4752564e-05,NA,3.6712515,32.617095,NA,59,4.45,4.95,1.47,0.0565685424949239,23.3,46.25,30.45,0.5
"mattex","40_100",0.0001109262,1.966419e-05,6.7160772e-05,NA,3.52947,11.09262,NA,24.5,3.8,4.6,1.715,0.0212132034355964,46.3,37.35,16.35,2
"mclaurin","0_10",1.624e-05,3.822e-06,2.688e-06,NA,0.896,22.12,NA,16,4.2,4.7,1.4,0.246635757280942,53.2,40.6,6.2,0
"mclaurin","10_20",6.678e-06,4.3407e-06,1.3356e-06,NA,0.6042,15.582,NA,10,4.2,4.7,1.59,0.210069553241103,56.9,39,4.1,0
"mclaurin","20_40",1.944e-05,6.318e-06,6.2208e-06,NA,0.648,10.044,NA,17,4.3,4.9,1.62,0.215883238671701,50.4,39.5,10.1,0
"mclaurin","40_100",8.64e-05,1.872e-05,5.6448e-05,NA,1.152,12.48,NA,29,4.3,5,1.6,0.19649269329816,46.7,38.3,15,0
"mecklenburg","0_10",0.000193885144444444,2.05811666666667e-05,3.59695466666667e-05,6.17435e-06,2.15310666666667,28.6553166666667,NA,65,5.7,6.03333333333333,1.61,0.0424264068711927,39.8333333333333,28.6,31.5666666666667,1.66666666666667
"mecklenburg","10_20",7.97092214285717e-05,1.41302710714286e-05,1.43114283928572e-05,5.13279077380954e-06,1.63041589285715,17.9647677083334,NA,38,6.15,5.8,1.5096443452381,0.210069553241103,40.7,33.9,25.4,0
"mecklenburg","20_40",0.000236034,2.08962e-05,3.9762e-05,8.178e-06,2.256,16.074,NA,61.5,6.6,6.7,1.41,0.215883238671701,21.2,21.15,57.65,0
"mecklenburg","40_100",0.00091958197752,3.1779552636e-05,0.000295673278752,4.35667896e-05,3.73141485,12.6397476,NA,64.8,5.25,6.15,1.346,0.146901327427631,25.36,33.84,40.8,0.1
"meggett","0_10",4.3429e-05,2.3153e-06,7.3706e-06,NA,1.22615,22.3995,NA,25.5,4.15,4.7,1.37,0.113137084989848,69.0333333333333,21.7166666666667,8.13333333333333,0
"meggett","10_20",4.1612e-05,1.1817e-06,6.1812e-06,NA,0.83325,10.4535,NA,31.5,4.53333333333333,5.03333333333333,1.515,0.0494974746830584,62.7,22.3666666666667,8.2,0
"meggett","20_40",0.000219413333333333,3.6023e-05,6.9632e-05,NA,1.921,18.02,NA,65.5,4.03333333333333,4.93333333333333,1.7,0.0565685424949239,48.25,18.65,20.8166666666667,0
"meggett","40_100",0.00304730442857143,7.53981428571429e-05,0.000633879771428571,NA,8.8485,25.5788571428571,NA,90.4,4.77142857142857,5.37857142857143,1.75,0.0707106781186548,46.3285714285714,18.75,42.9642857142857,0.857142857142857
"moko","0_10",0.000757526675318878,2.87477251745855e-05,0.00012560902932398,2.79823459821429e-06,NA,64.1974080925325,41.5553919642857,97.0576923076923,6.84,7.33063063063063,1.29,0.246635757280942,29.2196428571429,44.3776785714286,26.4017857142857,0.267857142857143
"moko","10_20",0.000635104942394583,2.37066755697138e-05,0.000155150098009234,3.33942307017544e-06,NA,49.2962453216374,44.2984692982456,96.6603773584906,6.93809523809524,7.4375,1.37,0.210069553241103,32.4105263157895,40.5157894736842,27.0754385964912,0.508771929824561
"moko","20_40",0.00166851464,4.6286559072e-05,0.0003002202935808,2.264952e-06,NA,91.32286464,98.14792,95.3404255319149,6.90232558139535,7.436,1.52,0.215883238671701,29.99,42.65,27.356,0.66
"moko","40_100",0.002629683,6.36363e-05,0.000680022,6.615e-06,NA,125.685,286.65,86.25,6.375,7.15,1.47,0.19649269329816,46.1,33.075,20.825,0
"mollville","0_10",0.000102528,6.5949e-06,1.39908e-05,2.67e-07,3.8448,41.5185,26.967,51.6666666666667,4.1,5.1,1.335,0.388908729652601,39.7333333333333,46.3,13.9666666666667,0
"mollville","10_20",4.867e-05,5.5107e-06,5.9346e-06,1.57e-07,1.3345,15.543,14.0515,32.5,4.1,4.75,1.57,0.0282842712474619,61.9,28,10.1,0
"mollville","20_40",0.00021663125,1.10199375e-05,9.442725e-05,3.425e-07,1.47275,10.275,13.614375,54,3.8,4.75,1.7125,0.199895806192459,46.525,37.225,16.25,0
"mollville","40_100",0.000413542367736626,4.64986773333334e-05,0.000206528313283951,9.93561481481483e-07,4.27231437037037,28.4820958024692,15.7550463492064,33.5555555555556,3.66666666666667,4.72222222222222,1.65777777777778,0.158727579344122,49.4555555555556,31.0111111111111,19.5333333333333,0.111111111111111
"nikwasi","0_10",2.88e-06,6.3648e-06,1.728e-06,NA,2.9664,70.464,NA,2,4.1,4.3,0.96,0.246635757280942,70,17.5,12.5,0
"nikwasi","10_20",3.66269381617079e-06,5.42811223556511e-06,1.49437907699768e-06,NA,2.96678199109834,75.6712542420885,NA,1.5,4.25,4.5,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"nikwasi","20_40",4.712e-06,1.83768e-06,5.6544e-07,NA,2.26176,70.4444,NA,1,4.4,4.7,1.24,0.215883238671701,80.1,13.6,6.3,5
"nikwasi","40_100",9.4446e-06,4.09266e-06,8.3952e-07,NA,3.88278,66.462,NA,8.66666666666667,4.53333333333333,4.86666666666667,1.325,0.00707106781186548,92.6666666666667,4.66666666666667,2.66666666666667,34
"nixa","0_10",9.44871453541208e-05,1.31502145477894e-05,1.14153130152706e-05,4.37511650317944e-06,NA,38.5487788527229,36.7889543214908,35.15,4.4,5.14285714285714,1.3509262485482,0.246635757280942,21.9785714285714,68.2535714285714,9.75714285714286,2.39285714285714
"nixa","10_20",6.18530537603239e-05,8.0455610822231e-06,7.65270090897743e-06,2.29616904910715e-06,NA,16.431959757673,18.5128629584264,39.5,4.4375,5.2625,1.5096443452381,0.210069553241103,19.2875,70.8875,9.8375,4.9375
"nixa","20_40",9.94126912327138e-05,1.33413343614397e-05,1.7236573080653e-05,1.41727344160646e-05,NA,16.9302667683456,13.1825764514863,29.8260869565217,4.305,5.2,1.50104635443921,0.215883238671701,22.6,66.0774193548387,11.3322580645161,2.41935483870968
