"soil_name","horizon","total_ca_horizon","total_k_horizon","total_mg_horizon","total_p_horizon","total_n_horizon","total.org.c","total_c_soil","base_sat","ph.cacl","ph.h2o","bulk_density","bulk_density_sd","sand","silt","clay","frag"
"leon","0_10",0.0485109,0.0047518,3.3e-06,NA,5.4e-06,1.5966,21.8437,15.8333333333333,3.3,4.05,1.05,0.29698484809835,50.95,8.12916666666667,1.325,0
"leon","10_20",0.0013058,0.0017351,3e-07,NA,3e-07,0.9863,20.6109,17.25,3.4625,4.325,1.5096443452381,0.210069553241103,68.85,4.9125,0.6125,0
"leon","20_40",0.0004198,0.0007959,0,NA,1.4e-06,1.289,37.7979,2.75,3.76785714285714,4.43214285714286,1.47666666666667,0.21594752448994,64.9035714285714,3.72142857142857,1.00357142857143,0
"leon","40_100",0.0009065,0.0046577,3e-07,NA,2.7e-06,1.3326,90.2872,11.1875,4.13950617283951,4.52592592592593,1.45,0.321403173599764,64.0475,4.40740740740741,2.3,0
"lexington","0_10",0.2130681,0.010517,4.2e-06,0.9456484,3e-06,1.1258,17.8489,47,4.15,5.32,1.3509262485482,0.246635757280942,19.16,67.86,12.98,0
"lexington","10_20",0.0166061,0.0020607,5e-07,1.056751,2.5e-06,NA,11.0607,78,4.275,5.55,1.5096443452381,0.210069553241103,6.45,65.45,28.1,0
"lexington","20_40",0.21525,0.0259884,3.88e-05,2.1014649,3.3e-06,0.4653,11.1016,60.5,4.4,5.125,1.50104635443921,0.215883238671701,7.825,59.825,32.35,0
"lexington","40_100",0.2856738,0.0260999,8e-05,6.2186182,3e-06,0.1933,6.5289,56.9090909090909,4.36666666666667,5.14545454545455,1.59451747615447,0.19649269329816,24.5272727272727,52.9818181818182,22.4909090909091,0
"lily","0_10",0.8058894,0.0606906,1.74e-05,4.0087654,1.21e-05,2.3497,46.6402343478261,46.046511627907,4.5953488372093,5.01521739130435,1.39333333333333,0.300222139978605,43.6695652173913,43.9326086956522,11.1130434782609,1.1304347826087
"lily","10_20",0.143641,0.0214815,7.8e-06,0.3984023,1.5e-06,0.8948,16.4424306046512,35.8333333333333,4.47,5.02790697674419,1.35833333333333,0.128127540625217,43.1093023255814,44.2767441860465,12.6186046511628,2.23255813953488
"lily","20_40",0.4311256,0.0685628,3.94e-05,0.5578104,1.7e-06,0.6578,7.9960505625,42.4772727272727,4.47555555555556,5.10833333333333,1.55875,0.122408858222878,41.4625,39.3395833333333,19.1958333333333,1.6875
"lily","40_100",1.0723807,0.2144744,0.0001608,0.7626046,2.7e-06,0.3876,1.16668659615385,37.2043010752688,4.16105263157895,4.87572815533981,1.65714285714286,0.112552795914326,51.4365384615385,28.2048076923077,20.3586538461538,1.27884615384615
"lloyd","0_10",0.2621544,0.0374038,1.15e-05,3.1322912,2.9e-06,NA,39.71508625,58,5.03333333333333,5.425,1.415,0.558614357137373,58.725,20.675,20.6,7.25
"lloyd","10_20",0.0121623,0.0074177,1.3e-06,2.4391785,1.6e-06,NA,22.392667,43.5,5,5.5,1.51,0.210069553241103,50.65,24.05,25.3,11
"lloyd","20_40",0.2471215,0.03103,1.5e-05,1.6850586,2.5e-06,NA,22.9008924285714,56.8571428571429,5.38333333333333,5.85714285714286,1.57,0.254558441227157,35.6,20.6571428571429,43.7428571428571,2.42857142857143
"lloyd","40_100",0.5473754,0.0409773,3.51e-05,0.5644723,3.7e-06,NA,11.6657525,37.95,5.12631578947368,5.54,1.558,0.228516957795259,33.81,23.39,42.8,1.7
"louisburg","0_10",NA,NA,NA,NA,NA,NA,NA,20,NA,5.5,1.3509262485482,0.246635757280942,65.2,27.8,7,0
"louisburg","10_20",NA,NA,NA,NA,NA,NA,NA,18.5,NA,5.3,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"louisburg","20_40",NA,NA,NA,NA,NA,NA,NA,17,NA,5.1,1.50104635443921,0.215883238671701,60.2,30.9,8.9,0
"louisburg","40_100",NA,NA,NA,NA,NA,NA,NA,24,NA,5.06666666666667,1.59451747615447,0.19649269329816,62.4,24.6333333333333,12.9666666666667,0
"lucy","0_10",0.0691822,0.0022338,2.9e-06,5.8336855,9e-07,1.2529,17.4101502857143,51.6666666666667,4.975,5.67142857142857,1.3509262485482,0.246635757280942,71.9,7.88571428571429,4.21428571428571,1.85714285714286
"lucy","10_20",0.0046926,0.0007702,1e-07,6.952,6e-07,NA,11.5404,39,4.7,4.85,1.58,0.210069553241103,73.3,5.65,5.45,0
"lucy","20_40",0.0065095,0.0021867,5e-07,7.1947296,9e-07,0.4227,12.3738977142857,15.5,4.88,5.71428571428571,1.50104635443921,0.215883238671701,59.0428571428571,8.75714285714286,6.37142857142857,0.142857142857143
"lucy","40_100",0.0837706,0.008618,3.1e-06,3.8766371,1.4e-06,0.2033,8.39918045454545,44,4.68,5.33181818181818,1.616,0.0512835256198323,61.7863636363636,7.00909090909091,13.7954545454545,0.0454545454545455
"lynchburg","0_10",0.0015694,0.0003527,0,NA,NA,NA,NA,44.5,4.2,5.02,1.33,0.29698484809835,52.36,27.4,10.38,0
"lynchburg","10_20",0.0017476,0.0004774,0,NA,NA,NA,NA,33.4166666666667,4.4,4.84,1.7,0.0565685424949239,74.02,21.9,7.8,0
"lynchburg","20_40",0.0005609,0.0003735,0,NA,NA,NA,NA,22.3333333333333,4.2,4.89,1.71,0.0989949493661167,56.32,18.9,9.27,0
"lynchburg","40_100",0.0028971,0.0022747,3e-07,NA,NA,NA,NA,11,4.13333333333333,4.78823529411765,1.816,0.0931665175908169,61.5529411764706,16.3294117647059,17.8058823529412,0
"madison","0_10",0.5973723,0.0396635,2.44e-05,NA,3.5e-06,1.8197,42.8850128,55.3333333333333,4.95,5.12,1.35,0.306104557300279,59.84,19.96,20.2,4.4
"madison","10_20",0.2008138,0.0159402,8e-06,NA,1.4e-06,0.7922,15.182399,31,5.05,5.35,1.765,0.0212132034355964,49.45,21.5666666666667,28.9833333333333,4.5
"madison","20_40",0.219947,0.0242484,1.47e-05,NA,1.5e-06,0.2563,7.56721,34,5.02,5.41666666666667,1.47666666666667,0.0929157324317756,37.65,18.1333333333333,44.2166666666667,0.833333333333333
"madison","40_100",0.5201411,0.0777166,2.87e-05,NA,3.5e-06,0.2094,1.09116525,24.6,4.57272727272727,5.375,1.46444444444444,0.07650344945019,41.00625,17.0875,41.90625,0.25
"malbis","0_10",0.0029601,0.0003778,0,NA,9e-07,NA,NA,39.9333333333333,4.58333333333333,5.15555555555556,1.58666666666667,0.108750478926148,60.0388888888889,31.9444444444444,6.41666666666667,1
"malbis","10_20",0.0411467,0.0098034,3e-07,NA,6e-07,1.1271,NA,44.9285714285714,4.65,5.28125,1.63857142857143,0.162729691147474,58.26875,33.7875,7.23125,1.5
"malbis","20_40",0.0451579,0.0111581,5e-07,NA,7e-07,0.4022,NA,36.5555555555556,4.45,5.14761904761905,1.67,0.0616441400296898,53.3095238095238,31.7619047619048,17.0047619047619,1.57142857142857
"malbis","40_100",0.1025114,0.0229361,1.5e-06,NA,1.9e-06,0.2408,NA,31.4615384615385,4.36428571428571,5.04647887323944,1.72321428571429,0.0730830867310459,45.630985915493,29.369014084507,24.5154929577465,1.74647887323944
"mantachie","0_10",0.4205429,0.0200893,7.8e-06,1.3098146,4.5e-06,2.4039,43.1026923333333,43.3,4.41428571428571,4.89166666666667,1.55,0.0294392028877595,44.425,31.2083333333333,24.375,0.583333333333333
"mantachie","10_20",0.2071031,0.0103403,3.6e-06,0.322095,1.5e-06,1.9567,18.1248865,31.1428571428571,4.31666666666667,4.775,1.635,0.0777817459305201,43.1125,35.275,21.6125,1.5
"mantachie","20_40",0.3628743,0.0141259,4.6e-06,0.668015,1.7e-06,0.6326,10.962492,32,4.1,4.77272727272727,1.595,0.106160256216722,54.4727272727273,27.8909090909091,17.6363636363636,1.45454545454545
"mantachie","40_100",0.4578099,0.0687284,1.6e-05,2.1102451,3.9e-06,0.3306,2.393353,26.6428571428571,4.105,4.775,1.61384615384615,0.12692113440627,56.19375,24.603125,19.203125,1.5
"mascotte","0_10",0.0026613,0.0003425,1e-07,NA,NA,NA,NA,NA,3.35,4.05,1.3509262485482,0.246635757280942,33.05,6,2.4,0
"mascotte","10_20",0.000785,5.89e-05,0,NA,NA,NA,NA,NA,3.3,4.5,1.5096443452381,0.210069553241103,63.6,4,2.7,0
"mascotte","20_40",0.0006304,NA,0,NA,NA,NA,NA,NA,3.95,5.1,1.50104635443921,0.215883238671701,28.05,4.6,1.15,0
"mascotte","40_100",0.00199,0.0003731,2e-07,NA,NA,NA,NA,NA,4.16,4.81,1.59451747615447,0.19649269329816,42.5555555555556,5.32,11.36,0
"mattex","0_10",0.0122016,0.0008221,2e-07,NA,2.5e-06,2.5792,NA,49,3.9,4.1,1.24,0.246635757280942,11.5,58,30.5,0
"mattex","10_20",0.0153247,0.0008571,2e-07,NA,2.4e-06,NA,NA,54,4.175,4.525,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"mattex","20_40",0.0324123,0.0014831,3e-07,NA,3.7e-06,NA,NA,59,4.45,4.95,1.47,0.0565685424949239,23.3,46.25,30.45,0.5
"mattex","40_100",0.0110926,0.0019664,7e-07,NA,3.5e-06,NA,NA,24.5,3.8,4.6,1.715,0.0212132034355964,46.3,37.35,16.35,2
"mclaurin","0_10",0.001624,0.0003822,0,NA,9e-07,NA,NA,16,4.2,4.7,1.4,0.246635757280942,53.2,40.6,6.2,0
"mclaurin","10_20",0.0006678,0.0004341,0,NA,6e-07,NA,NA,10,4.2,4.7,1.59,0.210069553241103,56.9,39,4.1,0
"mclaurin","20_40",0.001944,0.0006318,1e-07,NA,6e-07,NA,NA,17,4.3,4.9,1.62,0.215883238671701,50.4,39.5,10.1,0
"mclaurin","40_100",0.00864,0.001872,6e-07,NA,1.2e-06,NA,NA,29,4.3,5,1.6,0.19649269329816,46.7,38.3,15,0
"mecklenburg","0_10",0.0155995,0.0016053,3e-07,6.17435,2.2e-06,NA,NA,65,5.7,6.03333333333333,1.61,0.0424264068711927,39.8333333333333,28.6,31.5666666666667,1.66666666666667
"mecklenburg","10_20",NA,NA,NA,5.1327908,1.6e-06,NA,NA,38,6.15,5.8,1.5096443452381,0.210069553241103,40.7,33.9,25.4,0
"mecklenburg","20_40",0.0175404,0.0015947,3e-07,8.178,2.3e-06,NA,NA,61.5,6.6,6.7,1.41,0.215883238671701,21.2,21.15,57.65,0
"mecklenburg","40_100",0.0703523,0.0027689,2.8e-06,43.5667896,3.7e-06,NA,NA,64.8,5.25,6.15,1.346,0.146901327427631,25.36,33.84,40.8,0.1
"meggett","0_10",0.0043429,0.0002315,1e-07,NA,1.2e-06,NA,NA,25.5,4.15,4.7,1.37,0.113137084989848,69.0333333333333,21.7166666666667,8.13333333333333,0
"meggett","10_20",0.0041612,0.0001182,1e-07,NA,8e-07,NA,NA,31.5,4.53333333333333,5.03333333333333,1.515,0.0494974746830584,62.7,22.3666666666667,8.2,0
"meggett","20_40",0.0219413,0.0036023,7e-07,NA,1.9e-06,NA,NA,65.5,4.03333333333333,4.93333333333333,1.7,0.0565685424949239,48.25,18.65,20.8166666666667,0
"meggett","40_100",0.3047304,0.0075398,6.3e-06,NA,8.8e-06,NA,NA,90.4,4.77142857142857,5.37857142857143,1.75,0.0707106781186548,46.3285714285714,18.75,42.9642857142857,0.857142857142857
"moko","0_10",2.6640232,0.0503425,7.13e-05,2.7982346,NA,3.7948,42.2271876785714,97.0576923076923,6.84,7.33063063063063,1.29,0.246635757280942,29.2196428571429,44.3776785714286,26.4017857142857,0.267857142857143
"moko","10_20",1.7812629,0.0352324,8.1e-05,3.3394231,NA,3.5858,44.4213409649123,96.6603773584906,6.93809523809524,7.4375,1.37,0.210069553241103,32.4105263157895,40.5157894736842,27.0754385964912,0.508771929824561
"moko","20_40",5.7609688,0.0835674,0.0001812,2.264952,NA,NA,96.09217804,95.3404255319149,6.90232558139535,7.436,1.52,0.215883238671701,29.99,42.65,27.356,0.66
"moko","40_100",12.5368803,0.1335039,0.0005318,6.615,NA,NA,360.1737,86.25,6.375,7.15,1.47,0.19649269329816,46.1,33.075,20.825,0
"mollville","0_10",0.0102528,0.0006595,1e-07,0.267,3.8e-06,4.1518,22.3501,51.6666666666667,4.1,5.1,1.335,0.388908729652601,39.7333333333333,46.3,13.9666666666667,0
"mollville","10_20",0.004867,0.0005511,1e-07,0.157,1.3e-06,1.5543,13.9335,32.5,4.1,4.75,1.57,0.0282842712474619,61.9,28,10.1,0
"mollville","20_40",0.0216631,0.001102,9e-07,0.3425,1.5e-06,0.5137,14.1017,54,3.8,4.75,1.7125,0.199895806192459,46.525,37.225,16.25,0
"mollville","40_100",0.0413542,0.0046499,2.1e-06,0.9935615,4.3e-06,0.4747,8.42922377777778,33.5555555555556,3.66666666666667,4.72222222222222,1.65777777777778,0.158727579344122,49.4555555555556,31.0111111111111,19.5333333333333,0.111111111111111
"nikwasi","0_10",0.000288,0.0006365,0,NA,3e-06,NA,NA,2,4.1,4.3,0.96,0.246635757280942,70,17.5,12.5,0
"nikwasi","10_20",0.0003663,0.0005428,0,NA,3e-06,NA,NA,1.5,4.25,4.5,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"nikwasi","20_40",0.0004712,0.0001838,0,NA,2.3e-06,NA,NA,1,4.4,4.7,1.24,0.215883238671701,80.1,13.6,6.3,5
"nikwasi","40_100",0.0009445,0.0004093,0,NA,3.9e-06,NA,NA,8.66666666666667,4.53333333333333,4.86666666666667,1.325,0.00707106781186548,92.6666666666667,4.66666666666667,2.66666666666667,34
"nixa","0_10",0.2762016,0.018965,6.1e-06,4.3751165,NA,2.8454,41.1300882857143,35.15,4.4,5.14285714285714,1.3509262485482,0.246635757280942,21.9785714285714,68.2535714285714,9.75714285714286,2.39285714285714
"nixa","10_20",0.2136298,0.0102861,4.7e-06,2.296169,NA,1.6432,21.0103335,39.5,4.4375,5.2625,1.5096443452381,0.210069553241103,19.2875,70.8875,9.8375,4.9375
"nixa","20_40",0.3609285,0.0229477,1.11e-05,14.1727344,NA,0.8465,17.244939516129,29.8260869565217,4.305,5.2,1.50104635443921,0.215883238671701,22.6,66.0774193548387,11.3322580645161,2.41935483870968
"nixa","40_100",1.7064318,0.131705,0.0001218,21.803236,NA,0.4239,6.45925636781609,34.0153846153846,4.11851851851852,4.95977011494253,1.96,0.212132034355964,22.3758620689655,47.9954022988506,29.6310344827586,1.64367816091954
"noark","0_10",0.3501412,0.0270763,5.8e-06,NA,NA,NA,NA,42.625,4.6,5.21395348837209,1.3509262485482,0.246635757280942,17.9860465116279,71.5581395348837,10.4581395348837,0
"noark","10_20",0.123036,0.013466,2.4e-06,NA,NA,NA,NA,27.8,4.5375,5.13181818181818,1.5096443452381,0.210069553241103,16.5272727272727,73.5045454545455,9.95909090909091,0
"noark","20_40",0.2109515,0.0266496,7.2e-06,NA,NA,NA,NA,38.3191489361702,4.44210526315789,5.246,1.50104635443921,0.215883238671701,14.056,67.232,18.718,0.74
"noark","40_100",0.8896083,0.1142649,9.15e-05,NA,NA,NA,NA,31.7714285714286,4.11573033707865,4.87894736842105,1.44,0.19649269329816,13.0622807017544,38.480701754386,48.4605263157895,0.771929824561403
"norfolk","0_10",0.2272152,0.0096071,4.5e-06,NA,1.5e-06,1.2776,71.1606533846154,67,4.93,5.37692307692308,1.735,0.0443471156521669,76.7230769230769,13.1,4.5,0.153846153846154
"norfolk","10_20",0.0261334,0.00524,7e-07,NA,6e-07,0.9219,4.4943,63.625,5.01111111111111,5.56153846153846,1.72,0.0565685424949239,82.6230769230769,12.0153846153846,4.52307692307692,0
"norfolk","20_40",0.0402986,0.005263,1.2e-06,NA,9e-07,0.4219,0.300514,55.5833333333333,4.83125,5.22173913043478,1.774,0.0622896460095898,68.3,13.5086956521739,10.9565217391304,0.260869565217391
"norfolk","40_100",0.2558619,0.0298646,8.5e-06,NA,1.6e-06,0.2012,0.00119503448275862,56.2727272727273,4.54871794871795,5.12068965517241,1.70833333333333,0.0649207661873529,63.2137931034483,11.4120689655172,25.4137931034483,0.413793103448276
"ocilla","0_10",0.002945,0.0005221,0,NA,NA,NA,NA,29,4.59,5.3,1.3509262485482,0.246635757280942,64.4272727272727,8.90909090909091,2.93636363636364,0
"ocilla","10_20",0.0024557,0.0004318,0,NA,NA,NA,NA,45,4.73333333333333,5.4,1.5096443452381,0.210069553241103,52.4,6.6,3.4,0
"ocilla","20_40",0.0011108,0.0003122,0,NA,NA,NA,NA,61,4.65454545454545,5.43333333333333,1.50104635443921,0.215883238671701,55.2416666666667,8.175,3.31666666666667,0
"ocilla","40_100",0.0060827,0.0029653,2e-07,NA,1.7e-06,0.1884,NA,46,4.29714285714286,4.98421052631579,1.59451747615447,0.19649269329816,51.8027777777778,9.11842105263158,12.9078947368421,0
"olustee","0_10",0.0009659,0.0002107,0,NA,NA,NA,NA,NA,3.525,4.325,1.3509262485482,0.246635757280942,36.025,7.75,2.225,0
"olustee","10_20",0.0006234,0.0001428,0,NA,NA,NA,NA,NA,3.8925,4.6025,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"olustee","20_40",0.0004083,0.0001171,0,NA,NA,NA,NA,NA,4.26,4.88,1.50104635443921,0.215883238671701,46.86,5.4,3.1,0
"olustee","40_100",0.0020526,0.0003392,2e-07,NA,NA,NA,NA,NA,4.46363636363636,4.94545454545455,1.59451747615447,0.19649269329816,52.8818181818182,5.21818181818182,9.81818181818182,0
"orangeburg","0_10",0.0820499,0.0097657,2.3e-06,68.3385598,1.1e-06,2.0811,46.4837359615385,57.75,4.87368421052632,5.5,1.76333333333333,0.185022521151706,69.8076923076923,13.1230769230769,7.66538461538462,0.192307692307692
"orangeburg","10_20",0.0528313,0.0062978,1.8e-06,39.9799426,6e-07,1.3985,0.159842526315789,67.7142857142857,5.04,5.61578947368421,1.83,0.210069553241103,68.4473684210526,12.0947368421053,8.32631578947368,0.842105263157895
"orangeburg","20_40",0.0795211,0.0183336,2.4e-06,18.0781269,9e-07,0.5151,0.000598457142857143,49.4117647058824,4.976,5.46571428571429,1.73111111111111,0.0964940988408675,66.3588235294118,13.4114285714286,14.8342857142857,0.257142857142857
"orangeburg","40_100",0.2689598,0.0636991,1.38e-05,2.1085433,2e-06,0.2433,0,61.8285714285714,4.94285714285714,5.42375,1.683125,0.0878421880419653,56.6493670886076,10.6625,26.32125,0.575
"ouachita","0_10",1.1229262,0.0131644,1.05e-05,NA,2.4e-06,NA,50.585467673575,NA,4.8,5.5,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"ouachita","10_20",1.3004838,0.015246,1.22e-05,NA,2.8e-06,NA,26.546256,NA,4.8,5.5,1.54,0.210069553241103,16.6,60.7,22.7,1
"ouachita","20_40",0.89644,0.02628,4.7e-06,NA,1.8e-06,NA,21.0058,NA,4.1,5,1.46,0.215883238671701,17.9,60,22.1,0
"ouachita","40_100",1.14192,0.05616,1.12e-05,NA,1.9e-06,NA,7.4994,NA,3.8,4.7,1.56,0.19649269329816,20.9,58,21.1,0
"pacolet","0_10",0.0011269,0.0004638,0,NA,7e-07,NA,NA,18.2857142857143,4.43333333333333,4.8,1.16,0.0888819441731559,60.1285714285714,19.9714285714286,19.9,10.2857142857143
"pacolet","10_20",0.0009427,0.0003665,0,NA,7e-07,NA,NA,13.9428571428571,4.42916666666667,4.75,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"pacolet","20_40",0.0005108,0.0001367,0,NA,8e-07,NA,NA,9.6,4.425,4.7,1.4325,0.177270979012358,50.52,20.96,28.52,12.6
"pacolet","40_100",0.0007016,0.0002736,3e-07,NA,2.4e-06,NA,NA,6.92857142857143,4.53636363636364,5.03571428571429,1.60272727272727,0.269224475450911,45.7,15.4642857142857,38.8357142857143,7.14285714285714
"pamlico","0_10",0.2145803,0.0730626,4.13e-05,NA,2.76e-05,NA,0.00565195312136726,5.5,3.45,3.8,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"pamlico","10_20",0.246072,0.0837853,4.74e-05,NA,3.16e-05,NA,0,5.5,3.45,3.8,1.5096443452381,0.210069553241103,9.15000000000001,34.9,26.45,0
"pamlico","20_40",0.3977773,0.0375262,8.84e-05,NA,1.51e-05,NA,0,6.5,3.6,4,1.50104635443921,0.215883238671701,68.45,28.95,2.6,0
"pamlico","40_100",0.0323241,0.017379,1.7e-06,NA,2.7e-06,2.9225,0,2.5,3.93,4.46666666666667,1.59451747615447,0.19649269329816,78.8066666666667,5.56666666666667,2.62666666666667,0
"pantego","0_10",0.0010795,0.0005648,0,NA,NA,NA,NA,NA,4.7,4.4,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"pantego","10_20",0.0012379,0.0006476,0,NA,NA,NA,NA,NA,4.7,4.4,1.5096443452381,0.210069553241103,38.4,26.9,19.7,0
"pantego","20_40",0.0010507,0.0009952,1e-07,NA,NA,NA,NA,NA,3.95,4.4,1.50104635443921,0.215883238671701,26.65,31.65,16.45,0
"pantego","40_100",0.0018177,0.0010261,1e-07,NA,NA,NA,NA,NA,3.925,4.525,1.59451747615447,0.19649269329816,47.925,28.225,18.95,0
"pelham","0_10",0.0037057,0.0004607,1e-07,NA,1.2e-06,2.3623,NA,7.25,4.19090909090909,4.57272727272727,1.6,0.246635757280942,67.0181818181818,8.90909090909091,4.19090909090909,0.0909090909090909
"pelham","10_20",6.04e-05,NA,0,NA,7e-07,NA,NA,8.29166666666667,4.6,4.5,1.5096443452381,0.210069553241103,31.2,7,2.2,0
"pelham","20_40",0.000396,0.0001416,0,NA,7e-07,0.748,NA,9.33333333333333,4.41,4.78,1.65,0.215883238671701,60.9,9.24,3.54,0
"pelham","40_100",0.0020548,0.001236,1e-07,NA,1.5e-06,0.4297,NA,15,4.19032258064516,4.71612903225806,1.8,0.0360555127546399,63.6935483870968,8.23870967741935,11.3387096774194,0.032258064516129
"plott","0_10",0.0219716,0.0020696,2e-07,NA,5.2e-06,NA,NA,38,4.9,5.1,0.95,0.246635757280942,46.2,37.3,16.5,2
"plott","10_20",0.0189728,0.002057,2e-07,NA,5.5e-06,NA,NA,22.5,4.8,5.1,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"plott","20_40",0.0040627,0.0010333,0,NA,3.4e-06,2.9234,NA,7,4.7,5.1,0.96,0.215883238671701,46.9,40.7,12.4,8
"plott","40_100",0.0073592,0.0014267,2e-07,NA,5e-06,1.0795,NA,6.66666666666667,4.8,5.16666666666667,1.18666666666667,0.128970280814354,56.9666666666667,29.3666666666667,13.6666666666667,9.33333333333333
"plummer","0_10",0.0006863,0.000274,0,NA,NA,NA,NA,NA,3.94,4.52,1.3509262485482,0.246635757280942,40.34,7.56,4.52,0
"plummer","10_20",0.0021538,9.81e-05,0,NA,NA,NA,NA,NA,4.5,5.03333333333333,1.5096443452381,0.210069553241103,52.3666666666667,5.96666666666667,2.4,0
"plummer","20_40",0.0003002,0.0001464,0,NA,NA,NA,NA,NA,4.475,4.775,1.50104635443921,0.215883238671701,66.675,7.35,3.225,0
"plummer","40_100",0.0008079,0.0003524,0,NA,NA,NA,NA,NA,4.70555555555556,5.00555555555556,1.59451747615447,0.19649269329816,52.2722222222222,4.71111111111111,2.12222222222222,0
"poarch","0_10",0.0075202,0.0033102,0,0.1621111,9e-07,2.6478,12.4332,6.5,4.16666666666667,4.63333333333333,1.3509262485482,0.246635757280942,51.3,25.2,4.66666666666667,0
"poarch","10_20",0.0066368,0.0035137,0,0.1684839,5e-07,NA,7.18367667234453,11.25,4.21666666666667,4.66666666666667,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"poarch","20_40",0.0104524,0.0070204,0,0.3291294,NA,0.2394,7.00726433333333,16,4.26666666666667,4.7,1.50104635443921,0.215883238671701,55.8333333333333,25.6333333333333,7.86666666666667,0.333333333333333
"poarch","40_100",0.0480262,0.0202764,2.4e-06,0.3181948,1.8e-06,0.228,3.68020355555556,11.6666666666667,4.13333333333333,4.72222222222222,1.59451747615447,0.19649269329816,70.2555555555556,20.4666666666667,14.6,0.222222222222222
"ponzer","0_10",0.020976,0.0013416,3e-07,NA,4.5e-06,NA,NA,2,3.8,4.2,0.8,0.246635757280942,59.5,13.6,46.6,0
"ponzer","10_20",0.0216148,0.0015713,3e-07,NA,7e-06,NA,NA,2,3.6,3.93333333333333,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"ponzer","20_40",0.0047328,0.0006739,1e-07,NA,5.6e-06,NA,NA,2,3.4,3.66666666666667,0.72,0.215883238671701,69.1666666666667,42.6333333333333,24.8666666666667,0
"ponzer","40_100",0.0055121,0.0029943,2e-07,NA,1.83e-05,NA,NA,4.5,3.88571428571429,4.21666666666667,1.15,0.240416305603426,33.3857142857143,49.9285714285714,13.7571428571429,0.142857142857143
"portia","0_10",0.2768949,0.0168005,8.7e-06,NA,NA,2.6633,10.9971,47.2380952380952,4.90952380952381,5.44583333333333,1.3509262485482,0.246635757280942,34.0458333333333,55.7708333333333,10.1833333333333,0
"portia","10_20",0.1203535,0.0168012,6.5e-06,NA,NA,0.8806,10.1783,33.9166666666667,4.525,5.18461538461538,1.5096443452381,0.210069553241103,38.0384615384615,51.0538461538462,10.9,0
"portia","20_40",0.242511,0.0327674,1.58e-05,NA,NA,0.56,18.1396,34.5,4.46296296296296,5.14516129032258,1.50104635443921,0.215883238671701,28.7516129032258,53.6387096774194,17.6129032258065,0
"portia","40_100",1.4882373,0.1442962,0.0001645,NA,NA,0.279,40.2536,44.8666666666667,4.43650793650794,5.10985915492958,1.59451747615447,0.19649269329816,27.6267605633803,37.1450704225352,35.230985915493,0
"pottsburg","0_10",0.0005167,0.0001251,0,NA,NA,NA,NA,NA,3.875,4.4,1.3509262485482,0.246635757280942,47.425,4.175,1.7625,0
"pottsburg","10_20",0.0001359,8.83e-05,0,NA,NA,NA,NA,NA,4.25,5.25,1.5096443452381,0.210069553241103,47.6,5,1.85,0
"pottsburg","20_40",0.0001276,4.39e-05,0,NA,NA,NA,NA,NA,4.55,4.825,1.50104635443921,0.215883238671701,47.2,4.8375,1.6875,0
"pottsburg","40_100",0.0003614,8.29e-05,0,NA,NA,NA,NA,NA,4.74444444444444,5.05,1.59451747615447,0.19649269329816,44.3944444444444,4.37777777777778,1.92777777777778,0
"providence","0_10",0.0099655,0.0009622,2e-07,NA,1.3e-06,NA,NA,60.3333333333333,5.75,5.83333333333333,1.21333333333333,0.204287379280594,14.5,75.5,10,0
"providence","10_20",0.0037424,0.0003723,2e-07,NA,6e-07,NA,NA,43,4.63333333333333,5.175,1.5275,0.0846069343099804,15.625,68.425,15.95,0
"providence","20_40",0.0105907,0.001222,8e-07,NA,1.1e-06,NA,NA,55.3333333333333,4.525,5.1,1.56666666666667,0.0152752523165195,11.1666666666667,65.0333333333333,23.8,0
"providence","40_100",0.0156259,0.0043998,3.1e-06,NA,2.4e-06,NA,NA,48.8571428571429,4.22,5.09285714285714,1.635,0.0988571053224161,19.2285714285714,57.4071428571429,23.3642857142857,0
"rains","0_10",0.0027249,0.0038807,1e-07,NA,2.3e-06,2.7655,0.00579107692307692,13.4,4.21428571428571,4.53076923076923,1.35,0.06557438524302,58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154
"rains","10_20",0.0038617,0.0002971,1e-07,NA,1.4e-06,NA,0,68,4.6,4.76,1.465,0.0777817459305203,61.8,25.74,8.72,0
