"soil_name","horizon","k_per","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","k_g_m2","total_k_horizon"
"ponzer","0_10",0.01677,0.8,0.246635757280942,1,59.5,13.6,46.6,0,0.013416,0.13416
"ponzer","10_20",0.010725,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0157129564713727,0.15713
"ponzer","20_40",0.00468,0.72,0.215883238671701,1,69.1666666666667,42.6333333333333,24.8666666666667,0,0.0033696,0.06739
"ponzer","40_100",0.00434571428571429,1.15,0.240416305603426,2,33.3857142857143,49.9285714285714,13.7571428571429,0.142857142857143,0.00499043204081633,0.29943
"portia","0_10",0.1243625,1.3509262485482,0.246635757280942,0,34.0458333333333,55.7708333333333,10.1833333333333,0,0.168004565585076,1.68005
"portia","10_20",0.111292307692308,1.5096443452381,0.210069553241103,0,38.0384615384615,51.0538461538462,10.9,0,0.168011802976191,1.68012
"portia","20_40",0.109148387096774,1.50104635443921,0.215883238671701,0,28.7516129032258,53.6387096774194,17.6129032258065,0,0.163836788544533,3.27674
"portia","40_100",0.150825352112676,1.59451747615447,0.19649269329816,0,27.6267605633803,37.1450704225352,35.230985915493,0,0.240493659790813,14.42962
"pottsburg","0_10",0.00092625,1.3509262485482,0.246635757280942,0,47.425,4.175,1.7625,0,0.00125129543771777,0.01251
"pottsburg","10_20",0.000585,1.5096443452381,0.210069553241103,0,47.6,5,1.85,0,0.000883141941964289,0.00883
"pottsburg","20_40",0.00014625,1.50104635443921,0.215883238671701,0,47.2,4.8375,1.6875,0,0.000219528029336734,0.00439
"pottsburg","40_100",8.66666666666667e-05,1.59451747615447,0.19649269329816,0,44.3944444444444,4.37777777777778,1.92777777777778,0,0.000138191514600054,0.00829
"providence","0_10",0.00793,1.21333333333333,0.204287379280594,3,14.5,75.5,10,0,0.00962173333333331,0.09622
"providence","10_20",0.0024375,1.5275,0.0846069343099804,4,15.625,68.425,15.95,0,0.00372328125,0.03723
"providence","20_40",0.0039,1.56666666666667,0.0152752523165195,3,11.1666666666667,65.0333333333333,23.8,0,0.00611000000000001,0.1222
"providence","40_100",0.004485,1.635,0.0988571053224161,12,19.2285714285714,57.4071428571429,23.3642857142857,0,0.007332975,0.43998
"rains","0_10",0.02879,1.35,0.06557438524302,3,58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154,0.0388067053846154,0.38807
"rains","10_20",0.002028,1.465,0.0777817459305203,2,61.8,25.74,8.72,0,0.00297102,0.02971
"rains","20_40",0.00473733333333333,1.5725,0.0602079728939614,4,69.58,20.0333333333333,12.1066666666667,0.133333333333333,0.00743952405777778,0.14879
"rains","40_100",0.003314,1.69714285714286,0.0446147530585589,7,61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333,0.00561683232000001,0.33701
"reddies","0_10",0.06936,0.91,0.197989898732233,2,64.475,31.025,8.05,0,0.0631176,0.63118
"reddies","10_20",0.0290533333333333,1.34,0.210069553241103,1,68.2,21.8,10,3.33333333333333,0.0376337511111111,0.37634
"reddies","20_40",0.023085,1.24333333333333,0.280059517483933,3,69.95,23.375,6.675,0,0.0287023499999999,0.57405
"reddies","40_100",0.00817181818181818,1.23,0.13076696830622,3,80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273,0.00540030890082644,0.32402
"rexor","0_10",0.00819,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.0107816715974006,0.10782
"rexor","10_20",0.00819,1.5096443452381,0.210069553241103,0,26.7,62.3,10.9,0,0.0123639871875,0.12364
"rexor","20_40",0.00741,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.0108531101850095,0.21706
"rexor","40_100",0.00663,1.59451747615447,0.19649269329816,0,27.35,54.45,20.2,0,0.0105716508669041,0.6343
"rosman","0_10",0.01248,1.1,0.212132034355964,2,43.3,41.35,15.35,0,0.013728,0.13728
"rosman","10_20",0.01716,1.33,0.210069553241103,1,62.4,25.2,12.4,1,0.022594572,0.22595
"rosman","20_40",0.00936,1.24,0.127279220613579,2,43.7,41.7,14.6,0,0.0116064,0.23213
"rosman","40_100",0.00320666666666667,1.29,0.132233559604642,8,69.6222222222222,23.7555555555556,6.62222222222222,0,0.0041366,0.2482
"ruston","0_10",0.004134,1.49,0.0367423461417477,5,65.26,29.2666666666667,5.47333333333333,0.0666666666666667,0.00615555356,0.06156
"ruston","10_20",0.00342333333333333,1.7175,0.17423642940939,4,57.8,31.1888888888889,11.0111111111111,0,0.005879575,0.0588
"ruston","20_40",0.003328,1.7025,0.0394757309410901,4,57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667,0.00566214272,0.11324
"ruston","40_100",0.00480697674418605,1.75352941176471,0.0561183098986628,17,56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442,0.00841937373620083,0.50516
"rutlege","0_10",0.002145,1.3509262485482,0.246635757280942,0,76.75,7,3.25,0,0.00289773680313589,0.02898
"rutlege","10_20",0.00117,1.5096443452381,0.210069553241103,0,44,11.6,2.6,0,0.00176628388392858,0.01766
"rutlege","20_40",0.00052,1.50104635443921,0.215883238671701,0,58.3666666666667,5.83333333333333,2.96666666666667,0,0.000780544104308389,0.01561
"rutlege","40_100",0.000346666666666667,1.59451747615447,0.19649269329816,0,50.0444444444444,4.46666666666667,4.2,0,0.000552766058400216,0.03317
"sacul","0_10",0.00445714285714286,1.435,0.0919238815542511,2,50.0142857142857,41.5428571428571,30.3,1.28571428571429,0.00631376571428571,0.06314
"sacul","10_20",0.002184,1.48,0.210069553241103,1,36.82,41.44,36.78,0,0.00323232,0.03232
"sacul","20_40",0.00345428571428571,1.62666666666667,0.0513160143944688,3,37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143,0.00553870040816328,0.11077
"sacul","40_100",0.00644428571428571,1.64,0.0728010988928051,5,30.3095238095238,36.5,35.4904761904762,1.57142857142857,0.010402550122449,0.62415
"saffell","0_10",0.11242375,1.3509262485482,0.246635757280942,0,32.65,55.9875,11.3625,6.25,0.142383932658019,1.42384
"saffell","10_20",0.0341575,1.38,0.210069553241103,1,18,65.775,16.225,11.75,0.041598711375,0.41599
"saffell","20_40",0.0405214285714286,1.36,0.215883238671701,1,32.9285714285714,50.7714285714286,16.3,15.2857142857143,0.0466853167346939,0.93371
"saffell","40_100",0.0390014285714286,1.21,0.19649269329816,1,47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143,0.0380904666326531,2.28543
"sapelo","0_10",0.00228428571428571,1.3509262485482,0.246635757280942,0,53.2846153846154,7.10714285714286,1.12857142857143,0,0.00308590153061225,0.03086
"sapelo","10_20",0.0180966666666667,1.52,0.210069553241103,1,79.46,6.76666666666667,1.01666666666667,0,0.0275069333333333,0.27507
"sapelo","20_40",0.0002925,1.50104635443921,0.215883238671701,0,55.26,6.45,1.435,0,0.000439056058673469,0.00878
"sapelo","40_100",0.00897838709677419,1.61,0.0692820323027551,6,56.3903225806452,5.73548387096774,4.24354838709677,0,0.0144552032258065,0.86731
"saucier","0_10",0.003315,1.42,0.127279220613579,2,40.75,29.55,12.525,2.5,0.0045896175,0.0459
"saucier","10_20",0.00195,1.59,0.210069553241103,1,44.3,39.5,16.2,1,0.003069495,0.03069
"saucier","20_40",0.0004875,1.67,0.014142135623731,2,53.65,25.925,14.175,1,0.00080598375,0.01612
"saucier","40_100",0.001989,1.685,0.0404145188432738,4,45.32,27.27,27.61,0.5,0.003334707675,0.20008
"saunook","0_10",0.05499,1.3,0.246635757280942,1,43.1,32.2,24.7,16,0.06004908,0.60049
"saunook","10_20",0.02509,1.29,0.175214154679352,3,40.8666666666667,37.9,21.2333333333333,7.66666666666667,0.029884699,0.29885
"saunook","20_40",0.02392,1.43,0.229128784747792,3,43.4333333333333,34.8,21.7666666666667,10.6666666666667,0.0305570026666667,0.61114
"saunook","40_100",0.0184275,1.26,0.208885933785244,7,44.8,33.8375,21.3625,29.875,0.0162820783125,0.97692
"sharkey","0_10",0.165110714285714,1.54,0.346121365997536,7,5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619,0.253786175238095,2.53786
"sharkey","10_20",0.0900990909090909,1.852,0.055703295619354,15,1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455,0.166787669310744,1.66788
"sharkey","20_40",0.143582051282051,1.80785714285714,0.0867515082048962,14,3.63076923076923,31.5384615384615,64.8307692307692,0,0.259575836996337,5.19152
"sharkey","40_100",0.16454825,1.81230769230769,0.104280686315643,26,3.2125,30.6825,66.105,0.0125,0.298174782723365,17.89049
"smithdale","0_10",0.0667758333333333,1.57,0.0264575131106459,3,74.7,19.7083333333333,5.59166666666667,2.5,0.102217106875,1.02217
"smithdale","10_20",0.042,1.5096443452381,0.210069553241103,0,74.72,19.94,5.34,4.2,0.0607420498750002,0.60742
"smithdale","20_40",0.0266614285714286,1.5575,0.0903234926989282,4,68.1714285714286,20.7285714285714,11.1,3.42857142857143,0.0401014547142857,0.80203
"smithdale","40_100",0.0535588,1.7,0.05,5,62.636,16.14,21.224,1.04,0.090103040416,5.40618
"smithton","0_10",0,1.3509262485482,0.246635757280942,0,48.6,45.5,5.9,0,0,NA
"smithton","10_20",0,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0,NA
"smithton","20_40",0,1.50104635443921,0.215883238671701,0,51.7,41.6,6.7,0,0,NA
"smithton","40_100",0,1.59451747615447,0.19649269329816,0,51.8,40.05,8.15,0,0,NA
"susquehanna","0_10",0.04416,1.36,0.226274169979695,2,59.6333333333333,36.2666666666667,4.1,0.333333333333333,0.059857408,0.59857
"susquehanna","10_20",0.00702,1.475,0.162634559672906,2,29.7,44.95,25.35,0.5,0.0103027275,0.10303
"susquehanna","20_40",0.0958575,1.77,0.0761577310586392,4,30.8,19.95,49.25,0,0.169667775,3.39336
"susquehanna","40_100",0.205392857142857,1.88333333333333,0.0553774924194538,6,32.9857142857143,18.0571428571429,48.9571428571429,0,0.386823214285714,23.20939
"tate","0_10",0.02171,1.55,0.246635757280942,1,72.6666666666667,37,14.3,10.3333333333333,0.0301732816666667,0.30173
"tate","10_20",0.00546,1.345,0.205060966544099,2,57.8,24.25,17.95,12,0.006462456,0.06462
"tate","20_40",0.00117,1.505,0.0919238815542513,2,51.95,24.5,23.55,9,0.0016023735,0.03205
"tate","40_100",0.00507,1.526,0.0998999499499374,5,58.04,21.62,20.34,16,0.0064989288,0.38994
"tippah","0_10",0.00507,1.29,0.246635757280942,1,9.8,81.3,8.9,0,0.0065403,0.0654
"tippah","10_20",0.00429,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00628518258854908,0.06285
"tippah","20_40",0.00351,1.505,0.0919238815542513,2,6.15,70.15,23.7,0,0.00528255,0.10565
"tippah","40_100",0.01014,1.76333333333333,0.187171935218219,3,4.7,58.4333333333333,36.8666666666667,0,0.0178802,1.07281
"toccoa","0_10",0.26,1.32,0.246635757280942,1,38.65,37.15,24.2,1,0.339768,3.39768
"toccoa","10_20",0.0475,1.45,0.210069553241103,1,62.25,23.925,13.825,0.25,0.0687028125,0.68703
"toccoa","20_40",0.0233333333333333,1.66,0.215883238671701,1,65.5333333333333,23.9333333333333,10.5333333333333,0,0.0387333333333333,0.77467
"toccoa","40_100",0.037,1.7,0.0360555127546399,3,69.48,19.92,10.6,1.1,0.0622081,3.73249
"toinette","0_10",0.23,1.3509262485482,0.246635757280942,0,80.1,15.4,4.5,0,0.310713037166086,3.10713
"toinette","10_20",0.145,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.212436241337906,2.12436
"toinette","20_40",0.06,1.50104635443921,0.215883238671701,0,84.3,11.8,3.9,0,0.0900627812663526,1.80126
"toinette","40_100",0.11,1.59451747615447,0.19649269329816,0,78.7666666666667,5.53333333333333,15.7,0,0.175396922376992,10.52382
"townley","0_10",0,1.3509262485482,0.246635757280942,0,21,52.5,26.5,0,0,NA
"townley","10_20",0,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0,NA
"townley","20_40",0,1.50104635443921,0.215883238671701,0,9,39.9,51.1,0,0,NA
"townley","40_100",0,1.59451747615447,0.19649269329816,0,6.83333333333333,44.4666666666667,48.7,0,0,NA
"toxaway","0_10",0.00039,1.06,0.246635757280942,1,7,58.8,34.2,0,0.0004134,0.00413
"toxaway","10_20",0.00039,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000571380235322643,0.00571
"toxaway","20_40",0.00039,1.07,0.0282842712474619,2,7.25,59.3,33.45,0,0.0004173,0.00835
"toxaway","40_100",0.00039,1.23666666666667,0.0288675134594813,3,9.83333333333333,62.0333333333333,28.1333333333333,0,0.000482300000000001,0.02894
"trimont","0_10",0.32,0.95,0.246635757280942,1,50.6,28,21.4,2,0.29792,2.9792
"trimont","10_20",0.13475,1.12,0.183847763108502,2,45.2,28.15,26.65,5.5,0.1426194,1.42619
"trimont","20_40",0.28734,1.37,0.0282842712474618,2,45.75,20.8,33.45,4.5,0.375941289,7.51883
"trimont","40_100",0.492191666666667,1.42833333333333,0.170577450639487,6,63.4833333333333,15.5333333333333,20.9833333333333,5,0.667863075694443,40.07178
"troup","0_10",0.0349225,1.58,0.0989949493661166,2,76.3785714285714,7.36428571428571,3.5,0,0.05517755,0.55178
"troup","10_20",0.02193,1.71,0.210069553241103,1,87.6285714285714,8.52857142857143,3.84285714285714,0,0.0375003,0.375
"troup","20_40",0.0240655,1.5,0.215883238671701,1,73.025,8.425,3.965,0.05,0.036080200875,0.7216
"troup","40_100",0.0113628301886792,1.87,0.459238500128201,3,74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019,0.0212084009576362,1.2725
"tuckasegee","0_10",0.01053,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.0138621491966579,0.13862
"tuckasegee","10_20",0.01053,1.11,0.210069553241103,1,56.4,28.1,15.5,16,0.009818172,0.09818
"tuckasegee","20_40",0.00273,0.97,0.215883238671701,1,58.5,31.1,10.4,16,0.002224404,0.04449
"tuckasegee","40_100",0.00286,1.17,0.09,3,57.5333333333333,22.2333333333333,20.2333333333333,28.6666666666667,0.002386956,0.14322
"tusquitee","0_10",0.046605,0.57,0.246635757280942,1,35.45,36.95,37.5,1,0.0262992015,0.26299
"tusquitee","10_20",0.00585,1.2,0.210069553241103,1,52.6,28.7,18.7,10,0.006318,0.06318
"tusquitee","20_40",0.0039,1.14,0.215883238671701,1,57.7,24.2,18.1,2,0.00435708,0.08714
"tusquitee","40_100",0.003315,1.3,0.15556349186104,2,64.2,20.15,15.65,19,0.003490695,0.20944
"udorthents","0_10",0.31,1.3509262485482,0.246635757280942,0,32.2,45.2,22.6,0,0.418787137049942,4.18787
"udorthents","10_20",0.31,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.454174033205178,4.54174
"udorthents","20_40",0.31,1.50104635443921,0.215883238671701,0,22.3,44.8,32.9,0,0.465324369876155,9.30649
"udorthents","40_100",0.43,1.59451747615447,0.19649269329816,0,43.6,32.7,23.7,0,0.685642514746422,41.13855
"unaka","0_10",0.01365,1.3509262485482,0.246635757280942,0,40.3,35.5,24.2,10,0.0165961289634146,0.16596
"unaka","10_20",0.0039,1.5096443452381,0.210069553241103,0,40.2,39.3,20.5,10,0.00529885165178573,0.05299
"unaka","20_40",0.00195,1.50104635443921,0.215883238671701,0,45.7,36,18.3,8,0.00269287715986394,0.05386
"unaka","40_100",0.00039,1.59451747615447,0.19649269329816,0,58.9,28.85,12.25,10,0.000559675634130219,0.03358
"urban land","0_10",0.037674,1.3509262485482,0.246635757280942,0,43.63,36.81,19.56,16.9,0.0422935750503659,0.42294
"urban land","10_20",0.035646,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0522241535084896,0.52224
"urban land","20_40",0.033618,1.50104635443921,0.215883238671701,0,39.07,39.12,21.81,13.7,0.0435488581844728,0.87098
"urban land","40_100",0.033618,1.59451747615447,0.19649269329816,0,47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621,0.0518406175186679,3.11044
"vance","0_10",0.04914,1.3509262485482,0.246635757280942,0,24,51.7,24.3,0,0.0663845158536586,0.66385
"vance","10_20",0.02457,1.5096443452381,0.210069553241103,0,26,56.5,17.5,0,0.0370919615625001,0.37092
"vance","20_40",0.0117,1.50104635443921,0.215883238671701,0,27.3,55.8,16.9,0,0.0175622423469388,0.35124
"vance","40_100",0.005304,1.59451747615447,0.19649269329816,0,35.84,44.48,26.56,0,0.00845732069352331,0.50744
"wadley","0_10",0.0416033333333333,1.3509262485482,0.246635757280942,0,62.5111111111111,10.0888888888889,3.22222222222222,0.555555555555556,0.0558907959436164,0.55891
"wadley","10_20",0.00156,1.5096443452381,0.210069553241103,0,46.3,6.5,1.9,0,0.00235504517857144,0.02355
"wadley","20_40",0.020195,1.50104635443921,0.215883238671701,0,76.625,10.5,3.5625,0.875,0.0300483868555307,0.60097
"wadley","40_100",0.01894,1.59451747615447,0.19649269329816,0,61.5944444444444,8.85,5.42222222222222,0.5,0.0300491601933738,1.80295
"wagram","0_10",0.05078,1.3509262485482,0.246635757280942,0,68.1333333333333,9.76666666666667,4.1,1,0.0679140345522648,0.67914
"wagram","10_20",0.0013,1.57,0.169705627484771,2,61.4333333333333,10.3,3.1,0,0.002041,0.02041
"wagram","20_40",0.0177925,1.63,0.215883238671701,1,67.925,10.225,5.075,1.75,0.0284942439375,0.56988
"wagram","40_100",0.0173283333333333,1.6775,0.105633012516605,4,77.99,9.575,12.2,1.58333333333333,0.0286080314131944,1.71648
"wahee","0_10",0.33,1.3509262485482,0.246635757280942,0,61.8,27.4666666666667,10.6,0,0.445805662020906,4.45806
"wahee","10_20",0.19875,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.291184158385578,2.91184
"wahee","20_40",0.0675,1.50104635443921,0.215883238671701,0,47.675,33.275,19,0.25,0.101067327352335,2.02135
"wahee","40_100",0.05639,1.59451747615447,0.19649269329816,0,28.73,20.03,51.17,0.4,0.0895551811184292,5.37331
"wehadkee","0_10",0.185,1.3509262485482,0.246635757280942,0,45.95,34.4,19.65,0,0.249921355981417,2.49921
"wehadkee","10_20",0.28,1.5096443452381,0.210069553241103,0,16.3,35.3,48.4,0,0.422700416666668,4.227
"wehadkee","20_40",0.25,1.50104635443921,0.215883238671701,0,22.75,41.4,35.85,0,0.375261588609803,7.50523
"wehadkee","40_100",0.07,1.59451747615447,0.19649269329816,0,38.8666666666667,32.1333333333333,29,0,0.111616223330813,6.69697
"whiteside","0_10",0.00468,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.00616095519851461,0.06161
"whiteside","10_20",0.00468,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00685656282387172,0.06857
"whiteside","20_40",0.00468,1.21,0.215883238671701,1,47,26.9,26.1,0,0.0056628,0.11326
"whiteside","40_100",0.00286,1.30666666666667,0.0550757054728611,3,54.5,24.0666666666667,21.4333333333333,0.333333333333333,0.00372460977777779,0.22348
"wickham","0_10",0.0067275,1.41,0.246635757280942,1,56.8578947368421,36.7315789473684,20.335,0,0.009485775,0.09486
"wickham","10_20",0.00585,1.5096443452381,0.210069553241103,0,65.4666666666667,36.62,23.2333333333333,0.0666666666666667,0.00882553180669646,0.08826
"wickham","20_40",0.0106166666666667,1.71,0.215883238671701,1,53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111,0.0181343283333333,0.36269
"wickham","40_100",0.00648631578947368,1.69,0.19649269329816,1,52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105,0.0109445654626039,0.65667
"wilkes","0_10",0,1.3509262485482,0.246635757280942,0,70.8,23.9,5.3,0,0,NA
"wilkes","10_20",0,1.5096443452381,0.210069553241103,0,72.4,23.4,4.2,0,0,NA
"wilkes","20_40",0,1.50104635443921,0.215883238671701,0,48.7,22.9,28.4,0,0,NA
"wilkes","40_100",0.00351,1.59451747615447,0.19649269329816,0,81.2,9.9,8.9,5,0.00531691852423708,0.31902
"woden","0_10",0.008775,1.3509262485482,0.246635757280942,0,73.35,23.625,3.025,0,0.0118543778310105,0.11854
"woden","10_20",0.00585,1.5096443452381,0.210069553241103,0,67.55,28.2,4.25,0,0.00883141941964289,0.08831
"woden","20_40",0.008775,1.50104635443921,0.215883238671701,0,65.1,28.75,6.15,0,0.0131716817602041,0.26343
"woden","40_100",0.010725,1.59451747615447,0.19649269329816,0,59.85,25.3125,14.8375,0,0.0171011999317567,1.02607
"wrightsville","0_10",0.0210688888888889,1.42666666666667,0.11060440015358,3,18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444,0.0296241063045268,0.29624
"wrightsville","10_20",0.0078,1.67,0.210069553241103,1,15.5428571428571,58,26.4571428571429,0.142857142857143,0.0130073914285714,0.13007
"wrightsville","20_40",0.0101833333333333,1.598,0.0807465169527454,5,17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222,0.0162368045185185,0.32474
"wrightsville","40_100",0.0237388888888889,1.78454545454545,0.0951171526448975,11,11.9222222222222,45.3555555555556,42.7222222222222,0,0.0423631262626262,2.54179
