"soil_name","horizon","sand","silt","clay","frag"
"rexor","20_40",44.6474010593,29.3694540148412,19.535668248824,2.4242495503916
"rexor","40_100",27.35,54.45,20.2,0
"rosman","0_10",43.3,41.35,15.35,0
"rosman","10_20",62.4,25.2,12.4,1
"rosman","20_40",43.7,41.7,14.6,0
"rosman","40_100",69.6222222222222,23.7555555555556,6.62222222222222,0
"ruston","0_10",65.26,29.2666666666667,5.47333333333333,0.0666666666666667
"ruston","10_20",57.8,31.1888888888889,11.0111111111111,0
"ruston","20_40",57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667
"ruston","40_100",56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442
"rutlege","0_10",76.75,7,3.25,0
"rutlege","10_20",44,11.6,2.6,0
"rutlege","20_40",58.3666666666667,5.83333333333333,2.96666666666667,0
"rutlege","40_100",50.0444444444444,4.46666666666667,4.2,0
"sacul","0_10",50.0142857142857,41.5428571428571,30.3,1.28571428571429
"sacul","10_20",36.82,41.44,36.78,0
"sacul","20_40",37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143
"sacul","40_100",30.3095238095238,36.5,35.4904761904762,1.57142857142857
"saffell","0_10",32.65,55.9875,11.3625,6.25
"saffell","10_20",18,65.775,16.225,11.75
"saffell","20_40",32.9285714285714,50.7714285714286,16.3,15.2857142857143
"saffell","40_100",47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143
"sapelo","0_10",53.2846153846154,7.10714285714286,1.12857142857143,0
"sapelo","10_20",79.46,6.76666666666667,1.01666666666667,0
"sapelo","20_40",55.26,6.45,1.435,0
"sapelo","40_100",56.3903225806452,5.73548387096774,4.24354838709677,0
"saucier","0_10",40.75,29.55,12.525,2.5
"saucier","10_20",44.3,39.5,16.2,1
"saucier","20_40",53.65,25.925,14.175,1
"saucier","40_100",45.32,27.27,27.61,0.5
"saunook","0_10",43.1,32.2,24.7,16
"saunook","10_20",40.8666666666667,37.9,21.2333333333333,7.66666666666667
"saunook","20_40",43.4333333333333,34.8,21.7666666666667,10.6666666666667
"saunook","40_100",44.8,33.8375,21.3625,29.875
"sharkey","0_10",5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619
"sharkey","10_20",1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455
"sharkey","20_40",3.63076923076923,31.5384615384615,64.8307692307692,0
"sharkey","40_100",3.2125,30.6825,66.105,0.0125
"smithdale","0_10",74.7,19.7083333333333,5.59166666666667,2.5
"smithdale","10_20",74.72,19.94,5.34,4.2
"smithdale","20_40",68.1714285714286,20.7285714285714,11.1,3.42857142857143
"smithdale","40_100",62.636,16.14,21.224,1.04
"smithton","0_10",48.6,45.5,5.9,0
"smithton","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"smithton","20_40",51.7,41.6,6.7,0
"smithton","40_100",51.8,40.05,8.15,0
"susquehanna","0_10",59.6333333333333,36.2666666666667,4.1,0.333333333333333
"susquehanna","10_20",29.7,44.95,25.35,0.5
"susquehanna","20_40",30.8,19.95,49.25,0
"susquehanna","40_100",32.9857142857143,18.0571428571429,48.9571428571429,0
"tate","0_10",72.6666666666667,37,14.3,10.3333333333333
"tate","10_20",57.8,24.25,17.95,12
"tate","20_40",51.95,24.5,23.55,9
"tate","40_100",58.04,21.62,20.34,16
"tippah","0_10",9.8,81.3,8.9,0
"tippah","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"tippah","20_40",6.15,70.15,23.7,0
"tippah","40_100",4.7,58.4333333333333,36.8666666666667,0
"toccoa","0_10",38.65,37.15,24.2,1
"toccoa","10_20",62.25,23.925,13.825,0.25
"toccoa","20_40",65.5333333333333,23.9333333333333,10.5333333333333,0
"toccoa","40_100",69.48,19.92,10.6,1.1
"toinette","0_10",80.1,15.4,4.5,0
"toinette","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"toinette","20_40",84.3,11.8,3.9,0
"toinette","40_100",78.7666666666667,5.53333333333333,15.7,0
"townley","0_10",21,52.5,26.5,0
"townley","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"townley","20_40",9,39.9,51.1,0
"townley","40_100",6.83333333333333,44.4666666666667,48.7,0
"toxaway","0_10",7,58.8,34.2,0
"toxaway","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"toxaway","20_40",7.25,59.3,33.45,0
"toxaway","40_100",9.83333333333333,62.0333333333333,28.1333333333333,0
"trimont","0_10",50.6,28,21.4,2
"trimont","10_20",45.2,28.15,26.65,5.5
"trimont","20_40",45.75,20.8,33.45,4.5
"trimont","40_100",63.4833333333333,15.5333333333333,20.9833333333333,5
"troup","0_10",76.3785714285714,7.36428571428571,3.5,0
"troup","10_20",87.6285714285714,8.52857142857143,3.84285714285714,0
"troup","20_40",73.025,8.425,3.965,0.05
"troup","40_100",74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019
"tuckasegee","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"tuckasegee","10_20",56.4,28.1,15.5,16
"tuckasegee","20_40",58.5,31.1,10.4,16
"tuckasegee","40_100",57.5333333333333,22.2333333333333,20.2333333333333,28.6666666666667
"tusquitee","0_10",35.45,36.95,37.5,1
"tusquitee","10_20",52.6,28.7,18.7,10
"tusquitee","20_40",57.7,24.2,18.1,2
"tusquitee","40_100",64.2,20.15,15.65,19
"udorthents","0_10",32.2,45.2,22.6,0
"udorthents","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"udorthents","20_40",22.3,44.8,32.9,0
"udorthents","40_100",43.6,32.7,23.7,0
"unaka","0_10",40.3,35.5,24.2,10
"unaka","10_20",40.2,39.3,20.5,10
"unaka","20_40",45.7,36,18.3,8
"unaka","40_100",58.9,28.85,12.25,10
"urban land","0_10",43.63,36.81,19.56,16.9
"urban land","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"urban land","20_40",39.07,39.12,21.81,13.7
"urban land","40_100",47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621
"vance","0_10",24,51.7,24.3,0
"vance","10_20",26,56.5,17.5,0
"vance","20_40",27.3,55.8,16.9,0
"vance","40_100",35.84,44.48,26.56,0
"wadley","0_10",62.5111111111111,10.0888888888889,3.22222222222222,0.555555555555556
"wadley","10_20",46.3,6.5,1.9,0
"wadley","20_40",76.625,10.5,3.5625,0.875
"wadley","40_100",61.5944444444444,8.85,5.42222222222222,0.5
"wagram","0_10",68.1333333333333,9.76666666666667,4.1,1
"wagram","10_20",61.4333333333333,10.3,3.1,0
"wagram","20_40",67.925,10.225,5.075,1.75
"wagram","40_100",77.99,9.575,12.2,1.58333333333333
"wahee","0_10",61.8,27.4666666666667,10.6,0
"wahee","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"wahee","20_40",47.675,33.275,19,0.25
"wahee","40_100",28.73,20.03,51.17,0.4
"wehadkee","0_10",45.95,34.4,19.65,0
"wehadkee","10_20",16.3,35.3,48.4,0
"wehadkee","20_40",22.75,41.4,35.85,0
"wehadkee","40_100",38.8666666666667,32.1333333333333,29,0
"whiteside","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"whiteside","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"whiteside","20_40",47,26.9,26.1,0
"whiteside","40_100",54.5,24.0666666666667,21.4333333333333,0.333333333333333
"wickham","0_10",56.8578947368421,36.7315789473684,20.335,0
"wickham","10_20",65.4666666666667,36.62,23.2333333333333,0.0666666666666667
"wickham","20_40",53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111
"wickham","40_100",52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105
"wilkes","0_10",70.8,23.9,5.3,0
"wilkes","10_20",72.4,23.4,4.2,0
"wilkes","20_40",48.7,22.9,28.4,0
"wilkes","40_100",81.2,9.9,8.9,5
"woden","0_10",73.35,23.625,3.025,0
"woden","10_20",67.55,28.2,4.25,0
"woden","20_40",65.1,28.75,6.15,0
"woden","40_100",59.85,25.3125,14.8375,0
"wrightsville","0_10",18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444
"wrightsville","10_20",15.5428571428571,58,26.4571428571429,0.142857142857143
"wrightsville","20_40",17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222
"wrightsville","40_100",11.9222222222222,45.3555555555556,42.7222222222222,0
