"soil_name","horizon","mg_per","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","mg_g_m2","total_mg_horizon"
"mantachie","40_100",0.1679325,1.61384615384615,0.12692113440627,13,56.19375,24.603125,19.203125,1.5,2.66951960942307e-05,0.0016
"mascotte","0_10",0.00558,1.3509262485482,0.246635757280942,NA,33.05,6,2.4,NA,7.53816846689896e-07,1e-05
"mascotte","10_20",0.0012,1.5096443452381,0.210069553241103,NA,63.6,4,2.7,NA,1.81157321428572e-07,0
"mascotte","20_40",0.00024,1.50104635443921,0.215883238671701,NA,28.05,4.6,1.15,NA,3.6025112506541e-08,0
"mascotte","40_100",0.001968,1.59451747615447,0.19649269329816,NA,42.5555555555556,5.32,11.36,NA,3.138010393072e-07,2e-05
"mattex","0_10",0.0168,1.24,0.246635757280942,1,11.5,58,30.5,NA,2.0832e-06,2e-05
"mattex","10_20",0.01434,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,2.10092117295557e-06,2e-05
"mattex","20_40",0.01188,1.47,0.0565685424949239,2,23.3,46.25,30.45,0.5,1.7376282e-06,3e-05
"mattex","40_100",0.00666,1.715,0.0212132034355964,2,46.3,37.35,16.35,2,1.1193462e-06,7e-05
"mclaurin","0_10",0.00192,1.4,0.246635757280942,1,53.2,40.6,6.2,NA,2.688e-07,0
"mclaurin","10_20",0.00084,1.59,0.210069553241103,1,56.9,39,4.1,NA,1.3356e-07,0
"mclaurin","20_40",0.00192,1.62,0.215883238671701,1,50.4,39.5,10.1,NA,3.1104e-07,1e-05
"mclaurin","40_100",0.00588,1.6,0.19649269329816,1,46.7,38.3,15,NA,9.408e-07,6e-05
"mecklenburg","0_10",0.01788,1.61,0.0424264068711927,2,39.8333333333333,28.6,31.5666666666667,1.66666666666667,2.830702e-06,3e-05
"mecklenburg","10_20",NA,1.5096443452381,0.210069553241103,NA,40.7,33.9,25.4,NA,NA,NA
"mecklenburg","20_40",0.012,1.41,0.215883238671701,1,21.2,21.15,57.65,NA,1.692e-06,3e-05
"mecklenburg","40_100",0.03444,1.346,0.146901327427631,5,25.36,33.84,40.8,0.1,4.630988376e-06,0.00028
"meggett","0_10",0.00538,1.37,0.113137084989848,2,69.0333333333333,21.7166666666667,8.13333333333333,NA,7.3706e-07,1e-05
"meggett","10_20",0.00408,1.515,0.0494974746830584,2,62.7,22.3666666666667,8.2,NA,6.1812e-07,1e-05
"meggett","20_40",0.02048,1.7,0.0565685424949239,2,48.25,18.65,20.8166666666667,NA,3.4816e-06,7e-05
"meggett","40_100",0.0608914285714286,1.75,0.0707106781186548,5,46.3285714285714,18.75,42.9642857142857,0.857142857142857,1.05646628571429e-05,0.00063
"moko","0_10",5.54045428571429,1.29,0.246635757280942,1,29.2196428571429,44.3776785714286,26.4017857142857,0.267857142857143,0.000712804178028061,0.00713
"moko","10_20",5.94476070175439,1.37,0.210069553241103,1,32.4105263157895,40.5157894736842,27.0754385964912,0.508771929824561,0.000810288613637181,0.0081
"moko","20_40",5.9997488,1.52,0.215883238671701,1,29.99,42.65,27.356,0.66,0.00090594286960384,0.01812
"moko","40_100",6.0298,1.47,0.19649269329816,1,46.1,33.075,20.825,NA,0.0008863806,0.05318
"mollville","0_10",0.01048,1.335,0.388908729652601,2,39.7333333333333,46.3,13.9666666666667,NA,1.39908e-06,1e-05
"mollville","10_20",0.00378,1.57,0.0282842712474619,2,61.9,28,10.1,NA,5.9346e-07,1e-05
"mollville","20_40",0.02757,1.7125,0.199895806192459,4,46.525,37.225,16.25,NA,4.7213625e-06,9e-05
"mollville","40_100",0.0207866666666667,1.65777777777778,0.158727579344122,9,49.4555555555556,31.0111111111111,19.5333333333333,0.111111111111111,3.44213855473252e-06,0.00021
"nikwasi","0_10",0.0018,0.96,0.246635757280942,1,70,17.5,12.5,NA,1.728e-07,0
"nikwasi","10_20",0.00102,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.49437907699768e-07,0
"nikwasi","20_40",0.00024,1.24,0.215883238671701,1,80.1,13.6,6.3,5,2.8272e-08,0
"nikwasi","40_100",0.00016,1.325,0.00707106781186548,2,92.6666666666667,4.66666666666667,2.66666666666667,34,1.3992e-08,0
"nixa","0_10",0.460314285714286,1.3509262485482,0.246635757280942,NA,21.9785714285714,68.2535714285714,9.75714285714286,2.39285714285714,6.06970653429123e-05,0.00061
"nixa","10_20",0.3264325,1.5096443452381,0.210069553241103,NA,19.2875,70.8875,9.8375,4.9375,4.68465126951669e-05,0.00047
"nixa","20_40",0.378774193548387,1.50104635443921,0.215883238671701,NA,22.6,66.0774193548387,11.3322580645161,2.41935483870968,5.5480219603352e-05,0.00111
"nixa","40_100",1.05289011494253,1.96,0.212132034355964,2,22.3758620689655,47.9954022988506,29.6310344827586,1.64367816091954,0.000202974462052689,0.01218
"noark","0_10",0.427888372093023,1.3509262485482,0.246635757280942,NA,17.9860465116279,71.5581395348837,10.4581395348837,NA,5.78045633309024e-05,0.00058
"noark","10_20",0.156781818181818,1.5096443452381,0.210069553241103,NA,16.5272727272727,73.5045454545455,9.95909090909091,NA,2.3668478525433e-05,0.00024
"noark","20_40",0.241936,1.50104635443921,0.215883238671701,NA,14.056,67.232,18.718,0.74,3.60469787891628e-05,0.00072
"noark","40_100",1.06752280701754,1.44,0.19649269329816,1,13.0622807017544,38.480701754386,48.4605263157895,0.771929824561403,0.00015253664833241,0.00915
"norfolk","0_10",0.259784615384615,1.735,0.0443471156521669,4,76.7230769230769,13.1,4.5,0.153846153846154,4.5003288260355e-05,0.00045
"norfolk","10_20",0.0431569230769231,1.72,0.0565685424949239,2,82.6230769230769,12.0153846153846,4.52307692307692,NA,7.42299076923077e-06,7e-05
"norfolk","20_40",0.0334852173913043,1.774,0.0622896460095898,5,68.3,13.5086956521739,10.9565217391304,0.260869565217391,5.9247811889603e-06,0.00012
"norfolk","40_100",0.0832724137931034,1.70833333333333,0.0649207661873529,18,63.2137931034483,11.4120689655172,25.4137931034483,0.413793103448276,1.41668390408244e-05,0.00085
"ocilla","0_10",0.00363272727272727,1.3509262485482,0.246635757280942,NA,64.4272727272727,8.90909090909091,2.93636363636364,NA,4.90754662654419e-07,0
"ocilla","10_20",0.00208,1.5096443452381,0.210069553241103,NA,52.4,6.6,3.4,NA,3.14006023809525e-07,0
"ocilla","20_40",0.00075,1.50104635443921,0.215883238671701,NA,55.2416666666667,8.175,3.31666666666667,NA,1.12578476582941e-07,0
"ocilla","40_100",0.00244736842105263,1.59451747615447,0.19649269329816,NA,51.8027777777778,9.11842105263158,12.9078947368421,NA,3.90237171795699e-07,2e-05
"olustee","0_10",0.00198,1.3509262485482,0.246635757280942,NA,36.025,7.75,2.225,NA,2.67483397212544e-07,0
"olustee","10_20",0.001146,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.67897884533269e-07,0
"olustee","20_40",0.000312,1.50104635443921,0.215883238671701,NA,46.86,5.4,3.1,NA,4.68326462585034e-08,0
"olustee","40_100",0.00189818181818182,1.59451747615447,0.19649269329816,NA,52.8818181818182,5.21818181818182,9.81818181818182,NA,3.02668408200958e-07,2e-05
"orangeburg","0_10",0.129536923076923,1.76333333333333,0.185022521151706,3,69.8076923076923,13.1230769230769,7.66538461538462,0.192307692307692,2.27977511331361e-05,0.00023
"orangeburg","10_20",0.100726315789474,1.83,0.210069553241103,1,68.4473684210526,12.0947368421053,8.32631578947368,0.842105263157895,1.82776912354571e-05,0.00018
"orangeburg","20_40",0.0687177142857143,1.73111111111111,0.0964940988408675,9,66.3588235294118,13.4114285714286,14.8342857142857,0.257142857142857,1.18652106733424e-05,0.00024
"orangeburg","40_100",0.137841,1.683125,0.0878421880419653,16,56.6493670886076,10.6625,26.32125,0.575,2.30669612234531e-05,0.00138
"ouachita","0_10",0.8,1.3509262485482,0.246635757280942,NA,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000105315473478882,0.00105
"ouachita","10_20",0.8,1.54,0.210069553241103,1,16.6,60.7,22.7,1,0.000121968,0.00122
"ouachita","20_40",0.16,1.46,0.215883238671701,1,17.9,60,22.1,NA,2.336e-05,0.00047
"ouachita","40_100",0.12,1.56,0.19649269329816,1,20.9,58,21.1,NA,1.872e-05,0.00112
"pacolet","0_10",0.00210857142857143,1.16,0.0888819441731559,3,60.1285714285714,19.9714285714286,19.9,10.2857142857143,2.19436016326531e-07,0
"pacolet","10_20",0.00127028571428571,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.86106705219375e-07,0
"pacolet","20_40",0.000432,1.4325,0.177270979012358,4,50.52,20.96,28.52,12.6,5.4086616e-08,0
"pacolet","40_100",0.00293142857142857,1.60272727272727,0.269224475450911,11,45.7,15.4642857142857,38.8357142857143,7.14285714285714,4.36268905380333e-07,3e-05
"pamlico","0_10",3.14,1.3509262485482,0.246635757280942,NA,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000413363233404613,0.00413
"pamlico","10_20",3.14,1.5096443452381,0.210069553241103,NA,9.15000000000001,34.9,26.45,NA,0.000474028324404764,0.00474
"pamlico","20_40",2.945,1.50104635443921,0.215883238671701,NA,68.45,28.95,2.6,NA,0.000442058151382347,0.00884
"pamlico","40_100",0.0175146666666667,1.59451747615447,0.19649269329816,NA,78.8066666666667,5.56666666666667,2.62666666666667,NA,2.79274420890202e-06,0.00017
"pantego","0_10",0.00288,1.3509262485482,0.246635757280942,NA,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,3.79135704523976e-07,0
"pantego","10_20",0.00288,1.5096443452381,0.210069553241103,NA,38.4,26.9,19.7,NA,4.34777571428573e-07,0
"pantego","20_40",0.00186,1.50104635443921,0.215883238671701,NA,26.65,31.65,16.45,NA,2.79194621925693e-07,1e-05
"pantego","40_100",0.00144,1.59451747615447,0.19649269329816,NA,47.925,28.225,18.95,NA,2.29610516566244e-07,1e-05
"pelham","0_10",0.0088,1.6,0.246635757280942,1,67.0181818181818,8.90909090909091,4.19090909090909,0.0909090909090909,1.40672e-06,1e-05
"pelham","10_20",0.00024,1.5096443452381,0.210069553241103,NA,31.2,7,2.2,NA,3.62314642857144e-08,0
"pelham","20_40",0.000252,1.65,0.215883238671701,1,60.9,9.24,3.54,NA,4.158e-08,0
"pelham","40_100",0.00076258064516129,1.8,0.0360555127546399,3,63.6935483870968,8.23870967741935,11.3387096774194,0.032258064516129,1.37220237252862e-07,1e-05
"plott","0_10",0.01968,0.95,0.246635757280942,1,46.2,37.3,16.5,2,1.832208e-06,2e-05
"plott","10_20",0.01116,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.63502651953864e-06,2e-05
"plott","20_40",0.00264,0.96,0.215883238671701,1,46.9,40.7,12.4,8,2.331648e-07,0
"plott","40_100",0.0032,1.18666666666667,0.128970280814354,3,56.9666666666667,29.3666666666667,13.6666666666667,9.33333333333333,3.44291555555557e-07,2e-05
"plummer","0_10",0.001152,1.3509262485482,0.246635757280942,NA,40.34,7.56,4.52,NA,1.55626703832753e-07,0
"plummer","10_20",0.001,1.5096443452381,0.210069553241103,NA,52.3666666666667,5.96666666666667,2.4,NA,1.5096443452381e-07,0
"plummer","20_40",3e-04,1.50104635443921,0.215883238671701,NA,66.675,7.35,3.225,NA,4.50313906331763e-08,0
"plummer","40_100",0.000226666666666667,1.59451747615447,0.19649269329816,NA,52.2722222222222,4.71111111111111,2.12222222222222,NA,3.6142396126168e-08,0
"poarch","0_10",0.00092,1.3509262485482,0.246635757280942,NA,51.3,25.2,4.66666666666667,NA,1.24285214866434e-07,0
"poarch","10_20",7e-04,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.02555426852782e-07,0
"poarch","20_40",0.00048,1.50104635443921,0.215883238671701,NA,55.8333333333333,25.6333333333333,7.86666666666667,0.333333333333333,7.18100575963718e-08,0
"poarch","40_100",0.0249377777777778,1.59451747615447,0.19649269329816,NA,70.2555555555556,20.4666666666667,14.6,0.222222222222222,3.9675358655383e-06,0.00024
"ponzer","0_10",0.03924,0.8,0.246635757280942,1,59.5,13.6,46.6,NA,3.1392e-06,3e-05
"ponzer","10_20",0.02256,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,3.30521489971252e-06,3e-05
"ponzer","20_40",0.00588,0.72,0.215883238671701,1,69.1666666666667,42.6333333333333,24.8666666666667,NA,4.2336e-07,1e-05
"ponzer","40_100",0.00289714285714286,1.15,0.240416305603426,2,33.3857142857143,49.9285714285714,13.7571428571429,0.142857142857143,3.32695469387755e-07,2e-05
"portia","0_10",0.645766666666667,1.3509262485482,0.246635757280942,NA,34.0458333333333,55.7708333333333,10.1833333333333,NA,8.72383140437476e-05,0.00087
"portia","10_20",0.432430769230769,1.5096443452381,0.210069553241103,NA,38.0384615384615,51.0538461538462,10.9,NA,6.52816665476193e-05,0.00065
"portia","20_40",0.525909677419355,1.50104635443921,0.215883238671701,NA,28.7516129032258,53.6387096774194,17.6129032258065,NA,7.89414804054623e-05,0.00158
"portia","40_100",1.71904788732394,1.59451747615447,0.19649269329816,NA,27.6267605633803,37.1450704225352,35.230985915493,NA,0.000274105189868445,0.01645
"pottsburg","0_10",0.00072,1.3509262485482,0.246635757280942,NA,47.425,4.175,1.7625,NA,9.72666898954704e-08,0
"pottsburg","10_20",0.00018,1.5096443452381,0.210069553241103,NA,47.6,5,1.85,NA,2.71735982142858e-08,0
"pottsburg","20_40",0.000225,1.50104635443921,0.215883238671701,NA,47.2,4.8375,1.6875,NA,3.37735429748822e-08,0
"pottsburg","40_100",0.000133333333333333,1.59451747615447,0.19649269329816,NA,44.3944444444444,4.37777777777778,1.92777777777778,NA,2.12602330153929e-08,0
"providence","0_10",0.01516,1.21333333333333,0.204287379280594,3,14.5,75.5,10,NA,1.83941333333333e-06,2e-05
"providence","10_20",0.01092,1.5275,0.0846069343099804,4,15.625,68.425,15.95,NA,1.66803e-06,2e-05
"providence","20_40",0.02576,1.56666666666667,0.0152752523165195,3,11.1666666666667,65.0333333333333,23.8,NA,4.03573333333334e-06,8e-05
"providence","40_100",0.0320228571428571,1.635,0.0988571053224161,12,19.2285714285714,57.4071428571429,23.3642857142857,NA,5.23573714285714e-06,0.00031
"rains","0_10",0.00756615384615385,1.35,0.06557438524302,3,58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154,1.01985933727811e-06,1e-05
"rains","10_20",0.004656,1.465,0.0777817459305203,2,61.8,25.74,8.72,NA,6.82104e-07,1e-05
"rains","20_40",0.00489866666666667,1.5725,0.0602079728939614,4,69.58,20.0333333333333,12.1066666666667,0.133333333333333,7.69288246222222e-07,2e-05
"rains","40_100",0.00462533333333333,1.69714285714286,0.0446147530585589,7,61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333,7.83938496000001e-07,5e-05
"reddies","0_10",0.18883,0.91,0.197989898732233,2,64.475,31.025,8.05,NA,1.718353e-05,0.00017
"reddies","10_20",0.0464,1.34,0.210069553241103,1,68.2,21.8,10,3.33333333333333,6.01034666666667e-06,6e-05
"reddies","20_40",0.01786,1.24333333333333,0.280059517483933,3,69.95,23.375,6.675,NA,2.22059333333333e-06,4e-05
"reddies","40_100",0.00835272727272727,1.23,0.13076696830622,3,80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273,5.51986185123967e-07,3e-05
"rexor","0_10",0.02496,1.3509262485482,0.246635757280942,NA,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,3.28584277254113e-06,3e-05
"rexor","10_20",0.02496,1.5096443452381,0.210069553241103,NA,26.7,62.3,10.9,NA,3.7680722857143e-06,4e-05
"rexor","20_40",0.02865,1.50104635443921,0.215883238671701,NA,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,4.19624300675467e-06,8e-05
"rexor","40_100",0.03234,1.59451747615447,0.19649269329816,NA,27.35,54.45,20.2,NA,5.15666951788356e-06,0.00031
"rosman","0_10",0.01314,1.1,0.212132034355964,2,43.3,41.35,15.35,NA,1.4454e-06,1e-05
"rosman","10_20",0.01836,1.33,0.210069553241103,1,62.4,25.2,12.4,1,2.4174612e-06,2e-05
"rosman","20_40",0.00834,1.24,0.127279220613579,2,43.7,41.7,14.6,NA,1.03416e-06,2e-05
"rosman","40_100",0.0064,1.29,0.132233559604642,8,69.6222222222222,23.7555555555556,6.62222222222222,NA,8.256e-07,5e-05
"ruston","0_10",0.004728,1.49,0.0367423461417477,5,65.26,29.2666666666667,5.47333333333333,0.0666666666666667,7.04002352e-07,1e-05
"ruston","10_20",0.00788,1.7175,0.17423642940939,4,57.8,31.1888888888889,11.0111111111111,NA,1.35339e-06,1e-05
"ruston","20_40",0.006024,1.7025,0.0394757309410901,4,57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667,1.024902276e-06,2e-05
"ruston","40_100",0.0135962790697674,1.75352941176471,0.0561183098986628,17,56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442,2.38137525937709e-06,0.00014
"rutlege","0_10",0.00054,1.3509262485482,0.246635757280942,NA,76.75,7,3.25,NA,7.29500174216028e-08,0
"rutlege","10_20",0.00048,1.5096443452381,0.210069553241103,NA,44,11.6,2.6,NA,7.24629285714288e-08,0
"rutlege","20_40",0.00024,1.50104635443921,0.215883238671701,NA,58.3666666666667,5.83333333333333,2.96666666666667,NA,3.6025112506541e-08,0
"rutlege","40_100",2e-04,1.59451747615447,0.19649269329816,NA,50.0444444444444,4.46666666666667,4.2,NA,3.18903495230894e-08,0
"sacul","0_10",0.00788571428571429,1.435,0.0919238815542511,2,50.0142857142857,41.5428571428571,30.3,1.28571428571429,1.11705085714286e-06,1e-05
"sacul","10_20",0.00348,1.48,0.210069553241103,1,36.82,41.44,36.78,NA,5.1504e-07,1e-05
"sacul","20_40",0.00881142857142857,1.62666666666667,0.0513160143944688,3,37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143,1.41284963265306e-06,3e-05
"sacul","40_100",0.0273314285714286,1.64,0.0728010988928051,5,30.3095238095238,36.5,35.4904761904762,1.57142857142857,4.41191728979592e-06,0.00026
"saffell","0_10",0.24218,1.3509262485482,0.246635757280942,NA,32.65,55.9875,11.3625,6.25,3.06719361443815e-05,0.00031
"saffell","10_20",0.07905,1.38,0.210069553241103,1,18,65.775,16.225,11.75,9.62710425e-06,1e-04
"saffell","20_40",0.197365714285714,1.36,0.215883238671701,1,32.9285714285714,50.7714285714286,16.3,15.2857142857143,2.27387858938775e-05,0.00045
"saffell","40_100",0.2577,1.21,0.19649269329816,1,47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143,2.51680864285714e-05,0.00151
"sapelo","0_10",0.00341142857142857,1.3509262485482,0.246635757280942,NA,53.2846153846154,7.10714285714286,1.12857142857143,NA,4.60858840219015e-07,0
"sapelo","10_20",0.0435666666666667,1.52,0.210069553241103,1,79.46,6.76666666666667,1.01666666666667,NA,6.62213333333333e-06,7e-05
"sapelo","20_40",0.000522,1.50104635443921,0.215883238671701,NA,55.26,6.45,1.435,NA,7.83546197017268e-08,0
"sapelo","40_100",0.00378387096774194,1.61,0.0692820323027551,6,56.3903225806452,5.73548387096774,4.24354838709677,NA,6.09203225806452e-07,4e-05
"saucier","0_10",0.00537,1.42,0.127279220613579,2,40.75,29.55,12.525,2.5,7.434765e-07,1e-05
"saucier","10_20",0.0096,1.59,0.210069553241103,1,44.3,39.5,16.2,1,1.511136e-06,2e-05
"saucier","20_40",0.00192,1.67,0.014142135623731,2,53.65,25.925,14.175,1,3.174336e-07,1e-05
"saucier","40_100",0.005424,1.685,0.0404145188432738,4,45.32,27.27,27.61,0.5,9.0937428e-07,5e-05
"saunook","0_10",0.02112,1.3,0.246635757280942,1,43.1,32.2,24.7,16,2.306304e-06,2e-05
"saunook","10_20",0.03572,1.29,0.175214154679352,3,40.8666666666667,37.9,21.2333333333333,7.66666666666667,4.2546092e-06,4e-05
"saunook","20_40",0.01836,1.43,0.229128784747792,3,43.4333333333333,34.8,21.7666666666667,10.6666666666667,2.3454288e-06,5e-05
"saunook","40_100",0.01635,1.26,0.208885933785244,7,44.8,33.8375,21.3625,29.875,1.444645125e-06,9e-05
"sharkey","0_10",1.44371238095238,1.54,0.346121365997536,7,5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619,0.000221908217701587,0.00222
"sharkey","10_20",0.612234545454545,1.852,0.055703295619354,15,1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455,0.000113334298800992,0.00113
"sharkey","20_40",2.12254666666667,1.80785714285714,0.0867515082048962,14,3.63076923076923,31.5384615384615,64.8307692307692,NA,0.000383726115238095,0.00767
"sharkey","40_100",2.9092415,1.81230769230769,0.104280686315643,26,3.2125,30.6825,66.105,0.0125,0.000527178169413711,0.03163
"smithdale","0_10",0.299533333333333,1.57,0.0264575131106459,3,74.7,19.7083333333333,5.59166666666667,2.5,4.5851065e-05,0.00046
"smithdale","10_20",0.064,1.5096443452381,0.210069553241103,NA,74.72,19.94,5.34,4.2,9.25593140952384e-06,9e-05
"smithdale","20_40",0.0275314285714286,1.5575,0.0903234926989282,4,68.1714285714286,20.7285714285714,11.1,3.42857142857143,4.14100217142857e-06,8e-05
"smithdale","40_100",0.318936,1.7,0.05,5,62.636,16.14,21.224,1.04,5.3655241152e-05,0.00322
"smithton","0_10",NA,1.3509262485482,0.246635757280942,NA,48.6,45.5,5.9,NA,NA,NA
"smithton","10_20",NA,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA
"smithton","20_40",NA,1.50104635443921,0.215883238671701,NA,51.7,41.6,6.7,NA,NA,NA
"smithton","40_100",NA,1.59451747615447,0.19649269329816,NA,51.8,40.05,8.15,NA,NA,NA
"susquehanna","0_10",0.180386666666667,1.36,0.226274169979695,2,59.6333333333333,36.2666666666667,4.1,0.333333333333333,2.44508113777778e-05,0.00024
"susquehanna","10_20",0.02814,1.475,0.162634559672906,2,29.7,44.95,25.35,0.5,4.12989675e-06,4e-05
"susquehanna","20_40",1.50812,1.77,0.0761577310586392,4,30.8,19.95,49.25,NA,0.00026693724,0.00534
"susquehanna","40_100",3.75974857142857,1.88333333333333,0.0553774924194538,6,32.9857142857143,18.0571428571429,48.9571428571429,NA,0.00070808598095238,0.04249
"tate","0_10",0.02388,1.55,0.246635757280942,1,72.6666666666667,37,14.3,10.3333333333333,3.318922e-06,3e-05
"tate","10_20",0.00078,1.345,0.205060966544099,2,57.8,24.25,17.95,12,9.23208e-08,0
"tate","20_40",0.00102,1.505,0.0919238815542513,2,51.95,24.5,23.55,9,1.396941e-07,0
"tate","40_100",0.004872,1.526,0.0998999499499374,5,58.04,21.62,20.34,16,6.24512448e-07,4e-05
"tippah","0_10",0.00516,1.29,0.246635757280942,1,9.8,81.3,8.9,NA,6.6564e-07,1e-05
"tippah","10_20",0.01032,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5119600073153e-06,2e-05
"tippah","20_40",0.01548,1.505,0.0919238815542513,2,6.15,70.15,23.7,NA,2.32974e-06,5e-05
"tippah","40_100",0.07336,1.76333333333333,0.187171935218219,3,4.7,58.4333333333333,36.8666666666667,NA,1.29358133333333e-05,0.00078
"toccoa","0_10",0.995,1.32,0.246635757280942,1,38.65,37.15,24.2,1,0.0001300266,0.0013
"toccoa","10_20",0.1825,1.45,0.210069553241103,1,62.25,23.925,13.825,0.25,2.639634375e-05,0.00026
"toccoa","20_40",0.21,1.66,0.215883238671701,1,65.5333333333333,23.9333333333333,10.5333333333333,NA,3.486e-05,7e-04
"toccoa","40_100",0.373,1.7,0.0360555127546399,3,69.48,19.92,10.6,1.1,6.271249e-05,0.00376
"toinette","0_10",0.55,1.3509262485482,0.246635757280942,NA,80.1,15.4,4.5,NA,7.4300943670151e-05,0.00074
"toinette","10_20",0.275,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,4.02896319778787e-05,4e-04
"toinette","20_40",NA,1.50104635443921,0.215883238671701,NA,84.3,11.8,3.9,NA,NA,NA
"toinette","40_100",0.26,1.59451747615447,0.19649269329816,NA,78.7666666666667,5.53333333333333,15.7,NA,4.14574543800162e-05,0.00249
"townley","0_10",NA,1.3509262485482,0.246635757280942,NA,21,52.5,26.5,NA,NA,NA
"townley","10_20",NA,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA
"townley","20_40",NA,1.50104635443921,0.215883238671701,NA,9,39.9,51.1,NA,NA,NA
"townley","40_100",NA,1.59451747615447,0.19649269329816,NA,6.83333333333333,44.4666666666667,48.7,NA,NA,NA
"toxaway","0_10",0.00744,1.06,0.246635757280942,1,7,58.8,34.2,NA,7.8864e-07,1e-05
"toxaway","10_20",0.00522,1.5096443452381,0.210069553241103,NA,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,7.64770468816461e-07,1e-05
"toxaway","20_40",0.003,1.07,0.0282842712474619,2,7.25,59.3,33.45,NA,3.21e-07,1e-05
"toxaway","40_100",0.00364,1.23666666666667,0.0288675134594813,3,9.83333333333333,62.0333333333333,28.1333333333333,NA,4.50146666666668e-07,3e-05
"trimont","0_10",0.49,0.95,0.246635757280942,1,50.6,28,21.4,2,4.5619e-05,0.00046
"trimont","10_20",0.09822,1.12,0.183847763108502,2,45.2,28.15,26.65,5.5,1.03956048e-05,1e-04
"trimont","20_40",0.73704,1.37,0.0282842712474618,2,45.75,20.8,33.45,4.5,9.64306284e-05,0.00193
"trimont","40_100",0.294566666666667,1.42833333333333,0.170577450639487,6,63.4833333333333,15.5333333333333,20.9833333333333,5,3.99702419444443e-05,0.0024
"troup","0_10",0.0953342857142857,1.58,0.0989949493661166,2,76.3785714285714,7.36428571428571,3.5,NA,1.50628171428571e-05,0.00015
"troup","10_20",0.0132,1.71,0.210069553241103,1,87.6285714285714,8.52857142857143,3.84285714285714,NA,2.2572e-06,2e-05
"troup","20_40",0.044606,1.5,0.215883238671701,1,73.025,8.425,3.965,0.05,6.68755455e-06,0.00013
"troup","40_100",0.0132603773584906,1.87,0.459238500128201,3,74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019,2.47501190459238e-06,0.00015
"tuckasegee","0_10",0.00348,1.3509262485482,0.246635757280942,NA,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,4.58122309633138e-07,0
